ticker,name,market,price,sma25,deviation,sigma2_lower,sigma3_lower,sigma2_upper,sigma3_upper,price_at_2s,price_at_3s,dist_to_2s,zone,stat_days,std,div_yield,div_per_share,div_at_2s,div_consec_years,buy_score,ath,drop_from_ath,half_from_ath,cross_above_25ma,monthly_bullish,method12,flag_high_div,sector,industry,signals,n_signals,price_at_3pct,price_at_4pct,price_at_5pct,price_at_6pct,sector_sole_dip
3105.T,日清紡HD,Nikkei225,1558.0,1652.64,-5.727,-11.399,-17.304,12.221,18.126,1464.2,1366.7,6.4,MILD DIP,6514,5.905,0.0,0.0,0.0,0,15,1773.5,12.2,False,False,False,False,False,資本財,Conglomerates,—,0,0.0,0.0,0.0,0.0,False
T,AT&T,配当貴族,27.72,28.04,-1.144,-7.118,-10.961,8.253,12.096,26.0,25.0,6.43,MILD DIP,10636,3.843,5.01,1.39,5.34,0,32,29.0,4.3,False,False,False,False,False,通信,Telecom Services,—,0,46.3,34.8,27.8,23.2,False
8308.T,りそなHD,Nikkei225,1747.5,1905.98,-8.315,-13.878,-20.814,13.868,20.805,1641.5,1509.3,6.46,MILD DIP,6514,6.936,1.43,25.0,1.52,3,25,3831.3,54.4,True,False,False,True,False,金融,Banks - Regional,半値／月足GC,2,833.3,625.0,500.0,416.7,False
8015.T,豊田通商,Nikkei225,6304.0,6626.08,-4.861,-10.723,-16.557,12.612,18.446,5915.6,5529.0,6.57,MILD DIP,6514,5.834,1.67,105.0,1.77,5,15,7094.0,11.1,False,False,False,False,False,資本財,Conglomerates,—,0,3500.0,2625.0,2100.0,1750.0,False
SYY,Sysco,配当貴族,85.49,87.91,-2.751,-8.773,-13.51,10.179,14.916,80.2,76.0,6.6,MILD DIP,13301,4.738,3.09,2.64,3.29,10,20,91.2,6.2,False,False,False,False,False,生活必需品,Food Distribution,—,0,88.0,66.0,52.8,44.0,False
JNJ,Johnson & Johnson,Dow30,241.52,242.88,-0.562,-6.719,-10.404,8.023,11.708,226.6,217.6,6.6,MILD DIP,16133,3.685,2.13,5.14,2.27,63,20,248.6,2.8,False,False,False,False,False,ヘルスケア,Drug Manufacturers - General,—,0,171.3,128.5,102.8,85.7,False
EXPD,Expeditors Intl,配当貴族,142.55,148.38,-3.928,-9.893,-15.281,11.658,17.045,133.7,125.7,6.62,MILD DIP,10422,5.388,1.59,2.27,1.7,29,15,165.0,13.6,False,False,False,False,False,資本財,Integrated Freight & Logistics,—,0,75.7,56.8,45.4,37.8,False
7003.T,三井E&S,Nikkei225,6309.0,7180.72,-12.14,-17.672,-26.836,18.984,28.149,5911.8,5253.7,6.72,MILD DIP,6514,9.164,1.27,80.0,1.35,2,10,8129.0,22.4,False,False,False,False,False,資本財,Aerospace & Defense,—,0,2666.7,2000.0,1600.0,1333.3,False
5707.T,東邦亜鉛,Nikkei225,1395.0,1579.56,-11.684,-17.314,-26.073,17.723,26.482,1306.1,1167.7,6.81,MILD DIP,6514,8.759,0.0,0.0,0.0,0,25,9053.6,84.6,True,False,False,True,False,素材,Other Industrial Metals & Mining,半値／月足GC,2,0.0,0.0,0.0,0.0,False
WDAY,Workday,NASDAQ100,133.09,141.89,-6.204,-12.219,-18.562,13.155,19.499,124.6,115.6,6.85,MILD DIP,3348,6.343,0.0,0.0,0.0,0,25,307.2,56.7,True,False,True,False,False,テクノロジー,Software - Application,半値／月足陽転,2,0.0,0.0,0.0,0.0,False
4631.T,DIC,Nikkei225,3990.0,4197.68,-4.947,-11.069,-16.727,11.564,17.222,3733.0,3495.5,6.88,MILD DIP,6255,5.658,1.5,60.0,1.61,2,15,4624.0,13.7,False,False,False,False,False,素材,Specialty Chemicals,—,0,2000.0,1500.0,1200.0,1000.0,False
3659.T,ネクソン,Nikkei225,3012.0,3242.76,-7.116,-13.1,-20.006,14.525,21.431,2818.0,2594.0,6.89,MILD DIP,3481,6.906,1.49,45.0,1.6,2,15,4421.0,31.9,False,False,False,False,False,通信,Electronic Gaming & Multimedia,—,0,1500.0,1125.0,900.0,750.0,False
3088.T,マツキヨココカラ,Nikkei225,2463.0,2552.58,-3.509,-9.733,-14.876,10.839,15.981,2304.1,2172.9,6.89,MILD DIP,6252,5.143,1.79,44.0,1.91,4,15,3359.6,26.7,False,False,False,False,False,ヘルスケア,Pharmaceutical Retailers,—,0,1466.7,1100.0,880.0,733.3,False
4042.T,東ソー,Nikkei225,2409.5,2581.58,-6.666,-12.689,-19.253,13.563,20.126,2254.0,2084.6,6.9,MILD DIP,6514,6.563,4.15,100.0,4.44,2,30,2740.5,12.1,False,False,False,False,True,素材,Chemicals,高配当,1,3333.3,2500.0,2000.0,1666.7,False
5406.T,神戸製鋼所,Nikkei225,2029.0,2197.5,-7.668,-13.65,-20.674,14.444,21.468,1897.5,1743.2,6.93,MILD DIP,6514,7.024,4.93,100.0,5.27,5,40,3249.6,37.6,False,False,False,True,True,素材,Steel,高配当／月足GC,2,3333.3,2500.0,2000.0,1666.7,False
5020.T,ENEOS HD,Nikkei225,1364.0,1418.66,-3.853,-10.097,-15.327,10.819,16.049,1275.4,1201.2,6.95,MILD DIP,6255,5.229,1.91,26.0,2.04,2,15,1544.0,11.7,False,False,False,False,False,エネルギー,Oil & Gas Refining & Marketing,—,0,866.7,650.0,520.0,433.3,False
7951.T,ヤマハ,Nikkei225,1109.5,1169.4,-5.122,-11.344,-17.235,12.22,18.111,1036.7,967.9,7.02,MILD DIP,6514,5.891,2.28,25.33,2.44,3,30,2304.9,51.9,True,False,False,False,False,一般消費財,Leisure,半値,1,844.3,633.2,506.6,422.2,False
4612.T,日本ペイントHD,Nikkei225,1050.0,1104.08,-4.898,-11.139,-17.045,12.482,18.387,981.1,915.9,7.02,MILD DIP,6255,5.905,1.24,13.0,1.33,5,30,2587.7,59.4,True,False,False,True,False,素材,Specialty Chemicals,半値／月足GC,2,433.3,325.0,260.0,216.7,False
6723.T,ルネサスエレクトロニクス,Nikkei225,2461.5,2813.28,-12.504,-18.247,-27.381,18.285,27.419,2299.9,2043.0,7.03,MILD DIP,5587,9.133,1.14,28.0,1.22,0,20,9167.3,73.1,True,False,False,False,False,テクノロジー,Semiconductors,半値,1,933.3,700.0,560.0,466.7,False
CTAS,Cintas,NASDAQ100,194.28,198.17,-1.964,-8.417,-13.044,10.09,14.716,181.5,172.3,7.05,MILD DIP,10701,4.627,0.8,1.56,0.86,4,15,226.1,14.1,False,False,False,False,False,資本財,Specialty Business Services,—,0,52.0,39.0,31.2,26.0,False
AFL,Aflac,配当貴族,108.71,112.71,-3.548,-9.91,-15.299,11.644,17.032,101.5,95.5,7.06,MILD DIP,11568,5.388,2.7,2.93,2.89,41,15,116.8,7.0,False,False,False,False,False,金融,Insurance - Life,—,0,97.7,73.2,58.6,48.8,False
META,Meta Platforms,NASDAQ100,613.71,651.04,-5.734,-11.954,-18.523,14.324,20.894,573.2,530.4,7.06,MILD DIP,3450,6.57,0.34,2.1,0.37,1,10,788.8,22.2,False,False,False,False,False,通信,Internet Content & Information,—,0,70.0,52.5,42.0,35.0,False
6305.T,日立建機,Nikkei225,5918.0,6374.04,-7.155,-13.277,-20.283,14.749,21.756,5527.8,5081.2,7.06,MILD DIP,6255,7.006,2.96,175.0,3.17,1,15,7027.0,15.8,False,False,False,False,False,資本財,Farm & Heavy Construction Machinery,—,0,5833.3,4375.0,3500.0,2916.7,False
CTSH,Cognizant,NASDAQ100,60.37,65.54,-7.893,-14.018,-21.563,16.163,23.708,56.4,51.4,7.12,MILD DIP,6952,7.545,2.05,1.24,2.2,6,15,88.8,32.0,False,False,False,False,False,テクノロジー,Information Technology Services,—,0,41.3,31.0,24.8,20.7,False
CMCSA,Comcast,NASDAQ100,30.16,31.33,-3.741,-10.145,-15.579,11.59,17.023,28.2,26.5,7.13,MILD DIP,11568,5.434,4.38,1.32,4.69,6,25,50.4,40.2,False,False,False,False,False,通信,Telecom Services,—,0,44.0,33.0,26.4,22.0,False
GFS,GlobalFoundries,NASDAQ100,41.86,46.39,-9.761,-15.827,-23.629,15.379,23.18,39.0,35.4,7.21,MILD DIP,1073,7.802,0.0,0.0,0.0,0,15,78.9,47.0,False,False,False,False,False,テクノロジー,Semiconductors,—,0,0.0,0.0,0.0,0.0,False
9984.T,ソフトバンクG,Nikkei225,3578.0,4105.88,-12.857,-18.802,-28.419,19.666,29.282,3333.9,2939.0,7.32,MILD DIP,6514,9.617,0.31,11.0,0.33,0,15,6828.8,47.6,False,False,False,False,False,通信,Telecom Services,—,0,366.7,275.0,220.0,183.3,False
7272.T,ヤマハ発動機,Nikkei225,1107.0,1167.46,-5.179,-11.671,-17.739,12.601,18.67,1031.2,960.4,7.35,MILD DIP,6255,6.068,3.16,35.0,3.39,0,22,1530.3,27.7,False,False,False,False,False,一般消費財,Auto Manufacturers,—,0,1166.7,875.0,700.0,583.3,False
7202.T,いすゞ自動車,Nikkei225,2494.5,2727.66,-8.548,-14.83,-22.515,15.907,23.592,2323.1,2113.5,7.38,MILD DIP,6514,7.684,3.69,92.0,3.96,0,22,2918.5,14.5,False,False,False,False,False,一般消費財,Auto Manufacturers,—,0,3066.7,2300.0,1840.0,1533.3,False
HON,Honeywell,Dow30,234.5,240.31,-2.417,-9.131,-13.93,10.066,14.865,218.4,206.8,7.39,MILD DIP,16133,4.799,1.95,4.58,2.1,15,15,248.0,5.5,False,False,False,False,False,資本財,Conglomerates,—,0,152.7,114.5,91.6,76.3,False
8750.T,第一生命HD,Nikkei225,1421.0,1502.86,-5.447,-11.999,-18.314,13.261,19.576,1322.5,1227.6,7.45,MILD DIP,3897,6.315,2.41,34.25,2.59,0,15,1611.0,11.8,False,False,False,False,False,金融,Insurance - Life,—,0,1141.7,856.2,685.0,570.8,False
9531.T,東京ガス,Nikkei225,7584.0,7609.92,-0.341,-7.249,-11.108,8.188,12.047,7058.3,6764.6,7.45,MILD DIP,6514,3.859,1.05,80.0,1.13,2,20,7861.0,3.5,False,False,False,False,False,公益,Utilities - Regulated Gas,—,0,2666.7,2000.0,1600.0,1333.3,False
ORLY,O'Reilly Auto,NASDAQ100,91.54,93.84,-2.454,-9.232,-14.337,11.188,16.293,85.2,80.4,7.47,MILD DIP,8255,5.105,0.0,0.0,0.0,0,15,107.8,15.1,False,False,False,False,False,一般消費財,Auto Parts,—,0,0.0,0.0,0.0,0.0,False
4507.T,塩野義製薬,Nikkei225,3409.0,3510.88,-2.902,-9.719,-14.824,10.698,15.802,3169.6,2990.4,7.55,MILD DIP,6514,5.104,1.8,61.33,1.93,13,15,3664.0,7.0,False,False,False,False,False,ヘルスケア,Drug Manufacturers - Specialty & Generic,—,0,2044.3,1533.2,1226.6,1022.2,False
4568.T,第一三共,Nikkei225,2818.5,2917.52,-3.394,-10.174,-15.508,11.162,16.496,2620.7,2465.1,7.55,MILD DIP,6514,5.334,2.13,60.0,2.29,6,30,5990.6,53.0,True,False,False,False,False,ヘルスケア,Drug Manufacturers - General,半値,1,2000.0,1500.0,1200.0,1000.0,False
9005.T,東急,Nikkei225,1870.0,1924.74,-2.844,-9.721,-14.758,10.428,15.465,1737.6,1640.7,7.62,MILD DIP,6514,5.037,1.28,24.0,1.38,2,15,2057.2,9.1,False,False,False,False,False,一般消費財,Department Stores,—,0,800.0,600.0,480.0,400.0,False
8001.T,伊藤忠商事,Nikkei225,2071.0,2143.48,-3.381,-10.327,-15.878,11.878,17.429,1922.1,1803.1,7.74,MILD DIP,6514,5.551,1.93,40.0,2.08,5,15,2270.0,8.8,False,False,False,False,False,資本財,Conglomerates,—,0,1333.3,1000.0,800.0,666.7,False
8253.T,クレディセゾン,Nikkei225,4277.0,4547.6,-5.95,-12.725,-19.254,13.393,19.922,3968.9,3672.0,7.76,MILD DIP,6514,6.529,2.81,120.0,3.02,4,15,4792.0,10.7,False,False,False,False,False,金融,Credit Services,—,0,4000.0,3000.0,2400.0,2000.0,False
3003.T,ヒューリック,Nikkei225,1875.0,1989.84,-5.771,-12.599,-19.158,13.635,20.194,1739.1,1608.6,7.81,MILD DIP,6251,6.559,2.77,52.0,2.99,13,15,2289.2,18.1,False,False,False,False,False,不動産,Real Estate Services,—,0,1733.3,1300.0,1040.0,866.7,False
CAH,Cardinal Health,配当貴族,217.08,222.71,-2.527,-9.597,-14.752,11.022,16.177,201.3,189.9,7.82,MILD DIP,10712,5.155,1.17,2.55,1.26,1,15,229.9,5.6,False,False,False,False,False,ヘルスケア,Medical Distribution,—,0,84.8,63.6,50.9,42.4,False
9502.T,中部電力,Nikkei225,2517.5,2539.72,-0.875,-8.104,-12.277,8.588,12.761,2333.9,2227.9,7.87,MILD DIP,6514,4.173,2.38,60.0,2.57,2,20,2686.0,6.3,False,False,False,False,False,公益,Utilities - Diversified,—,0,2000.0,1500.0,1200.0,1000.0,False
GOOG,Alphabet C,NASDAQ100,301.46,308.26,-2.207,-9.344,-14.575,11.578,16.809,279.5,263.3,7.87,MILD DIP,5402,5.231,0.27,0.82,0.29,1,15,344.7,12.5,False,False,False,False,False,通信,Internet Content & Information,—,0,27.3,20.5,16.4,13.7,False
CINF,Cincinnati Financial,配当貴族,163.82,164.94,-0.676,-7.948,-12.264,9.313,13.629,151.8,144.7,7.9,MILD DIP,11568,4.315,2.62,4.29,2.83,7,15,172.6,5.1,False,False,False,False,False,金融,Insurance - Property & Casualty,—,0,143.0,107.2,85.8,71.5,False
4502.T,武田薬品,Nikkei225,5673.0,5678.64,-0.099,-7.419,-11.222,7.793,11.596,5257.4,5041.4,7.91,MILD DIP,6514,3.803,3.45,196.0,3.73,3,32,5819.0,2.5,False,False,False,False,False,ヘルスケア,Drug Manufacturers - Specialty & Generic,—,0,6533.3,4900.0,3920.0,3266.7,False
AVGO,Broadcom,NASDAQ100,322.16,331.2,-2.729,-9.87,-15.652,13.258,19.04,298.5,279.4,7.92,MILD DIP,4152,5.782,0.74,2.37,0.79,6,20,412.2,21.8,False,False,True,False,False,テクノロジー,Semiconductors,月足陽転,1,79.0,59.2,47.4,39.5,False
2267.T,ヤクルト,Nikkei225,2560.0,2614.02,-2.067,-9.258,-14.069,9.987,14.798,2372.0,2246.3,7.92,MILD DIP,6255,4.811,2.03,52.0,2.19,8,25,4929.4,48.1,False,False,False,False,False,生活必需品,Beverages - Non-Alcoholic,—,0,1733.3,1300.0,1040.0,866.7,False
3086.T,Jフロント,Nikkei225,2409.0,2553.98,-5.677,-12.648,-19.196,13.544,20.092,2231.0,2063.7,7.98,MILD DIP,6514,6.548,2.16,52.0,2.33,3,15,2726.7,11.7,False,False,False,False,False,一般消費財,Department Stores,—,0,1733.3,1300.0,1040.0,866.7,False
8802.T,三菱地所,Nikkei225,4729.0,4905.44,-3.597,-10.787,-16.384,11.601,17.198,4376.3,4101.7,8.06,MILD DIP,6514,5.597,0.91,43.0,0.98,2,15,5308.0,10.9,False,False,False,False,False,不動産,Real Estate - Diversified,—,0,1433.3,1075.0,860.0,716.7,False
SNPS,Synopsys,NASDAQ100,412.63,431.72,-4.423,-11.587,-17.7,12.864,18.977,381.7,355.3,8.1,MILD DIP,8548,6.113,0.0,0.0,0.0,0,15,645.3,36.1,False,False,False,False,False,テクノロジー,Software - Infrastructure,—,0,0.0,0.0,0.0,0.0,False
MELI,MercadoLibre,NASDAQ100,1670.0,1861.27,-10.276,-17.018,-26.161,19.555,28.698,1544.5,1374.3,8.12,MILD DIP,4653,9.143,0.04,0.75,0.05,0,15,2613.6,36.1,False,False,False,False,False,一般消費財,Internet Retail,—,0,25.0,18.8,15.0,12.5,False
XEL,Xcel Energy,NASDAQ100,81.91,81.26,0.806,-6.773,-10.373,7.628,11.228,75.8,72.8,8.13,NEUTRAL,13354,3.6,2.77,2.27,3.0,1,25,83.9,2.4,False,True,False,False,False,公益,Utilities - Regulated Electric,日足25MA上抜け,1,75.7,56.8,45.4,37.8,False
7013.T,IHI,Nikkei225,3734.0,4045.8,-7.707,-14.658,-22.374,16.207,23.924,3452.8,3140.6,8.14,MILD DIP,6514,7.716,0.46,17.14,0.5,1,10,4500.0,17.0,False,False,False,False,False,資本財,Specialty Industrial Machinery,—,0,571.3,428.5,342.8,285.7,False
6113.T,アマダ,Nikkei225,2328.5,2430.58,-4.2,-11.431,-17.345,12.227,18.142,2152.8,2009.0,8.16,MILD DIP,6255,5.914,2.66,62.0,2.88,0,20,2660.5,12.5,False,False,False,False,False,資本財,Specialty Industrial Machinery,—,0,2066.7,1550.0,1240.0,1033.3,False
GOOGL,Alphabet A,NASDAQ100,302.28,308.21,-1.924,-9.35,-14.583,11.582,16.815,279.4,263.3,8.19,MILD DIP,5402,5.233,0.27,0.82,0.29,1,15,343.4,12.0,False,False,False,False,False,通信,Internet Content & Information,—,0,27.3,20.5,16.4,13.7,False
4519.T,中外製薬,Nikkei225,9362.0,9571.24,-2.186,-9.605,-14.75,10.975,16.12,8651.9,8159.5,8.21,MILD DIP,6514,5.145,2.91,272.0,3.14,9,20,10455.0,10.5,False,False,False,False,False,ヘルスケア,Drug Manufacturers - General,—,0,9066.7,6800.0,5440.0,4533.3,False
6501.T,日立製作所,Nikkei225,4853.0,5051.48,-3.929,-11.248,-17.053,11.973,17.778,4483.3,4190.1,8.25,MILD DIP,6514,5.805,0.89,43.0,0.96,7,15,5818.0,16.6,False,False,False,False,False,資本財,Conglomerates,—,0,1433.3,1075.0,860.0,716.7,False
3231.T,野村不動産HD,Nikkei225,1055.5,1103.98,-4.391,-11.733,-17.736,12.282,18.286,974.5,908.2,8.32,MILD DIP,4754,6.004,8.53,90.0,9.24,15,30,1162.5,9.2,False,False,False,False,True,不動産,Real Estate Services,高配当,1,3000.0,2250.0,1800.0,1500.0,False
8630.T,SOMPOホールディングス,Nikkei225,5829.0,5926.76,-1.649,-9.239,-14.251,10.81,15.823,5379.2,5082.1,8.36,MILD DIP,3897,5.012,2.26,132.0,2.45,9,20,6245.0,6.7,False,False,False,False,False,金融,Insurance - Property & Casualty,—,0,4400.0,3300.0,2640.0,2200.0,False
PAYX,Paychex,NASDAQ100,92.61,94.41,-1.906,-9.492,-14.66,11.177,16.345,85.4,80.6,8.38,MILD DIP,10696,5.167,4.36,4.04,4.73,12,25,155.4,40.4,False,False,False,False,False,テクノロジー,Software - Application,—,0,134.7,101.0,80.8,67.3,False
8804.T,東京建物,Nikkei225,3795.0,4084.52,-7.088,-14.279,-21.771,15.686,23.177,3501.3,3195.3,8.39,MILD DIP,6255,7.491,2.77,105.0,3.0,12,15,4374.0,13.2,False,False,False,False,False,不動産,Real Estate Services,—,0,3500.0,2625.0,2100.0,1750.0,False
NEE,NextEra Energy,配当貴族,92.78,91.85,1.012,-6.828,-10.507,7.888,11.566,85.6,82.2,8.41,NEUTRAL,13354,3.679,3.12,2.89,3.38,30,25,95.0,2.4,False,False,False,False,False,公益,Utilities - Regulated Electric,—,0,96.4,72.3,57.8,48.2,False
9503.T,関西電力,Nikkei225,2584.5,2646.88,-2.357,-9.953,-15.052,10.444,15.543,2383.4,2248.5,8.44,MILD DIP,6514,5.099,2.32,60.0,2.52,2,20,2823.0,8.4,False,False,False,False,False,公益,Utilities - Renewable,—,0,2000.0,1500.0,1200.0,1000.0,False
6301.T,小松製作所,Nikkei225,7093.0,7382.68,-3.924,-11.416,-17.469,12.796,18.849,6539.9,6093.0,8.46,MILD DIP,6514,6.053,2.68,190.0,2.91,5,15,7799.0,9.1,False,False,False,False,False,資本財,Farm & Heavy Construction Machinery,—,0,6333.3,4750.0,3800.0,3166.7,False
4901.T,富士フイルムHD,Nikkei225,3013.0,3058.98,-1.503,-9.264,-14.024,9.777,14.537,2775.6,2630.0,8.55,MILD DIP,6514,4.76,2.16,65.0,2.34,9,20,3867.9,22.1,False,False,False,False,False,資本財,Conglomerates,—,0,2166.7,1625.0,1300.0,1083.3,False
2503.T,キリンHD,Nikkei225,2602.0,2595.68,0.243,-7.786,-11.816,8.336,12.366,2393.6,2289.0,8.71,NEUTRAL,6514,4.03,2.84,74.0,3.09,1,25,2742.0,5.1,False,True,False,False,False,生活必需品,Beverages - Brewers,日足25MA上抜け,1,2466.7,1850.0,1480.0,1233.3,False
4661.T,OLC,Nikkei225,2787.0,2776.3,0.385,-7.692,-11.766,8.603,12.677,2562.7,2449.6,8.75,NEUTRAL,6255,4.074,0.5,14.0,0.55,0,25,5644.8,50.6,True,False,False,False,False,一般消費財,Leisure,半値,1,466.7,350.0,280.0,233.3,False
CSGP,CoStar Group,NASDAQ100,43.63,47.16,-7.481,-14.975,-22.867,16.595,24.487,40.1,36.4,8.81,MILD DIP,6944,7.892,0.0,0.0,0.0,0,25,99.7,56.3,True,False,True,False,False,不動産,Real Estate Services,半値／月足陽転,2,0.0,0.0,0.0,0.0,False
LULU,Lululemon,NASDAQ100,157.78,174.97,-9.826,-17.141,-26.107,18.723,27.689,145.0,129.3,8.83,MILD DIP,4663,8.966,0.0,0.0,0.0,0,20,511.3,69.1,True,False,False,False,False,一般消費財,Apparel Retail,半値,1,0.0,0.0,0.0,0.0,False
1721.T,コムシスHD,Nikkei225,5353.0,5419.68,-1.23,-9.244,-14.175,10.479,15.41,4918.7,4651.5,8.83,MILD DIP,5540,4.931,2.15,115.0,2.34,2,20,5762.0,7.1,False,False,False,False,False,資本財,Engineering & Construction,—,0,3833.3,2875.0,2300.0,1916.7,False
4043.T,トクヤマ,Nikkei225,3854.0,4121.2,-6.484,-14.071,-21.266,14.708,21.903,3541.3,3244.8,8.83,MILD DIP,6255,7.195,2.59,100.0,2.82,2,25,8126.9,52.6,True,False,False,False,False,素材,Specialty Chemicals,半値,1,3333.3,2500.0,2000.0,1666.7,False
9735.T,セコム,Nikkei225,6007.0,5991.44,0.26,-7.914,-11.951,8.233,12.27,5517.3,5275.4,8.88,NEUTRAL,6514,4.037,1.62,97.5,1.77,1,20,6200.0,3.1,False,True,False,False,False,資本財,Security & Protection Services,日足25MA上抜け,1,3250.0,2437.5,1950.0,1625.0,False
3099.T,三越伊勢丹HD,Nikkei225,2870.0,2999.22,-4.308,-12.22,-18.486,12.844,19.111,2632.7,2444.8,9.01,MILD DIP,6255,6.266,1.88,54.0,2.05,3,10,3501.9,18.0,False,False,False,False,False,一般消費財,Department Stores,—,0,1800.0,1350.0,1080.0,900.0,False
SPGI,S&P Global,配当貴族,422.49,425.94,-0.809,-9.016,-13.878,10.432,15.293,387.5,366.8,9.02,MILD DIP,13354,4.862,1.14,4.81,1.24,12,15,560.8,24.7,False,False,False,False,False,金融,Financial Data & Stock Exchanges,—,0,160.3,120.2,96.2,80.2,False
5333.T,日本ガイシ,Nikkei225,4055.0,4222.68,-3.971,-11.924,-18.127,12.887,19.09,3719.1,3457.2,9.03,MILD DIP,6514,6.203,1.48,60.0,1.61,1,10,4587.0,11.6,False,False,False,False,False,資本財,Specialty Industrial Machinery,—,0,2000.0,1500.0,1200.0,1000.0,False
4911.T,資生堂,Nikkei225,3012.0,3070.76,-1.914,-10.056,-15.216,10.587,15.748,2762.0,2603.5,9.05,MILD DIP,6514,5.161,1.33,40.0,1.45,0,25,8466.5,64.4,True,False,False,False,False,生活必需品,Household & Personal Products,半値,1,1333.3,1000.0,800.0,666.7,False
CB,Chubb,配当貴族,328.97,331.28,-0.698,-8.958,-13.765,10.272,15.079,301.6,285.7,9.07,MILD DIP,8275,4.807,1.4,4.61,1.53,0,15,342.8,4.0,False,False,False,False,False,金融,Insurance - Property & Casualty,—,0,153.7,115.2,92.2,76.8,False
6857.T,アドバンテスト,Nikkei225,23650.0,25901.6,-8.693,-16.303,-24.764,17.54,26.001,21678.9,19487.4,9.09,MILD DIP,6514,8.461,0.16,39.0,0.18,2,10,28615.0,17.4,False,False,False,False,False,テクノロジー,Semiconductor Equipment & Materials,—,0,1300.0,975.0,780.0,650.0,False
6503.T,三菱電機,Nikkei225,5456.0,5640.28,-3.267,-11.395,-17.362,12.469,18.435,4997.5,4661.0,9.17,MILD DIP,6514,5.966,0.92,50.0,1.0,3,15,5994.0,9.0,False,False,False,False,False,資本財,Electrical Equipment & Parts,—,0,1666.7,1250.0,1000.0,833.3,False
MSFT,Microsoft,Dow30,395.55,401.35,-1.444,-9.729,-15.155,11.976,17.402,362.3,340.5,9.18,MILD DIP,10054,5.426,0.84,3.33,0.92,20,20,539.8,26.7,False,False,True,False,False,テクノロジー,Software - Infrastructure,月足陽転,1,111.0,83.2,66.6,55.5,False
6367.T,ダイキン工業,Nikkei225,19055.0,19458.0,-2.071,-10.363,-15.84,11.544,17.021,17441.5,16375.8,9.25,MILD DIP,6514,5.477,1.73,330.0,1.89,0,25,30046.5,36.6,False,False,False,True,False,資本財,Building Products & Equipment,月足GC,1,11000.0,8250.0,6600.0,5500.0,False
4324.T,電通G,Nikkei225,2775.0,2855.52,-2.82,-11.108,-16.737,11.41,17.039,2538.3,2377.6,9.32,MILD DIP,6016,5.629,0.0,0.0,0.0,0,25,5562.3,50.1,True,False,False,False,False,通信,Advertising Agencies,半値,1,0.0,0.0,0.0,0.0,False
MCD,McDonald's,Dow30,326.46,328.35,-0.577,-9.217,-14.18,10.632,15.595,298.1,281.8,9.52,MILD DIP,14998,4.962,2.19,7.15,2.4,50,15,339.2,3.7,False,False,False,False,False,一般消費財,Restaurants,—,0,238.3,178.8,143.0,119.2,False
6976.T,太陽誘電,Nikkei225,3936.0,4307.76,-8.63,-16.583,-24.967,16.954,25.338,3593.4,3232.2,9.53,MILD DIP,6514,8.384,2.29,90.0,2.5,0,25,6896.5,42.9,False,False,False,True,False,テクノロジー,Electronic Components,月足GC,1,3000.0,2250.0,1800.0,1500.0,False
WMT,Walmart,Dow30,126.52,126.88,-0.282,-8.991,-13.933,10.774,15.716,115.5,109.2,9.57,MILD DIP,13474,4.941,0.74,0.93,0.81,43,15,133.9,5.5,False,False,False,False,False,生活必需品,Discount Stores,—,0,31.0,23.2,18.6,15.5,False
4061.T,デンカ,Nikkei225,3215.0,3291.38,-2.321,-10.9,-16.518,11.571,17.189,2932.6,2747.7,9.63,MILD DIP,6514,5.618,3.11,100.0,3.41,1,27,3803.8,15.5,False,False,False,False,False,素材,Chemicals,—,0,3333.3,2500.0,2000.0,1666.7,False
6762.T,TDK,Nikkei225,2154.0,2255.0,-4.479,-12.88,-19.507,13.627,20.253,1964.5,1815.1,9.64,MILD DIP,6514,6.627,1.39,30.0,1.53,8,10,2673.0,19.4,False,False,False,False,False,テクノロジー,Electronic Components,—,0,1000.0,750.0,600.0,500.0,False
4755.T,楽天グループ,Nikkei225,765.5,844.3,-9.333,-17.307,-26.037,17.612,26.342,698.2,624.5,9.64,MILD DIP,6438,8.73,0.0,0.0,0.0,0,20,2277.9,66.4,True,False,False,False,False,一般消費財,Internet Retail,半値,1,0.0,0.0,0.0,0.0,False
9301.T,三菱倉庫,Nikkei225,1352.5,1375.4,-1.665,-10.437,-15.851,11.221,16.635,1231.9,1157.4,9.79,MILD DIP,6514,5.414,3.18,43.0,3.49,5,27,1446.0,6.5,False,False,False,False,False,資本財,Integrated Freight & Logistics,—,0,1433.3,1075.0,860.0,716.7,False
7741.T,HOYA,Nikkei225,27765.0,27843.8,-0.283,-9.218,-14.136,10.452,15.369,25277.1,23907.9,9.84,MILD DIP,6255,4.917,0.58,160.0,0.63,1,15,29205.0,4.9,False,False,False,False,False,ヘルスケア,Medical Instruments & Supplies,—,0,5333.3,4000.0,3200.0,2666.7,False
7762.T,シチズン時計,Nikkei225,1634.0,1677.2,-2.576,-11.303,-17.121,11.97,17.788,1487.6,1390.0,9.84,MILD DIP,6514,5.818,1.35,22.0,1.48,4,15,1913.0,14.6,False,False,False,False,False,一般消費財,Footwear & Accessories,—,0,733.3,550.0,440.0,366.7,False
