ticker,name,market,price,sma25,deviation,sigma2_lower,sigma3_lower,sigma2_upper,sigma3_upper,price_at_2s,price_at_3s,dist_to_2s,zone,stat_days,std,div_yield,div_per_share,div_at_2s,div_consec_years,buy_score,ath,drop_from_ath,half_from_ath,cross_above_25ma,monthly_bullish,method12,flag_high_div,pbr,pbr_under1,rev_growth_pct,earn_growth_pct,biz_momentum,sector,industry,signals,n_signals,price_at_3pct,price_at_4pct,price_at_5pct,price_at_6pct,sector_sole_dip
BMY,Bristol-Myers Squibb,SP500高配当,58.94,60.08,-1.896,-8.081,-12.379,9.112,13.41,55.2,52.6,6.73,MILD DIP,13542,4.298,4.28,2.52,4.56,4,17,70.2,16.0,False,False,False,False,False,6.5,False,1.3,1392.1,微増,ヘルスケア,Drug Manufacturers - General,—,0,84.0,63.0,50.4,42.0,False
7751.T,キヤノン,Nikkei225,4398.0,4522.24,-2.747,-8.89,-13.471,9.434,14.015,4120.2,3913.1,6.74,MILD DIP,6522,4.581,3.73,164.0,3.98,5,22,5009.1,12.2,False,False,False,False,False,1.11,False,3.8,0.0,—,テクノロジー,Computer Hardware,—,0,5466.7,4100.0,3280.0,2733.3,False
CAH,Cardinal Health,配当貴族,211.31,218.97,-3.497,-9.601,-14.756,11.019,16.174,197.9,186.7,6.75,MILD DIP,10720,5.155,1.2,2.55,1.29,1,15,229.9,8.1,False,False,False,False,False,-17.29,False,18.8,19.4,増収増益,ヘルスケア,Medical Distribution,—,0,84.8,63.6,50.9,42.4,False
4021.T,日産化学,Nikkei225,6167.0,6479.12,-4.817,-10.853,-16.583,12.07,17.801,5776.0,5404.7,6.77,MILD DIP,6522,5.731,3.02,186.1,3.22,1,27,7107.0,13.2,False,False,False,False,False,3.43,False,15.3,11.2,増収増益,素材,Chemicals,—,0,6203.3,4652.5,3722.0,3101.7,False
7011.T,三菱重工業,Nikkei225,4511.0,4780.68,-5.641,-11.655,-17.808,12.958,19.111,4223.5,3929.4,6.81,MILD DIP,6522,6.153,0.55,24.7,0.58,3,10,5195.0,13.2,False,False,False,False,False,5.71,False,-2.9,47.8,—,資本財,Specialty Industrial Machinery,—,0,823.3,617.5,494.0,411.7,False
5703.T,日本軽金属HD,Nikkei225,2718.0,2902.16,-6.346,-12.345,-18.727,13.185,19.567,2543.9,2358.7,6.84,MILD DIP,6522,6.382,0.0,0.0,0.0,2,17,3175.0,14.4,False,False,False,False,False,0.69,True,3.9,28.6,微増,素材,Aluminum,PBR1倍割れ,1,0.0,0.0,0.0,0.0,False
IBM,IBM,Dow30,241.39,246.47,-2.063,-8.354,-12.747,9.217,13.61,225.9,215.1,6.86,MILD DIP,16141,4.393,2.81,6.79,3.01,30,15,313.2,22.9,False,False,False,False,False,6.93,False,12.2,89.9,増収増益,テクノロジー,Information Technology Services,—,0,226.3,169.8,135.8,113.2,False
8331.T,千葉銀行,Nikkei225,2050.5,2133.88,-3.907,-10.091,-15.337,10.892,16.137,1918.6,1806.6,6.88,MILD DIP,6522,5.246,2.46,50.5,2.63,11,20,2414.0,15.1,False,False,False,False,False,1.15,False,31.2,49.3,増収増益,金融,Banks - Regional,—,0,1683.3,1262.5,1010.0,841.7,False
EIX,Edison International,SP500高配当,71.19,72.6,-1.948,-8.272,-12.67,9.321,13.719,66.6,63.4,6.89,MILD DIP,13312,4.398,4.9,3.49,5.24,1,27,82.3,13.5,False,False,False,False,False,1.6,False,30.8,446.3,増収増益,公益,Utilities - Regulated Electric,—,0,116.3,87.2,69.8,58.2,False
7270.T,SUBARU,Nikkei225,2592.0,2747.02,-5.643,-11.804,-17.924,12.675,18.794,2422.8,2254.6,6.99,MILD DIP,6522,6.12,4.52,117.2,4.84,4,35,3637.4,28.7,False,False,False,False,True,0.67,True,-10.8,0.0,—,一般消費財,Auto Manufacturers,高配当／PBR1倍割れ,2,3906.7,2930.0,2344.0,1953.3,False
5541.T,大平洋金属(注:代替),Nikkei225,2763.0,3133.32,-11.819,-17.592,-26.561,18.285,27.255,2582.1,2301.1,7.01,MILD DIP,6263,8.969,0.0,0.0,0.0,2,30,18419.9,85.0,True,False,False,True,False,0.8,True,-20.4,1614.0,—,素材,Other Industrial Metals & Mining,PBR1倍割れ／半値／月足GC,3,0.0,0.0,0.0,0.0,False
CSGP,CoStar Group,NASDAQ100,41.41,45.47,-8.931,-14.985,-22.878,16.586,24.479,38.7,35.1,7.12,MILD DIP,6952,7.893,0.0,0.0,0.0,0,20,99.7,58.5,True,False,False,False,False,2.08,False,26.9,-25.9,減益,不動産,Real Estate Services,半値,1,0.0,0.0,0.0,0.0,False
SBUX,Starbucks,NASDAQ100,92.7,96.93,-4.359,-10.774,-16.608,12.562,18.396,86.5,80.8,7.19,MILD DIP,8471,5.834,2.71,2.51,2.9,15,10,112.8,17.8,False,False,False,False,False,-12.59,False,5.5,-62.5,減益,一般消費財,Restaurants,—,0,83.7,62.7,50.2,41.8,False
9532.T,大阪ガス,Nikkei225,6383.0,6400.08,-0.267,-6.993,-10.705,7.856,11.569,5952.5,5714.9,7.23,MILD DIP,6522,3.712,1.88,120.1,2.02,5,10,6737.0,5.3,False,False,False,False,False,1.43,False,-2.9,17.6,—,公益,Utilities - Regulated Gas,—,0,4003.3,3002.5,2402.0,2001.7,False
PCAR,PACCAR,NASDAQ100,116.34,120.04,-3.083,-9.634,-14.815,11.088,16.269,108.5,102.3,7.25,MILD DIP,11576,5.181,3.22,3.75,3.46,0,15,129.5,10.1,False,False,False,False,False,3.17,False,-13.7,-35.9,減収減益,資本財,Farm & Heavy Construction Machinery,—,0,125.0,93.8,75.0,62.5,False
1333.T,マルハニチロ,Nikkei225,1492.0,1500.66,-0.577,-7.31,-11.241,8.412,12.343,1391.0,1332.0,7.26,MILD DIP,2926,3.931,0.0,0.0,0.0,4,15,1585.5,5.9,False,False,False,False,False,0.94,True,1.7,0.0,—,生活必需品,Packaged Foods,PBR1倍割れ,1,0.0,0.0,0.0,0.0,False
IDXX,IDEXX Labs,NASDAQ100,575.72,609.95,-5.612,-12.011,-18.517,14.012,20.518,536.7,497.0,7.27,MILD DIP,8728,6.506,0.0,0.0,0.0,0,15,766.7,24.9,False,False,False,False,False,28.59,False,14.3,17.9,増収増益,ヘルスケア,Diagnostics & Research,—,0,0.0,0.0,0.0,0.0,False
5411.T,JFE HD,Nikkei225,1883.0,2024.54,-6.991,-13.322,-20.139,13.942,20.758,1754.8,1616.8,7.3,MILD DIP,5810,6.816,4.34,81.7,4.66,0,50,5224.2,64.0,True,False,False,True,True,0.47,True,-6.3,-40.7,減収減益,素材,Steel,高配当／PBR1倍割れ／半値／月足GC,4,2723.3,2042.5,1634.0,1361.7,False
9434.T,ソフトバンク,Nikkei225,219.1,213.78,2.487,-4.488,-7.012,5.608,8.132,204.2,198.8,7.3,NEUTRAL,1746,2.524,4.06,8.9,4.36,0,30,242.2,9.5,False,False,False,False,True,3.66,False,0.0,0.0,—,通信,Telecom Services,高配当,1,296.7,222.5,178.0,148.3,False
2802.T,味の素,Nikkei225,4514.0,4557.04,-0.944,-7.72,-11.81,8.64,12.73,4205.3,4018.9,7.34,MILD DIP,6522,4.09,1.06,48.0,1.14,5,12,4968.0,9.1,False,False,False,False,False,5.85,False,4.5,23.8,微増,生活必需品,Packaged Foods,—,0,1600.0,1200.0,960.0,800.0,False
NXPI,NXP Semi,NASDAQ100,197.61,209.33,-5.597,-12.064,-18.599,14.078,20.614,184.1,170.4,7.35,MILD DIP,3908,6.535,2.25,4.45,2.42,0,15,282.9,30.1,False,False,False,False,False,4.97,False,7.2,-6.8,減益,テクノロジー,Semiconductors,—,0,148.3,111.2,89.0,74.2,False
GWW,W.W. Grainger,配当貴族,1075.87,1100.68,-2.254,-8.964,-13.751,10.183,14.97,1002.0,949.3,7.37,MILD DIP,13362,4.787,1.03,11.09,1.11,52,10,1207.8,10.9,False,False,False,False,False,13.66,False,4.5,-2.0,減益,資本財,Industrial Distribution,—,0,369.7,277.2,221.8,184.8,False
9735.T,セコム,Nikkei225,5909.0,5970.16,-1.024,-7.911,-11.945,8.228,12.263,5497.9,5257.0,7.48,MILD DIP,6522,4.035,1.73,102.2,1.86,1,10,6200.0,4.7,False,False,False,False,False,1.89,False,0.0,0.0,—,資本財,Security & Protection Services,—,0,3406.7,2555.0,2044.0,1703.3,False
ADBE,Adobe,NASDAQ100,237.25,259.58,-8.604,-14.984,-22.977,16.988,24.981,220.7,199.9,7.5,MILD DIP,9956,7.993,0.01,0.03,0.01,0,25,688.4,65.5,True,False,False,False,False,8.51,False,12.0,11.1,増収増益,テクノロジー,Software - Application,半値,1,1.1,0.8,0.7,0.5,False
VZ,Verizon,SP500高配当,50.37,50.25,0.236,-6.778,-10.404,7.725,11.351,46.8,45.0,7.52,NEUTRAL,10644,3.626,5.56,2.8,5.98,21,22,51.4,2.0,False,False,False,False,False,2.03,False,2.0,-53.3,減益,通信,Telecom Services,—,0,93.3,70.0,56.0,46.7,False
RF,Regions Financial,SP500高配当,25.76,26.93,-4.333,-11.064,-16.848,12.07,17.854,23.9,22.4,7.57,MILD DIP,11576,5.784,4.31,1.11,4.64,13,15,30.7,16.0,False,False,False,False,False,1.26,False,15.6,0.0,—,金融,Banks - Regional,—,0,37.0,27.8,22.2,18.5,False
8830.T,住友不動産,Nikkei225,4587.0,4903.52,-6.455,-13.036,-19.934,14.555,21.452,4264.3,3926.1,7.57,MILD DIP,6522,6.898,0.94,43.0,1.01,9,10,5341.0,14.1,False,False,False,False,False,1.76,False,0.0,0.0,—,不動産,Real Estate Services,—,0,1433.3,1075.0,860.0,716.7,False
6471.T,日本精工,Nikkei225,1170.0,1245.72,-6.078,-12.703,-19.199,13.282,19.778,1087.5,1006.6,7.59,MILD DIP,6522,6.496,2.93,34.3,3.15,2,25,1467.6,20.3,False,False,False,False,False,0.84,True,23.6,114.9,増収増益,一般消費財,Auto Parts,PBR1倍割れ,1,1143.3,857.5,686.0,571.7,False
CB,Chubb,配当貴族,323.21,329.83,-2.006,-8.956,-13.761,10.266,15.072,300.3,284.4,7.63,MILD DIP,8283,4.806,0.88,2.85,0.95,29,15,341.8,5.4,False,False,False,False,False,1.71,False,5.5,27.9,増収増益,金融,Insurance - Property & Casualty,—,0,95.0,71.2,57.0,47.5,False
1332.T,日本水産,Nikkei225,1381.0,1430.72,-3.475,-10.326,-15.76,11.412,16.846,1283.0,1205.2,7.64,MILD DIP,6522,5.434,2.17,30.0,2.34,6,15,1560.0,11.5,False,False,False,False,False,1.47,False,6.4,-9.1,減益,生活必需品,Packaged Foods,—,0,1000.0,750.0,600.0,500.0,False
4208.T,UBE,Nikkei225,2518.0,2650.88,-5.013,-11.828,-17.859,12.293,18.324,2337.3,2177.5,7.73,MILD DIP,6522,6.03,4.37,110.1,4.71,0,35,2896.5,13.1,False,False,False,False,True,0.58,True,2.5,0.0,—,素材,Specialty Chemicals,高配当／PBR1倍割れ,2,3670.0,2752.5,2202.0,1835.0,False
AFL,Aflac,配当貴族,107.21,110.39,-2.878,-9.912,-15.3,11.639,17.027,99.4,93.5,7.81,MILD DIP,11576,5.388,2.73,2.93,2.95,41,10,116.8,8.2,False,False,False,False,False,1.89,False,-9.9,-22.9,減収減益,金融,Insurance - Life,—,0,97.7,73.2,58.6,48.8,False
CRM,Salesforce,Dow30,181.96,192.96,-5.702,-12.617,-19.417,14.581,21.381,168.6,155.5,7.91,MILD DIP,5450,6.8,0.97,1.76,1.04,1,25,365.1,50.2,True,False,False,False,False,2.86,False,12.1,17.9,増収増益,テクノロジー,Software - Application,半値,1,58.7,44.0,35.2,29.3,False
9064.T,ヤマトHD,Nikkei225,1767.5,1807.1,-2.191,-9.436,-14.154,9.438,14.156,1636.6,1551.3,8.0,MILD DIP,6522,4.718,2.61,46.1,2.82,0,25,3070.8,42.4,False,False,False,False,False,0.96,True,5.5,-19.3,減益,資本財,Trucking,PBR1倍割れ,1,1536.7,1152.5,922.0,768.3,False
2002.T,日清製粉G,Nikkei225,2099.0,2099.0,0.0,-7.436,-11.328,8.133,12.025,1942.9,1861.2,8.03,MILD DIP,6522,3.892,2.85,59.9,3.08,3,22,2285.5,8.2,False,True,False,False,False,1.18,False,2.2,27.8,微増,生活必需品,Packaged Foods,日足25MA上抜け,1,1996.7,1497.5,1198.0,998.3,False
STE,Steris,配当貴族,223.38,232.61,-3.969,-11.119,-17.071,12.686,18.637,206.7,192.9,8.05,MILD DIP,8490,5.951,1.07,2.4,1.16,0,15,268.0,16.6,False,False,False,False,False,3.06,False,9.2,12.1,増収増益,ヘルスケア,Medical Devices,—,0,80.0,60.0,48.0,40.0,False
7261.T,マツダ,Nikkei225,1117.0,1215.12,-8.075,-14.976,-22.516,15.183,22.722,1033.1,941.5,8.12,MILD DIP,6522,7.54,4.92,55.0,5.32,0,50,2953.1,62.2,True,False,False,True,True,0.39,True,-2.5,-44.6,減益,一般消費財,Auto Manufacturers,高配当／PBR1倍割れ／半値／月足GC,4,1833.3,1375.0,1100.0,916.7,False
5714.T,DOWAホールディングス,Nikkei225,9466.0,10013.12,-5.464,-12.612,-19.234,13.874,20.496,8750.2,8087.2,8.18,MILD DIP,6522,6.622,2.63,248.5,2.84,1,15,11830.0,20.0,False,False,False,False,False,1.39,False,0.0,0.0,—,素材,Other Industrial Metals & Mining,—,0,8283.3,6212.5,4970.0,4141.7,False
SNPS,Synopsys,NASDAQ100,410.13,428.7,-4.333,-11.585,-17.695,12.858,18.968,379.0,352.8,8.2,MILD DIP,8556,6.111,0.0,0.0,0.0,0,15,645.3,36.4,False,False,False,False,False,2.57,False,65.5,-82.0,減益,テクノロジー,Software - Infrastructure,—,0,0.0,0.0,0.0,0.0,False
6113.T,アマダ,Nikkei225,2314.5,2415.0,-4.161,-11.439,-17.354,12.221,18.136,2138.7,1995.9,8.22,MILD DIP,6263,5.915,2.67,61.9,2.89,0,15,2660.5,13.0,False,False,False,False,False,1.38,False,0.0,0.0,—,資本財,Specialty Industrial Machinery,—,0,2063.3,1547.5,1238.0,1031.7,False
3863.T,日本製紙,Nikkei225,1246.0,1262.6,-1.315,-8.815,-13.279,9.041,13.505,1151.3,1094.9,8.22,MILD DIP,3171,4.464,0.0,0.0,0.0,1,25,2110.7,41.0,False,False,False,True,False,0.3,True,0.0,0.0,—,素材,Paper & Paper Products,PBR1倍割れ／月足GC,2,0.0,0.0,0.0,0.0,False
AXP,American Express,Dow30,300.24,309.61,-3.028,-10.424,-15.916,11.548,17.04,277.3,260.3,8.26,MILD DIP,13542,5.493,1.26,3.78,1.36,4,15,384.0,21.8,False,False,False,False,False,6.15,False,10.6,16.6,増収増益,金融,Credit Services,—,0,126.0,94.5,75.6,63.0,False
COST,Costco,NASDAQ100,974.86,991.75,-1.703,-9.21,-14.146,10.535,15.471,900.4,851.5,8.27,MILD DIP,9981,4.936,0.56,5.48,0.61,1,15,1071.0,9.0,False,False,False,False,False,13.48,False,9.2,13.9,増収増益,生活必需品,Discount Stores,—,0,182.7,137.0,109.6,91.3,False
AMGN,Amgen,Dow30,353.93,369.45,-4.2,-11.522,-17.752,13.396,19.625,326.9,303.9,8.28,MILD DIP,10753,6.23,2.89,10.24,3.13,14,15,388.2,8.8,False,False,False,False,False,22.03,False,8.6,112.1,増収増益,ヘルスケア,Drug Manufacturers - General,—,0,341.3,256.0,204.8,170.7,False
6506.T,安川電機,Nikkei225,4416.0,4785.4,-7.719,-14.809,-22.49,15.914,23.594,4076.7,3709.2,8.32,MILD DIP,6263,7.681,1.54,67.9,1.67,4,15,6569.2,32.8,False,False,False,False,False,2.47,False,0.0,0.0,—,資本財,Electrical Equipment & Parts,—,0,2263.3,1697.5,1358.0,1131.7,False
3088.T,マツキヨココカラ,Nikkei225,2437.0,2491.76,-2.198,-9.734,-14.875,10.831,15.972,2249.2,2121.1,8.35,MILD DIP,6260,5.141,0.0,0.0,0.0,4,10,3359.6,27.5,False,False,False,False,False,1.83,False,0.0,0.0,—,ヘルスケア,Pharmaceutical Retailers,—,0,0.0,0.0,0.0,0.0,False
LIN,Linde,NASDAQ100,492.34,492.04,0.06,-7.662,-11.85,9.089,13.277,454.3,433.7,8.36,NEUTRAL,8478,4.188,1.31,6.45,1.42,29,15,507.6,3.0,False,True,False,False,False,5.97,False,5.8,-9.4,減益,素材,Specialty Chemicals,日足25MA上抜け,1,215.0,161.2,129.0,107.5,False
4042.T,東ソー,Nikkei225,2367.5,2500.46,-5.317,-12.702,-19.267,13.557,20.122,2182.8,2018.7,8.46,MILD DIP,6522,6.565,4.24,100.3,4.59,2,35,2740.5,13.6,False,False,False,False,True,0.91,True,-4.2,-25.4,減益,素材,Chemicals,高配当／PBR1倍割れ,2,3343.3,2507.5,2006.0,1671.7,False
4324.T,電通G,Nikkei225,2703.0,2803.16,-3.573,-11.106,-16.733,11.401,17.028,2491.8,2334.1,8.47,MILD DIP,6024,5.627,3.68,99.4,3.99,0,32,5562.3,51.4,True,False,False,False,False,1.87,False,9.4,0.0,—,通信,Advertising Agencies,半値,1,3313.3,2485.0,1988.0,1656.7,False
8253.T,クレディセゾン,Nikkei225,4205.0,4440.96,-5.313,-12.734,-19.264,13.386,19.916,3875.4,3585.5,8.5,MILD DIP,6522,6.53,3.09,129.8,3.35,4,27,4792.0,12.2,False,False,False,False,False,0.82,True,0.0,0.0,—,金融,Credit Services,PBR1倍割れ,1,4326.7,3245.0,2596.0,2163.3,False
AVGO,Broadcom,NASDAQ100,318.81,325.98,-2.201,-9.875,-15.655,13.245,19.025,293.8,275.0,8.51,MILD DIP,4160,5.78,0.82,2.6,0.88,6,20,412.2,22.7,False,False,True,False,False,5.38,False,16.4,188.1,増収増益,テクノロジー,Semiconductors,月足陽転,1,86.7,65.0,52.0,43.3,False
KVUE,Kenvue,配当貴族,17.66,18.14,-2.62,-10.263,-15.198,9.477,14.411,16.3,15.4,8.52,MILD DIP,701,4.935,4.81,0.85,5.22,2,24,24.6,28.3,False,False,False,False,False,3.14,False,3.2,11.2,微増,生活必需品,Household & Personal Products,—,0,28.3,21.2,17.0,14.2,False
3231.T,野村不動産HD,Nikkei225,1043.5,1089.2,-4.196,-11.737,-17.739,12.271,18.273,961.4,896.0,8.54,MILD DIP,4762,6.002,0.0,0.0,0.0,15,10,1162.5,10.2,False,False,False,False,False,1.19,False,-3.5,-41.3,減益,不動産,Real Estate Services,—,0,0.0,0.0,0.0,0.0,False
NDSN,Nordson,配当貴族,270.85,277.93,-2.547,-10.22,-15.67,11.582,17.033,249.5,234.4,8.55,MILD DIP,11575,5.451,1.48,4.02,1.61,60,15,298.4,9.2,False,False,False,False,False,4.85,False,8.8,44.2,増収増益,資本財,Specialty Industrial Machinery,—,0,134.0,100.5,80.4,67.0,False
DOV,Dover,配当貴族,215.16,217.35,-1.009,-8.812,-13.544,10.114,14.845,198.2,187.9,8.56,MILD DIP,11576,4.731,1.2,2.59,1.31,68,10,232.8,7.6,False,False,False,False,False,3.92,False,8.8,-80.1,減益,資本財,Specialty Industrial Machinery,—,0,86.3,64.8,51.8,43.2,False
8053.T,住友商事,Nikkei225,5887.0,6013.04,-2.096,-9.871,-15.059,10.879,16.067,5419.5,5107.5,8.63,MILD DIP,6522,5.188,2.38,140.2,2.59,2,15,6739.0,12.6,False,False,False,False,False,1.55,False,2.5,-33.4,減益,資本財,Conglomerates,—,0,4673.3,3505.0,2804.0,2336.7,False
9531.T,東京ガス,Nikkei225,7636.0,7577.36,0.774,-7.251,-11.11,8.184,12.043,7027.9,6735.5,8.65,NEUTRAL,6522,3.859,1.33,101.7,1.45,2,15,7861.0,2.9,False,True,False,False,False,1.61,False,0.0,0.0,—,公益,Utilities - Regulated Gas,日足25MA上抜け,1,3390.0,2542.5,2034.0,1695.0,False
8001.T,伊藤忠商事,Nikkei225,2062.0,2116.24,-2.563,-10.332,-15.882,11.871,17.422,1897.6,1780.1,8.66,MILD DIP,6522,5.551,2.34,48.2,2.54,5,15,2270.0,9.2,False,False,False,False,False,2.29,False,-0.3,-12.4,減益,資本財,Conglomerates,—,0,1606.7,1205.0,964.0,803.3,False
7309.T,シマノ,Nikkei225,16280.0,16469.0,-1.148,-9.033,-13.791,10.0,14.758,14981.3,14197.7,8.67,MILD DIP,6260,4.758,0.0,0.0,0.0,4,20,33410.8,51.3,True,False,False,False,False,1.62,False,-0.8,-47.3,減益,一般消費財,Leisure,半値,1,0.0,0.0,0.0,0.0,False
6762.T,TDK,Nikkei225,2096.5,2212.88,-5.259,-12.889,-19.516,13.619,20.246,1927.7,1781.0,8.76,MILD DIP,6522,6.627,1.54,32.3,1.68,8,15,2673.0,21.6,False,False,False,False,False,1.9,False,16.2,26.5,増収増益,テクノロジー,Electronic Components,—,0,1076.7,807.5,646.0,538.3,False
CHTR,Charter Comm,NASDAQ100,218.91,223.72,-2.149,-10.046,-15.393,11.343,16.69,201.2,189.3,8.78,MILD DIP,4056,5.347,0.0,0.0,0.0,0,20,821.0,73.3,True,False,False,False,False,1.73,False,-2.3,2.4,—,通信,Telecom Services,半値,1,0.0,0.0,0.0,0.0,False
WMT,Walmart,Dow30,123.06,124.28,-0.978,-8.992,-13.933,10.771,15.712,113.1,107.0,8.81,MILD DIP,13482,4.941,0.79,0.97,0.86,50,10,133.6,7.9,False,False,False,False,False,9.84,False,5.6,-19.0,減益,生活必需品,Discount Stores,—,0,32.3,24.2,19.4,16.2,False
7752.T,リコー,Nikkei225,1350.0,1392.12,-3.026,-10.906,-16.445,11.254,16.794,1240.3,1163.2,8.84,MILD DIP,6695,5.54,2.96,39.9,3.22,4,20,1792.1,24.7,False,False,False,False,False,0.67,True,0.0,0.0,—,資本財,Business Equipment & Supplies,PBR1倍割れ,1,1330.0,997.5,798.0,665.0,False
6758.T,ソニーG,Nikkei225,3218.0,3375.36,-4.662,-12.47,-18.792,12.821,19.144,2954.5,2741.1,8.92,MILD DIP,6522,6.323,0.77,24.9,0.84,10,15,4700.0,31.5,False,False,False,False,False,2.35,False,0.5,0.0,—,テクノロジー,Consumer Electronics,—,0,830.0,622.5,498.0,415.0,False
4502.T,武田薬品,Nikkei225,5789.0,5740.04,0.853,-7.414,-11.215,7.79,11.591,5314.5,5096.3,8.93,NEUTRAL,6522,3.801,3.46,200.1,3.77,3,24,5870.0,1.4,False,False,False,False,False,1.2,False,4.2,330.2,微増,ヘルスケア,Drug Manufacturers - Specialty & Generic,—,0,6670.0,5002.5,4002.0,3335.0,False
ORLY,O'Reilly Auto,NASDAQ100,91.16,92.2,-1.128,-9.238,-14.344,11.184,16.289,83.7,79.0,8.94,MILD DIP,8263,5.106,0.0,0.0,0.0,0,15,107.8,15.5,False,False,False,False,False,-100.51,False,7.8,13.9,増収増益,一般消費財,Auto Parts,—,0,0.0,0.0,0.0,0.0,False
3349.T,コスモス薬品,Nikkei225,6568.0,6791.52,-3.291,-11.278,-17.313,12.865,18.901,6025.6,5615.7,9.0,MILD DIP,5255,6.036,0.0,0.0,0.0,7,17,9940.4,33.9,False,False,False,False,False,1.93,False,8.5,3.1,微増,ヘルスケア,Pharmaceutical Retailers,—,0,0.0,0.0,0.0,0.0,False
5401.T,日本製鉄,Nikkei225,596.0,615.94,-3.238,-11.249,-16.996,11.738,17.485,546.7,511.3,9.03,MILD DIP,6522,5.747,4.16,24.8,4.54,1,40,973.0,38.7,False,False,False,False,True,0.59,True,20.6,-42.5,減益,素材,Steel,高配当／PBR1倍割れ,2,826.7,620.0,496.0,413.3,False
3003.T,ヒューリック,Nikkei225,1861.5,1953.26,-4.698,-12.606,-19.165,13.626,20.185,1707.0,1578.9,9.05,MILD DIP,6259,6.558,0.0,0.0,0.0,13,15,2289.2,18.7,False,False,False,False,False,1.55,False,9.6,12.8,増収増益,不動産,Real Estate Services,—,0,0.0,0.0,0.0,0.0,False
UNH,UnitedHealth,Dow30,270.55,282.51,-4.234,-12.187,-18.787,14.215,20.816,248.1,229.4,9.06,MILD DIP,10415,6.6,3.29,8.9,3.59,16,25,603.2,55.1,True,False,False,False,False,2.6,False,12.3,-99.9,減益,ヘルスケア,Healthcare Plans,半値,1,296.7,222.5,178.0,148.3,False
6302.T,住友重機械,Nikkei225,5086.0,5442.24,-6.546,-14.318,-21.705,15.23,22.617,4663.0,4261.0,9.07,MILD DIP,6522,7.387,2.66,135.2,2.9,0,20,6281.0,19.0,False,False,False,False,False,0.9,True,4.9,0.0,—,資本財,Specialty Industrial Machinery,PBR1倍割れ,1,4506.7,3380.0,2704.0,2253.3,False
8591.T,オリックス,Nikkei225,4768.0,5046.44,-5.518,-13.394,-20.34,14.392,21.338,4370.5,4020.0,9.09,MILD DIP,6263,6.946,3.33,158.7,3.63,2,27,5618.0,15.1,False,False,False,False,False,1.15,False,12.5,36.6,増収増益,金融,Financial Conglomerates,—,0,5290.0,3967.5,3174.0,2645.0,False
5301.T,東海カーボン,Nikkei225,949.5,1000.66,-5.113,-13.022,-19.79,14.047,20.814,870.4,802.6,9.09,MILD DIP,6522,6.767,3.21,30.5,3.5,0,32,1858.1,48.9,False,False,False,False,False,0.64,True,-6.4,0.0,—,素材,Specialty Chemicals,PBR1倍割れ,1,1016.7,762.5,610.0,508.3,False
4901.T,富士フイルムHD,Nikkei225,3001.0,3030.92,-0.987,-9.264,-14.022,9.77,14.528,2750.2,2605.9,9.12,MILD DIP,6522,4.758,2.36,70.7,2.57,9,22,3867.9,22.4,False,False,False,False,False,0.97,True,5.5,2.6,微増,資本財,Conglomerates,PBR1倍割れ,1,2356.7,1767.5,1414.0,1178.3,False
9024.T,西武HD(注:代替),Nikkei225,4239.0,4374.28,-3.093,-11.199,-17.02,12.087,17.908,3884.4,3629.8,9.13,MILD DIP,2910,5.821,0.0,0.0,0.0,1,10,5771.0,26.5,False,False,False,False,False,1.98,False,-0.1,-8.3,減益,資本財,Conglomerates,—,0,0.0,0.0,0.0,0.0,False
9005.T,東急,Nikkei225,1884.0,1912.0,-1.464,-9.723,-14.759,10.421,15.457,1726.1,1629.8,9.15,MILD DIP,6522,5.036,1.53,28.8,1.67,2,10,2057.2,8.4,False,False,False,False,False,1.23,False,2.0,-2.9,減益,一般消費財,Department Stores,—,0,960.0,720.0,576.0,480.0,False
1802.T,大林組,Nikkei225,3919.0,4003.92,-2.121,-10.374,-15.853,11.544,17.023,3588.6,3369.2,9.21,MILD DIP,6522,5.479,2.2,86.3,2.4,0,15,4416.0,11.3,False,False,False,False,False,2.26,False,0.0,0.0,—,資本財,Engineering & Construction,—,0,2876.7,2157.5,1726.0,1438.3,False
ROP,Roper Technologies,NASDAQ100,346.72,350.72,-1.14,-9.53,-14.691,11.111,16.271,317.3,299.2,9.27,MILD DIP,8564,5.16,0.99,3.44,1.08,29,15,589.9,41.2,False,False,False,False,False,1.86,False,9.7,-7.3,減益,テクノロジー,Software - Application,—,0,114.7,86.0,68.8,57.3,False
4151.T,協和キリン,Nikkei225,2463.5,2489.8,-1.056,-9.5,-14.387,10.045,14.931,2253.3,2131.6,9.33,MILD DIP,6522,4.886,2.73,67.2,2.98,9,25,3834.2,35.7,False,False,False,False,False,1.44,False,11.0,768.5,増収増益,ヘルスケア,Drug Manufacturers - Specialty & Generic,—,0,2240.0,1680.0,1344.0,1120.0,False
NUE,Nucor,配当貴族,165.17,170.11,-2.905,-11.264,-17.258,12.71,18.704,151.0,140.8,9.42,MILD DIP,11576,5.994,1.67,2.76,1.83,50,15,195.4,15.5,False,False,False,False,False,1.8,False,8.6,34.2,増収増益,素材,Steel,—,0,92.0,69.0,55.2,46.0,False
CDW,CDW,NASDAQ100,121.3,121.19,0.093,-8.584,-13.261,10.123,14.8,110.8,105.1,9.49,NEUTRAL,3181,4.677,2.58,3.13,2.83,12,30,250.5,51.6,True,False,True,False,False,6.02,False,6.3,8.8,増収増益,テクノロジー,Information Technology Services,半値／月足陽転,2,104.5,78.4,62.7,52.2,False
