ticker,name,market,price,sma25,deviation,sigma2_lower,sigma3_lower,sigma2_upper,sigma3_upper,price_at_2s,price_at_3s,dist_to_2s,zone,stat_days,std,div_yield,div_per_share,div_at_2s,div_consec_years,buy_score,ath,drop_from_ath,half_from_ath,cross_above_25ma,monthly_bullish,method12,flag_high_div,pbr,pbr_under1,rev_growth_pct,earn_growth_pct,biz_momentum,sector,industry,signals,n_signals,price_at_3pct,price_at_4pct,price_at_5pct,price_at_6pct,sector_sole_dip
6361.T,荏原製作所,Nikkei225,4487.0,4841.44,-7.321,-13.631,-20.664,14.504,21.538,4181.5,3841.0,7.31,MILD DIP,6528,7.034,1.52,68.0,1.63,5,15,5680.0,21.0,False,False,False,False,False,4.03,False,51.2,35.9,増収増益,資本財,Specialty Industrial Machinery,—,0,2266.7,1700.0,1360.0,1133.3,False
PEP,PepsiCo,NASDAQ100,157.01,157.25,-0.152,-6.999,-10.782,8.135,11.918,146.2,140.3,7.36,MILD DIP,13548,3.783,3.73,5.86,4.01,51,25,177.2,11.4,False,False,False,True,False,10.52,False,5.6,67.5,増収増益,生活必需品,Beverages - Non-Alcoholic,月足GC,1,195.3,146.5,117.2,97.7,False
KVUE,Kenvue,配当貴族,17.14,17.77,-3.569,-10.26,-15.182,9.425,14.346,16.0,15.1,7.46,MILD DIP,707,4.921,4.96,0.85,5.33,2,29,24.6,30.4,False,False,False,False,False,3.05,False,3.2,11.2,微増,生活必需品,Household & Personal Products,—,0,28.3,21.2,17.0,14.2,False
CSGP,CoStar Group,NASDAQ100,39.95,43.72,-8.615,-14.997,-22.892,16.581,24.476,37.2,33.7,7.51,MILD DIP,6958,7.895,0.0,0.0,0.0,0,20,99.7,59.9,True,False,False,False,False,2.0,False,26.9,-25.9,減益,不動産,Real Estate Services,半値,1,0.0,0.0,0.0,0.0,False
6861.T,キーエンス,Nikkei225,57730.0,59347.52,-2.726,-9.539,-14.59,10.666,15.717,53686.5,50688.8,7.53,MILD DIP,6269,5.051,0.87,502.2,0.94,4,10,75603.7,23.6,False,False,False,False,False,4.2,False,0.0,0.0,—,テクノロジー,Scientific & Technical Instruments,—,0,16740.0,12555.0,10044.0,8370.0,False
PNR,Pentair,配当貴族,85.82,89.97,-4.616,-11.305,-17.235,12.413,18.342,79.8,74.5,7.54,MILD DIP,13318,5.93,1.48,1.27,1.59,6,12,112.1,23.4,False,False,False,False,False,3.62,False,4.9,1.6,微増,資本財,Specialty Industrial Machinery,—,0,42.3,31.8,25.4,21.2,False
MDLZ,Mondelez,NASDAQ100,57.54,57.07,0.831,-6.361,-9.714,7.05,10.403,53.4,51.5,7.68,NEUTRAL,6214,3.353,3.55,2.04,3.82,11,20,72.1,20.2,False,True,False,False,False,2.85,False,9.3,-60.4,減益,生活必需品,Confectioners,日足25MA上抜け,1,68.0,51.0,40.8,34.0,False
TRV,Travelers,Dow30,293.99,299.37,-1.796,-8.854,-13.529,9.849,14.525,272.9,258.9,7.74,MILD DIP,12675,4.676,1.55,4.55,1.67,20,12,310.9,5.4,False,False,False,False,False,1.94,False,3.5,23.4,微増,金融,Insurance - Property & Casualty,—,0,151.7,113.8,91.0,75.8,False
D,Dominion Energy,SP500高配当,62.77,62.07,1.135,-6.135,-9.475,7.225,10.565,58.3,56.2,7.75,NEUTRAL,11582,3.34,4.27,2.68,4.6,0,25,73.3,14.3,False,True,False,False,False,1.96,False,20.4,365.5,増収増益,公益,Utilities - Regulated Electric,日足25MA上抜け,1,89.3,67.0,53.6,44.7,False
4661.T,OLC,Nikkei225,2732.5,2747.26,-0.537,-7.691,-11.762,8.593,12.664,2536.0,2424.1,7.75,MILD DIP,6269,4.071,0.54,14.7,0.58,0,22,5630.2,51.5,True,False,False,False,False,4.17,False,2.9,2.7,微増,一般消費財,Leisure,半値,1,490.0,367.5,294.0,245.0,False
4612.T,日本ペイントHD,Nikkei225,984.8,1028.7,-4.268,-11.168,-17.079,12.476,18.387,913.8,853.0,7.77,MILD DIP,6269,5.911,0.0,0.0,0.0,5,20,2587.7,61.9,True,False,False,False,False,1.27,False,0.0,0.0,—,素材,Specialty Chemicals,半値,1,0.0,0.0,0.0,0.0,False
7013.T,IHI,Nikkei225,3400.0,3697.9,-8.056,-14.699,-22.424,16.203,23.929,3154.3,2868.7,7.79,MILD DIP,6528,7.725,0.58,19.6,0.62,1,10,4487.1,24.2,False,False,False,False,False,6.39,False,5.9,-22.4,減益,資本財,Specialty Industrial Machinery,—,0,653.3,490.0,392.0,326.7,False
6645.T,オムロン,Nikkei225,4428.0,4618.96,-4.134,-11.076,-16.751,11.625,17.3,4107.4,3845.2,7.81,MILD DIP,6266,5.675,2.35,104.1,2.53,0,25,11059.6,60.0,True,False,False,False,False,1.08,False,7.7,-49.6,減益,テクノロジー,Electronic Components,半値,1,3470.0,2602.5,2082.0,1735.0,False
TMUS,T-Mobile,NASDAQ100,201.4,213.13,-5.504,-12.38,-18.799,13.296,19.715,186.7,173.1,7.85,MILD DIP,4746,6.419,2.07,4.16,2.23,2,10,268.2,24.9,False,False,False,False,False,3.77,False,11.3,-26.6,減益,通信,Telecom Services,—,0,138.7,104.0,83.2,69.3,False
1925.T,大和ハウス,Nikkei225,5007.0,5119.46,-2.197,-9.321,-14.23,10.312,15.221,4642.3,4391.0,7.86,MILD DIP,6528,4.908,3.51,175.9,3.79,5,22,5596.7,10.5,False,False,False,False,False,1.14,False,0.0,0.0,—,不動産,Real Estate - Development,—,0,5863.3,4397.5,3518.0,2931.7,False
XEL,Xcel Energy,NASDAQ100,80.74,80.28,0.574,-6.775,-10.375,7.625,11.224,74.8,72.0,7.88,NEUTRAL,13368,3.6,2.97,2.4,3.21,1,20,83.3,3.1,False,True,False,False,False,2.13,False,14.1,20.8,増収増益,公益,Utilities - Regulated Electric,日足25MA上抜け,1,80.0,60.0,48.0,40.0,False
JNJ,Johnson & Johnson,Dow30,243.04,241.51,0.632,-6.718,-10.403,8.019,11.704,225.3,216.4,7.88,NEUTRAL,16147,3.684,2.17,5.27,2.34,61,15,248.6,2.2,False,False,False,False,False,7.18,False,9.1,48.6,増収増益,ヘルスケア,Drug Manufacturers - General,—,0,175.7,131.8,105.4,87.8,False
T,AT&T,配当貴族,28.33,28.27,0.219,-7.113,-10.954,8.25,12.091,26.3,25.2,7.89,NEUTRAL,10650,3.841,4.91,1.39,5.29,0,22,29.1,2.6,False,False,False,False,False,1.8,False,3.6,-5.6,減益,通信,Telecom Services,—,0,46.3,34.8,27.8,23.2,False
AWK,American Water Works,配当貴族,138.14,136.55,1.164,-6.285,-9.747,7.563,11.025,128.0,123.2,7.95,NEUTRAL,4491,3.462,2.95,4.08,3.19,12,10,172.5,19.9,False,False,False,False,False,2.49,False,5.8,0.0,—,公益,Utilities - Regulated Water,—,0,135.9,101.9,81.5,68.0,False
4188.T,三菱ケミカルG,Nikkei225,921.0,951.82,-3.238,-10.388,-15.675,10.756,16.042,852.9,802.6,7.98,MILD DIP,6528,5.286,3.5,32.2,3.78,0,27,1140.8,19.3,False,False,False,False,False,0.68,True,-13.9,0.0,—,素材,Specialty Chemicals,PBR1倍割れ,1,1073.3,805.0,644.0,536.7,False
NDSN,Nordson,配当貴族,263.1,271.21,-2.989,-10.222,-15.672,11.579,17.03,243.5,228.7,8.06,MILD DIP,11581,5.45,1.53,4.02,1.65,60,15,298.4,11.8,False,False,False,False,False,4.72,False,8.8,44.2,増収増益,資本財,Specialty Industrial Machinery,—,0,134.0,100.5,80.4,67.0,False
5802.T,住友電気工業,Nikkei225,9400.0,9741.87,-3.509,-10.81,-16.475,11.852,17.518,8688.8,8136.9,8.19,MILD DIP,6528,5.666,1.38,129.3,1.49,2,10,10787.1,12.9,False,False,False,False,False,2.95,False,0.0,0.0,—,一般消費財,Auto Parts,—,0,4310.0,3232.5,2586.0,2155.0,False
PAYX,Paychex,NASDAQ100,91.7,93.65,-2.08,-9.49,-14.655,11.169,16.334,84.8,79.9,8.19,MILD DIP,10710,5.165,4.78,4.38,5.17,12,32,155.4,41.0,False,False,False,False,False,8.19,False,19.9,9.1,増収増益,テクノロジー,Software - Application,—,0,146.0,109.5,87.6,73.0,False
LOW,Lowe's,配当貴族,231.03,241.77,-4.442,-11.691,-17.934,13.283,19.526,213.5,198.4,8.21,MILD DIP,11582,6.243,2.55,5.9,2.76,61,10,287.4,19.6,False,False,False,False,False,-13.07,False,10.9,-11.0,減益,一般消費財,Home Improvement Retail,—,0,196.7,147.5,118.0,98.3,False
AEP,American Electric Power,NASDAQ100,132.68,131.25,1.086,-6.598,-10.098,7.403,10.903,122.6,118.0,8.23,NEUTRAL,16147,3.5,2.94,3.9,3.18,16,10,134.1,1.1,False,False,False,False,False,2.3,False,13.2,-12.6,減益,公益,Utilities - Regulated Electric,—,0,130.0,97.5,78.0,65.0,False
1721.T,コムシスHD,Nikkei225,5138.0,5231.45,-1.786,-9.257,-14.188,10.468,15.4,4747.2,4489.2,8.23,MILD DIP,5554,4.931,2.37,122.0,2.57,2,15,5694.5,9.8,False,False,False,False,False,1.56,False,0.0,0.0,—,資本財,Engineering & Construction,—,0,4066.7,3050.0,2440.0,2033.3,False
MDT,Medtronic,配当貴族,86.63,88.82,-2.468,-9.957,-15.248,11.207,16.497,80.0,75.3,8.32,MILD DIP,13319,5.291,4.09,3.54,4.43,45,20,116.6,25.7,False,False,True,False,False,2.27,False,8.7,-11.8,減益,ヘルスケア,Medical Devices,月足陽転,1,118.0,88.5,70.8,59.0,False
POOL,Pool Corp,配当貴族,202.93,208.08,-2.475,-9.98,-15.455,11.92,17.395,187.3,175.9,8.34,MILD DIP,7643,5.475,3.06,6.2,3.31,15,30,545.5,62.8,True,False,True,False,False,6.26,False,-0.5,-12.9,減益,資本財,Industrial Distribution,半値／月足陽転,2,206.7,155.0,124.0,103.3,False
4183.T,三井化学,Nikkei225,1881.0,1968.84,-4.461,-11.848,-17.859,12.199,18.21,1735.6,1617.2,8.38,MILD DIP,6528,6.012,3.98,74.9,4.32,5,27,2353.5,20.1,False,False,False,False,False,0.81,True,-9.7,-4.7,減益,素材,Specialty Chemicals,PBR1倍割れ,1,2496.7,1872.5,1498.0,1248.3,False
4716.T,日本オラクル(注:代替),Nikkei225,8790.0,9133.76,-3.764,-11.207,-16.843,11.338,16.974,8110.1,7595.3,8.38,MILD DIP,6266,5.636,0.0,0.0,0.0,0,30,17805.0,50.6,True,False,True,False,False,5.99,False,6.5,9.7,増収増益,テクノロジー,Software - Infrastructure,半値／月足陽転,2,0.0,0.0,0.0,0.0,False
ESS,Essex Property,配当貴族,247.34,246.34,0.404,-7.367,-11.361,8.61,12.604,228.2,218.4,8.39,NEUTRAL,7986,3.994,5.2,12.87,5.64,1,27,308.2,19.7,False,True,False,False,False,2.88,False,3.2,-68.7,減益,不動産,REIT - Residential,日足25MA上抜け,1,429.0,321.8,257.4,214.5,False
9434.T,ソフトバンク,Nikkei225,218.8,211.3,3.548,-4.479,-7.0,5.607,8.129,201.8,196.5,8.4,NEUTRAL,1752,2.522,4.07,8.9,4.41,0,30,237.4,7.8,False,False,False,False,True,3.66,False,0.0,0.0,—,通信,Telecom Services,高配当,1,296.7,222.5,178.0,148.3,False
9021.T,西日本旅客鉄道,Nikkei225,3192.0,3192.64,-0.02,-7.78,-11.788,8.252,12.261,2944.2,2816.3,8.41,MILD DIP,6528,4.008,2.89,92.1,3.13,3,15,4278.0,25.4,False,False,False,False,False,1.22,False,7.7,-21.1,減益,資本財,Railroads,—,0,3070.0,2302.5,1842.0,1535.0,False
1928.T,積水ハウス,Nikkei225,3560.0,3578.28,-0.511,-8.236,-12.563,9.071,13.398,3283.6,3128.7,8.42,MILD DIP,6528,4.327,4.19,149.0,4.54,4,35,3867.5,8.0,False,False,False,False,True,1.08,False,5.6,60.8,増収増益,一般消費財,Residential Construction,高配当,1,4966.7,3725.0,2980.0,2483.3,False
8015.T,豊田通商,Nikkei225,6081.0,6281.46,-3.191,-10.736,-16.57,12.602,18.436,5607.1,5240.6,8.45,MILD DIP,6528,5.834,1.95,118.6,2.12,5,12,7027.5,13.5,False,False,False,False,False,2.13,False,14.9,3.9,微増,資本財,Conglomerates,—,0,3953.3,2965.0,2372.0,1976.7,False
CPRT,Copart,NASDAQ100,33.4,34.78,-3.955,-11.447,-17.618,13.237,19.408,30.8,28.6,8.46,MILD DIP,8041,6.171,0.0,0.0,0.0,0,20,63.8,47.7,False,False,True,False,False,3.29,False,-3.6,-10.0,減益,資本財,Specialty Business Services,月足陽転,1,0.0,0.0,0.0,0.0,False
AMGN,Amgen,Dow30,347.94,362.56,-4.033,-11.524,-17.753,13.392,19.621,320.8,298.2,8.47,MILD DIP,10759,6.229,2.94,10.24,3.19,14,15,388.2,10.4,False,False,False,False,False,21.65,False,8.6,112.1,増収増益,ヘルスケア,Drug Manufacturers - General,—,0,341.3,256.0,204.8,170.7,False
6504.T,富士電機,Nikkei225,10790.0,11474.8,-5.968,-13.328,-20.233,14.29,21.194,9945.4,9153.2,8.49,MILD DIP,6528,6.904,1.68,181.7,1.83,5,10,13910.0,22.4,False,False,False,False,False,2.11,False,0.0,0.0,—,資本財,Electrical Equipment & Parts,—,0,6056.7,4542.5,3634.0,3028.3,False
6902.T,デンソー,Nikkei225,1923.0,1965.65,-2.17,-9.88,-15.005,10.62,15.745,1771.4,1670.7,8.56,MILD DIP,6528,5.125,3.37,64.9,3.66,4,39,2790.3,31.1,False,False,False,True,False,0.98,True,5.0,25.6,微増,一般消費財,Auto Parts,PBR1倍割れ／月足GC,2,2163.3,1622.5,1298.0,1081.7,False
1802.T,大林組,Nikkei225,3783.0,3887.65,-2.692,-10.374,-15.852,11.538,17.016,3484.3,3271.4,8.57,MILD DIP,6528,5.478,2.28,86.3,2.48,0,15,4363.9,13.3,False,False,False,False,False,2.18,False,0.0,0.0,—,資本財,Engineering & Construction,—,0,2876.7,2157.5,1726.0,1438.3,False
1333.T,マルハニチロ,Nikkei225,1480.5,1471.02,0.645,-7.304,-11.231,8.404,12.331,1363.6,1305.8,8.58,NEUTRAL,2932,3.927,0.0,0.0,0.0,4,20,1560.2,5.1,False,True,False,False,False,0.93,True,1.7,0.0,—,生活必需品,Packaged Foods,PBR1倍割れ／日足25MA上抜け,2,0.0,0.0,0.0,0.0,False
HON,Honeywell,Dow30,229.45,232.51,-1.318,-9.135,-13.935,10.062,14.861,211.3,200.1,8.6,MILD DIP,16147,4.799,2.1,4.81,2.28,15,10,248.0,7.5,False,False,False,False,False,10.48,False,-3.3,-76.4,減益,資本財,Conglomerates,—,0,160.3,120.2,96.2,80.2,False
XOM,ExxonMobil,配当貴族,160.69,158.02,1.692,-6.36,-9.832,7.528,11.0,148.0,142.5,8.6,NEUTRAL,16147,3.472,3.13,5.03,3.4,42,15,171.5,6.3,False,False,False,False,False,2.59,False,-1.3,-11.0,減益,エネルギー,Oil & Gas Integrated,—,0,167.7,125.8,100.6,83.8,False
DIS,Disney,Dow30,96.61,99.27,-2.676,-10.417,-15.938,11.668,17.189,88.9,83.4,8.64,MILD DIP,16147,5.521,1.55,1.5,1.69,2,20,197.3,51.0,True,False,False,False,False,1.58,False,5.2,-4.3,減益,通信,Entertainment,半値,1,50.0,37.5,30.0,25.0,False
7261.T,マツダ,Nikkei225,1035.0,1120.58,-7.637,-14.985,-22.525,15.177,22.717,952.7,868.2,8.64,MILD DIP,6528,7.54,5.31,55.0,5.77,0,45,2874.2,64.0,True,False,False,False,True,0.36,True,-2.5,-44.6,減益,一般消費財,Auto Manufacturers,高配当／PBR1倍割れ／半値,3,1833.3,1375.0,1100.0,916.7,False
6178.T,日本郵政,Nikkei225,1827.0,1824.94,0.113,-7.859,-11.897,8.294,12.332,1681.5,1607.8,8.65,NEUTRAL,2541,4.038,2.74,50.1,2.98,0,20,2063.3,11.5,False,False,False,False,False,0.54,True,0.0,0.0,—,金融,Banks - Regional,PBR1倍割れ,1,1670.0,1252.5,1002.0,835.0,False
MO,Altria Group,SP500高配当,65.76,65.66,0.149,-7.826,-12.144,9.444,13.761,60.5,57.7,8.65,NEUTRAL,16147,4.318,6.54,4.3,7.1,16,35,68.6,4.1,False,True,False,False,True,-31.43,False,-0.5,-62.9,減益,生活必需品,Tobacco,高配当／日足25MA上抜け,2,143.3,107.5,86.0,71.7,False
NEE,NextEra Energy,配当貴族,93.15,91.93,1.327,-6.825,-10.503,7.884,11.561,85.7,82.3,8.75,NEUTRAL,13368,3.677,3.1,2.89,3.38,29,20,95.0,2.0,False,False,False,False,False,3.55,False,20.7,26.0,増収増益,公益,Utilities - Regulated Electric,—,0,96.4,72.3,57.8,48.2,False
8267.T,イオン,Nikkei225,1941.0,1987.3,-2.33,-10.206,-15.546,11.153,16.493,1784.5,1678.4,8.77,MILD DIP,6528,5.34,0.71,13.7,0.77,2,15,2868.7,32.3,False,False,False,False,False,4.65,False,0.0,0.0,—,一般消費財,Department Stores,—,0,456.7,342.5,274.0,228.3,False
3402.T,東レ,Nikkei225,1130.5,1147.29,-1.463,-9.449,-14.325,10.053,14.929,1038.9,982.9,8.82,MILD DIP,6528,4.876,1.81,20.5,1.97,1,15,1328.0,14.9,False,False,False,False,False,0.95,True,0.0,0.0,—,一般消費財,Textile Manufacturing,PBR1倍割れ,1,683.3,512.5,410.0,341.7,False
6471.T,日本精工,Nikkei225,1121.5,1180.54,-5.001,-12.712,-19.209,13.277,19.774,1030.5,953.8,8.83,MILD DIP,6528,6.497,3.06,34.3,3.33,2,32,1446.0,22.4,False,False,False,False,False,0.81,True,23.6,114.9,増収増益,一般消費財,Auto Parts,PBR1倍割れ,1,1143.3,857.5,686.0,571.7,False
EXC,Exelon,NASDAQ100,49.33,48.8,1.08,-7.137,-10.962,8.159,11.984,45.3,43.5,8.85,NEUTRAL,13319,3.824,3.43,1.69,3.73,4,15,50.3,1.9,False,False,False,False,False,1.75,False,-1.1,-9.3,減益,公益,Utilities - Regulated Electric,—,0,56.3,42.2,33.8,28.2,False
ATO,Atmos Energy,配当貴族,188.97,185.02,2.134,-6.21,-9.611,7.39,10.791,173.5,167.2,8.9,NEUTRAL,10625,3.4,2.44,4.61,2.66,39,15,189.0,0.0,False,False,False,False,False,2.19,False,14.2,9.4,増収増益,公益,Utilities - Regulated Gas,—,0,153.7,115.2,92.2,76.8,False
6370.T,栗田工業,Nikkei225,7685.0,7821.26,-1.742,-9.795,-14.917,10.693,15.815,7055.2,6654.6,8.93,MILD DIP,6269,5.122,0.0,0.0,0.0,21,10,8669.3,11.4,False,False,False,False,False,2.4,False,0.0,13.0,—,資本財,Pollution & Treatment Controls,—,0,0.0,0.0,0.0,0.0,False
GOOG,Alphabet C,NASDAQ100,294.46,298.2,-1.255,-9.358,-14.589,11.568,16.799,270.3,254.7,8.94,MILD DIP,5416,5.231,0.29,0.85,0.31,1,20,344.7,14.6,False,False,True,False,False,8.57,False,18.0,31.1,増収増益,通信,Internet Content & Information,月足陽転,1,28.3,21.2,17.0,14.2,False
6113.T,アマダ,Nikkei225,2235.5,2316.1,-3.48,-11.445,-17.36,12.216,18.131,2051.0,1914.0,8.99,MILD DIP,6269,5.915,2.77,61.9,3.02,0,15,2624.3,14.8,False,False,False,False,False,1.33,False,0.0,0.0,—,資本財,Specialty Industrial Machinery,—,0,2063.3,1547.5,1238.0,1031.7,False
6857.T,アドバンテスト,Nikkei225,21555.0,23634.8,-8.8,-16.335,-24.801,17.529,25.995,19774.1,17773.2,9.01,MILD DIP,6528,8.466,0.34,74.3,0.38,2,15,28615.0,24.7,False,False,False,False,False,23.21,False,25.5,53.5,増収増益,テクノロジー,Semiconductor Equipment & Materials,—,0,2476.7,1857.5,1486.0,1238.3,False
AVGO,Broadcom,NASDAQ100,314.55,320.13,-1.743,-9.887,-15.669,13.239,19.021,288.5,270.0,9.04,MILD DIP,4166,5.782,0.83,2.6,0.9,6,15,411.3,23.5,False,False,False,False,False,18.65,False,29.5,31.6,増収増益,テクノロジー,Semiconductors,—,0,86.7,65.0,52.0,43.3,False
5108.T,ブリヂストン,Nikkei225,3337.0,3392.64,-1.64,-9.814,-14.899,10.526,15.611,3059.7,2887.2,9.06,MILD DIP,6528,5.085,4.01,133.8,4.37,5,32,3817.0,12.6,False,False,False,False,True,1.16,False,2.9,308.0,微増,一般消費財,Auto Parts,高配当,1,4460.0,3345.0,2676.0,2230.0,False
GOOGL,Alphabet A,NASDAQ100,295.77,299.05,-1.097,-9.362,-14.596,11.572,16.806,271.1,255.4,9.12,MILD DIP,5416,5.234,0.29,0.86,0.32,1,20,343.4,13.9,False,False,True,False,False,8.61,False,18.0,31.1,増収増益,通信,Internet Content & Information,月足陽転,1,28.7,21.5,17.2,14.3,False
CVX,Chevron,Dow30,198.97,197.56,0.714,-7.722,-11.844,8.764,12.886,182.3,174.2,9.14,NEUTRAL,16147,4.122,3.58,7.12,3.91,36,15,211.1,5.8,False,False,False,False,False,2.11,False,-8.2,-23.8,減収減益,エネルギー,Oil & Gas Integrated,—,0,237.3,178.0,142.4,118.7,False
5233.T,太平洋セメント,Nikkei225,3531.0,3706.84,-4.744,-12.726,-19.236,13.312,19.821,3235.1,2993.8,9.15,MILD DIP,6528,6.51,2.83,100.1,3.09,2,20,4755.1,25.7,False,False,False,False,False,0.62,True,0.0,0.0,—,素材,Building Materials,PBR1倍割れ,1,3336.7,2502.5,2002.0,1668.3,False
STE,Steris,配当貴族,218.71,225.41,-2.973,-11.121,-17.071,12.681,18.631,200.3,186.9,9.17,MILD DIP,8496,5.95,1.1,2.4,1.2,0,15,268.0,18.4,False,False,False,False,False,3.0,False,9.2,12.1,増収増益,ヘルスケア,Medical Devices,—,0,80.0,60.0,48.0,40.0,False
9001.T,東武鉄道,Nikkei225,2950.0,2904.54,1.565,-7.073,-10.71,7.476,11.113,2699.1,2593.5,9.3,NEUTRAL,6528,3.637,2.21,65.3,2.42,4,20,3907.6,24.5,False,False,False,False,False,0.97,True,0.0,0.0,—,資本財,Railroads,PBR1倍割れ,1,2176.7,1632.5,1306.0,1088.3,False
BEN,Franklin Resources,配当貴族,23.4,24.29,-3.646,-11.856,-18.209,13.558,19.911,21.4,19.9,9.31,MILD DIP,10691,6.353,5.64,1.32,6.17,43,34,34.9,32.9,False,False,False,True,False,1.0,False,3.4,60.6,微増,金融,Asset Management,月足GC,1,44.0,33.0,26.4,22.0,False
3405.T,クラレ,Nikkei225,1681.5,1691.0,-0.562,-9.042,-13.685,9.531,14.174,1538.1,1459.6,9.32,MILD DIP,6528,4.643,3.57,60.0,3.9,0,27,2280.5,26.3,False,False,False,False,False,0.7,True,1.4,0.0,—,素材,Chemicals,PBR1倍割れ,1,2000.0,1500.0,1200.0,1000.0,False
BMY,Bristol-Myers Squibb,SP500高配当,59.6,59.23,0.622,-8.079,-12.377,9.11,13.408,54.4,51.9,9.47,NEUTRAL,13548,4.297,4.23,2.52,4.63,4,17,69.5,14.2,False,False,False,False,False,6.57,False,1.3,1392.1,微増,ヘルスケア,Drug Manufacturers - General,—,0,84.0,63.0,50.4,42.0,False
9009.T,京成電鉄,Nikkei225,1233.0,1242.0,-0.725,-9.334,-14.226,10.231,15.122,1126.1,1065.3,9.5,MILD DIP,6528,4.891,1.7,21.0,1.86,3,15,2446.4,49.6,False,False,False,False,False,1.07,False,3.5,-51.8,減益,資本財,Railroads,—,0,700.0,525.0,420.0,350.0,False
IDXX,IDEXX Labs,NASDAQ100,569.55,591.07,-3.64,-12.017,-18.523,14.008,20.515,520.0,481.6,9.52,MILD DIP,8734,6.506,0.0,0.0,0.0,0,20,766.7,25.7,False,False,True,False,False,28.28,False,14.3,17.9,増収増益,ヘルスケア,Diagnostics & Research,月足陽転,1,0.0,0.0,0.0,0.0,False
1812.T,鹿島建設,Nikkei225,6065.0,6193.37,-2.073,-10.586,-16.185,11.814,17.413,5537.8,5191.0,9.52,MILD DIP,6528,5.6,2.23,135.4,2.45,5,15,7599.8,20.2,False,False,False,False,False,2.12,False,0.0,0.0,—,資本財,Engineering & Construction,—,0,4513.3,3385.0,2708.0,2256.7,False
3289.T,東急不動産HD,Nikkei225,1362.0,1380.17,-1.317,-9.931,-15.052,10.553,15.674,1243.1,1172.4,9.56,MILD DIP,3049,5.121,3.29,44.8,3.6,4,22,1555.9,12.5,False,False,False,False,False,1.15,False,0.0,0.0,—,不動産,Real Estate - Diversified,—,0,1493.3,1120.0,896.0,746.7,False
6762.T,TDK,Nikkei225,2011.5,2107.43,-4.552,-12.895,-19.522,13.614,20.241,1835.7,1696.0,9.58,MILD DIP,6528,6.627,1.61,32.3,1.76,8,15,2650.2,24.1,False,False,False,False,False,1.82,False,16.2,26.5,増収増益,テクノロジー,Electronic Components,—,0,1076.7,807.5,646.0,538.3,False
3105.T,日清紡HD,Nikkei225,1521.0,1566.84,-2.926,-11.419,-17.327,12.212,18.119,1387.9,1295.4,9.59,MILD DIP,6528,5.908,0.0,0.0,0.0,0,15,1773.5,14.2,False,False,False,False,False,0.83,True,-0.2,0.0,—,資本財,Conglomerates,PBR1倍割れ,1,0.0,0.0,0.0,0.0,False
9202.T,ANA HD,Nikkei225,2943.0,2945.55,-0.087,-8.835,-13.297,9.012,13.474,2685.3,2553.9,9.6,MILD DIP,6528,4.462,2.21,65.1,2.42,1,30,4342.9,32.2,False,False,False,False,False,0.95,True,13.9,18.0,増収増益,資本財,Airlines,PBR1倍割れ,1,2170.0,1627.5,1302.0,1085.0,False
7741.T,HOYA,Nikkei225,27575.0,27711.2,-0.491,-9.213,-14.127,10.44,15.353,25158.1,23796.6,9.61,MILD DIP,6269,4.913,1.02,280.8,1.12,1,15,29205.0,5.6,False,False,False,False,False,9.07,False,10.5,86.2,増収増益,ヘルスケア,Medical Instruments & Supplies,—,0,9360.0,7020.0,5616.0,4680.0,False
FRT,Federal Realty,配当貴族,106.79,105.15,1.562,-7.374,-11.32,8.413,12.359,97.4,93.2,9.65,NEUTRAL,13318,3.947,5.23,5.59,5.74,56,32,117.0,8.7,False,False,False,True,False,2.98,False,7.5,98.7,増収増益,不動産,REIT - Retail,月足GC,1,186.3,139.8,111.8,93.2,False
ORLY,O'Reilly Auto,NASDAQ100,91.42,91.81,-0.422,-9.236,-14.34,11.18,16.283,83.3,78.6,9.71,MILD DIP,8269,5.104,0.0,0.0,0.0,0,15,107.8,15.2,False,False,False,False,False,-100.79,False,7.8,13.9,増収増益,一般消費財,Auto Parts,—,0,0.0,0.0,0.0,0.0,False
5541.T,大平洋金属(注:代替),Nikkei225,2683.0,2966.85,-9.567,-17.607,-26.578,18.279,27.251,2444.5,2178.3,9.76,MILD DIP,6269,8.971,0.0,0.0,0.0,2,30,18031.1,85.1,True,False,False,True,False,0.77,True,-20.4,1614.0,—,素材,Other Industrial Metals & Mining,PBR1倍割れ／半値／月足GC,3,0.0,0.0,0.0,0.0,False
IBM,IBM,Dow30,248.16,246.61,0.63,-8.354,-12.746,9.215,13.607,226.0,215.2,9.8,NEUTRAL,16147,4.392,2.74,6.79,3.0,30,20,313.2,20.8,False,True,False,False,False,7.12,False,12.2,89.9,増収増益,テクノロジー,Information Technology Services,日足25MA上抜け,1,226.3,169.8,135.8,113.2,False
4684.T,オービック(注:代替),Nikkei225,3940.0,3953.17,-0.333,-9.277,-14.164,10.273,15.16,3586.4,3393.2,9.86,MILD DIP,6269,4.887,0.0,0.0,0.0,14,20,5504.4,28.4,False,False,True,False,False,3.56,False,12.4,14.2,増収増益,テクノロジー,Software - Application,月足陽転,1,0.0,0.0,0.0,0.0,False
