ticker,name,market,price,sma25,deviation,sigma2_lower,sigma3_lower,sigma2_upper,sigma3_upper,price_at_2s,price_at_3s,dist_to_2s,zone,stat_days,std,div_yield,div_per_share,div_at_2s,div_consec_years,buy_score,ath,drop_from_ath,half_from_ath,cross_above_25ma,monthly_bullish,method12,flag_high_div,sector,industry,signals,n_signals,price_at_3pct,price_at_4pct,price_at_5pct,price_at_6pct,sector_sole_dip
9007.T,小田急電鉄,Nikkei225,1678.0,1715.32,-2.176,-7.208,-10.94,7.719,11.451,1591.7,1527.7,5.42,MILD DIP,6517,3.732,2.38,40.0,2.51,3,30,3209.8,47.7,False,False,False,False,False,資本財,Railroads,—,0,1333.3,1000.0,800.0,666.7,False
9020.T,東日本旅客鉄道,Nikkei225,3702.0,3786.72,-2.237,-7.301,-11.073,7.788,11.561,3510.3,3367.4,5.46,MILD DIP,6517,3.772,1.62,60.0,1.71,3,20,4200.0,11.9,False,False,False,False,False,資本財,Railroads,—,0,2000.0,1500.0,1200.0,1000.0,False
8801.T,三井不動産,Nikkei225,1880.5,2005.92,-6.252,-11.128,-16.934,12.096,17.903,1782.7,1666.2,5.49,MILD DIP,6517,5.806,1.65,31.0,1.74,4,15,2147.5,12.4,False,False,False,False,False,不動産,Real Estate - Diversified,—,0,1033.3,775.0,620.0,516.7,False
4902.T,コニカミノルタ,Nikkei225,511.7,558.77,-8.424,-13.202,-19.922,13.678,20.398,485.0,447.5,5.5,MILD DIP,6517,6.72,0.0,0.0,0.0,0,20,1390.3,63.2,True,False,False,False,False,資本財,Business Equipment & Supplies,半値,1,0.0,0.0,0.0,0.0,False
BEN,Franklin Resources,配当貴族,24.62,26.47,-6.979,-11.841,-18.192,13.562,19.912,23.3,21.7,5.52,MILD DIP,10679,6.351,6.54,1.61,6.9,0,40,35.4,30.4,False,False,False,True,True,金融,Asset Management,高配当／月足GC,2,53.7,40.2,32.2,26.8,False
6473.T,ジェイテクト,Nikkei225,1790.0,1947.08,-8.067,-12.98,-19.64,13.662,20.322,1694.4,1564.7,5.64,MILD DIP,6517,6.66,2.79,50.0,2.95,4,15,2149.0,16.7,False,False,False,False,False,一般消費財,Auto Parts,—,0,1666.7,1250.0,1000.0,833.3,False
NDSN,Nordson,配当貴族,271.0,285.55,-5.097,-10.217,-15.667,11.585,17.036,256.4,240.8,5.7,MILD DIP,11569,5.45,1.47,3.98,1.55,1,15,299.3,9.5,False,False,False,False,False,資本財,Specialty Industrial Machinery,—,0,132.7,99.5,79.6,66.3,False
CAT,Caterpillar,Dow30,702.0,735.72,-4.583,-9.737,-14.907,10.945,16.115,664.1,626.0,5.71,MILD DIP,16135,5.17,0.83,5.84,0.88,12,15,775.0,9.4,False,False,False,False,False,資本財,Farm & Heavy Construction Machinery,—,0,194.7,146.0,116.8,97.3,False
DOV,Dover,配当貴族,213.82,221.78,-3.591,-8.811,-13.543,10.117,14.848,202.2,191.7,5.72,MILD DIP,11570,4.732,1.21,2.59,1.28,41,15,232.8,8.1,False,False,False,False,False,資本財,Specialty Industrial Machinery,—,0,86.3,64.8,51.8,43.2,False
4528.T,小野薬品,Nikkei225,2410.5,2502.74,-3.686,-8.932,-13.577,9.647,14.292,2279.2,2163.0,5.76,MILD DIP,6255,4.645,2.49,60.0,2.63,0,30,4571.5,47.3,False,False,False,True,False,ヘルスケア,Drug Manufacturers - General,月足GC,1,2000.0,1500.0,1200.0,1000.0,False
2801.T,キッコーマン,Nikkei225,1380.0,1431.44,-3.594,-8.926,-13.652,9.979,14.705,1303.7,1236.0,5.85,MILD DIP,6517,4.726,1.81,25.0,1.92,5,15,1964.7,29.8,False,False,False,False,False,生活必需品,Packaged Foods,—,0,833.3,625.0,500.0,416.7,False
MRK,Merck,Dow30,115.87,118.57,-2.274,-7.702,-11.856,8.913,13.067,109.4,104.5,5.88,MILD DIP,16135,4.154,2.8,3.24,2.96,15,15,125.4,7.6,False,False,False,False,False,ヘルスケア,Drug Manufacturers - General,—,0,108.0,81.0,64.8,54.0,False
9022.T,東海旅客鉄道,Nikkei225,4386.0,4506.8,-2.68,-8.118,-12.33,8.728,12.94,4140.9,3951.1,5.92,MILD DIP,6255,4.212,0.71,31.0,0.75,3,15,4967.9,11.7,False,False,False,False,False,資本財,Railroads,—,0,1033.3,775.0,620.0,516.7,False
ABT,Abbott Labs,配当貴族,110.71,112.36,-1.466,-7.064,-10.943,8.456,12.335,104.4,100.1,6.02,MILD DIP,11570,3.88,2.7,2.99,2.86,12,20,137.6,19.6,False,False,False,False,False,ヘルスケア,Medical Devices,—,0,99.7,74.7,59.8,49.8,False
KHC,Kraft Heinz,NASDAQ100,22.89,23.78,-3.762,-9.304,-13.815,8.742,13.253,21.6,20.5,6.11,MILD DIP,2667,4.511,6.99,1.6,7.42,0,45,63.0,63.7,True,False,False,False,True,生活必需品,Packaged Foods,高配当／半値,2,53.3,40.0,32.0,26.7,False
3289.T,東急不動産HD,Nikkei225,1419.0,1484.18,-4.392,-9.905,-15.023,10.566,15.684,1337.2,1261.2,6.12,MILD DIP,3038,5.118,2.57,36.5,2.73,4,20,1582.0,10.3,False,False,False,False,False,不動産,Real Estate - Diversified,—,0,1216.7,912.5,730.0,608.3,False
ADP,ADP,NASDAQ100,209.73,213.24,-1.646,-7.321,-11.323,8.687,12.689,197.6,189.1,6.12,MILD DIP,11570,4.002,2.95,6.19,3.13,23,20,318.8,34.2,False,False,False,False,False,テクノロジー,Software - Application,—,0,206.3,154.8,123.8,103.2,False
HON,Honeywell,Dow30,231.42,239.91,-3.539,-9.131,-13.93,10.065,14.864,218.0,206.5,6.15,MILD DIP,16135,4.799,1.98,4.58,2.1,15,15,248.0,6.7,False,False,False,False,False,資本財,Conglomerates,—,0,152.7,114.5,91.6,76.3,False
ESS,Essex Property,配当貴族,251.06,255.15,-1.603,-7.361,-11.355,8.615,12.61,236.4,226.2,6.22,MILD DIP,7974,3.994,5.07,12.73,5.39,1,32,311.5,19.4,False,False,False,False,False,不動産,REIT - Residential,—,0,424.3,318.2,254.6,212.2,False
KO,Coca-Cola,Dow30,77.58,78.33,-0.956,-6.798,-10.493,7.983,11.678,73.0,70.1,6.27,MILD DIP,16135,3.695,2.66,2.06,2.82,23,20,81.0,4.2,False,False,False,False,False,生活必需品,Beverages - Non-Alcoholic,—,0,68.7,51.5,41.2,34.3,False
ODFL,Old Dominion Freight,NASDAQ100,184.43,194.89,-5.369,-10.974,-16.901,12.733,18.66,173.5,162.0,6.3,MILD DIP,8635,5.927,0.61,1.12,0.65,8,15,229.6,19.7,False,False,False,False,False,資本財,Trucking,—,0,37.3,28.0,22.4,18.7,False
CTAS,Cintas,NASDAQ100,192.84,198.01,-2.609,-8.417,-13.044,10.089,14.715,181.3,172.2,6.34,MILD DIP,10703,4.627,0.81,1.56,0.86,4,15,226.1,14.7,False,False,False,False,False,資本財,Specialty Business Services,—,0,52.0,39.0,31.2,26.0,False
7261.T,マツダ,Nikkei225,1145.5,1266.56,-9.558,-14.959,-22.495,15.183,22.719,1077.1,981.6,6.35,MILD DIP,6517,7.536,4.8,55.0,5.11,0,45,2953.1,61.2,True,False,False,True,True,一般消費財,Auto Manufacturers,高配当／半値／月足GC,3,1833.3,1375.0,1100.0,916.7,False
7211.T,三菱自動車,Nikkei225,365.8,404.55,-9.579,-14.99,-22.358,14.48,21.847,343.9,314.1,6.37,MILD DIP,6517,7.367,4.1,15.0,4.36,0,40,3981.9,90.8,True,False,False,False,True,一般消費財,Auto Manufacturers,高配当／半値,2,500.0,375.0,300.0,250.0,False
9008.T,京王電鉄,Nikkei225,3982.0,4048.32,-1.638,-7.587,-11.496,8.052,11.962,3741.2,3582.9,6.44,MILD DIP,6517,3.91,2.51,100.0,2.67,3,40,8126.7,51.0,True,False,False,True,False,資本財,Conglomerates,半値／月足GC,2,3333.3,2500.0,2000.0,1666.7,False
3861.T,王子HD,Nikkei225,914.1,949.06,-3.684,-9.513,-14.384,9.97,14.84,858.8,812.6,6.44,MILD DIP,6517,4.871,2.63,24.0,2.79,4,20,987.9,7.5,False,False,False,False,False,素材,Paper & Paper Products,—,0,800.0,600.0,480.0,400.0,False
6645.T,オムロン,Nikkei225,4659.0,4920.32,-5.311,-11.054,-16.725,11.629,17.299,4376.4,4097.4,6.46,MILD DIP,6255,5.671,2.23,104.0,2.38,0,30,11189.8,58.4,True,False,False,False,False,テクノロジー,Electronic Components,半値,1,3466.7,2600.0,2080.0,1733.3,False
5707.T,東邦亜鉛,Nikkei225,1373.0,1558.32,-11.892,-17.325,-26.087,17.722,26.484,1288.3,1151.8,6.57,MILD DIP,6517,8.762,0.0,0.0,0.0,0,25,9053.6,84.8,True,False,False,True,False,素材,Other Industrial Metals & Mining,半値／月足GC,2,0.0,0.0,0.0,0.0,False
5411.T,JFE HD,Nikkei225,1946.5,2106.28,-7.586,-13.311,-20.125,13.946,20.76,1825.9,1682.4,6.6,MILD DIP,5805,6.814,5.14,100.0,5.48,0,45,5224.2,62.7,True,False,False,True,True,素材,Steel,高配当／半値／月足GC,3,3333.3,2500.0,2000.0,1666.7,False
9021.T,西日本旅客鉄道,Nikkei225,3252.0,3307.52,-1.679,-7.78,-11.79,8.26,12.27,3050.2,2917.6,6.62,MILD DIP,6517,4.01,2.6,84.5,2.77,3,20,4339.3,25.1,False,False,False,False,False,資本財,Railroads,—,0,2816.7,2112.5,1690.0,1408.3,False
1801.T,大成建設,Nikkei225,17420.0,18257.4,-4.587,-10.511,-16.122,11.933,17.544,16338.4,15314.0,6.62,MILD DIP,6517,5.611,1.21,210.0,1.29,1,15,20390.0,14.6,False,False,False,False,False,資本財,Engineering & Construction,—,0,7000.0,5250.0,4200.0,3500.0,False
8304.T,あおぞら銀行(注:代替),Nikkei225,2541.0,2683.94,-5.326,-11.216,-16.877,11.427,17.088,2382.9,2231.0,6.63,MILD DIP,4727,5.661,3.11,79.0,3.32,1,27,3154.9,19.5,False,False,False,False,False,金融,Banks - Regional,—,0,2633.3,1975.0,1580.0,1316.7,False
T,AT&T,配当貴族,27.85,28.09,-0.87,-7.118,-10.96,8.252,12.095,26.1,25.0,6.73,MILD DIP,10638,3.842,4.99,1.39,5.33,0,32,29.0,3.9,False,False,False,False,False,通信,Telecom Services,—,0,46.3,34.8,27.8,23.2,False
BRO,Brown & Brown,配当貴族,68.33,69.87,-2.2,-8.375,-12.938,9.876,14.439,64.0,60.8,6.74,MILD DIP,11341,4.563,1.14,0.78,1.22,32,20,123.5,44.7,False,False,False,False,False,金融,Insurance Brokers,—,0,26.0,19.5,15.6,13.0,False
8411.T,みずほFG,Nikkei225,6320.0,6768.16,-6.622,-12.528,-19.144,13.933,20.549,5920.2,5472.5,6.75,MILD DIP,5686,6.615,2.22,140.0,2.36,5,15,7867.0,19.7,False,False,False,False,False,金融,Banks - Regional,—,0,4666.7,3500.0,2800.0,2333.3,False
7202.T,いすゞ自動車,Nikkei225,2448.0,2691.5,-9.047,-14.839,-22.526,15.906,23.593,2292.1,2085.2,6.8,MILD DIP,6517,7.686,3.76,92.0,4.01,0,22,2918.5,16.1,False,False,False,False,False,一般消費財,Auto Manufacturers,—,0,3066.7,2300.0,1840.0,1533.3,False
6971.T,京セラ,Nikkei225,2534.0,2633.24,-3.769,-9.923,-14.962,10.234,15.273,2371.9,2239.3,6.83,MILD DIP,6517,5.039,1.97,50.0,2.11,0,15,2779.5,8.8,False,False,False,False,False,資本財,Conglomerates,—,0,1666.7,1250.0,1000.0,833.3,False
6954.T,ファナック,Nikkei225,6139.0,6437.08,-4.631,-10.809,-16.383,11.49,17.065,5741.3,5382.5,6.93,MILD DIP,6517,5.575,1.54,94.39,1.64,1,15,7113.0,13.7,False,False,False,False,False,資本財,Specialty Industrial Machinery,—,0,3146.3,2359.8,1887.8,1573.2,False
1928.T,積水ハウス,Nikkei225,3608.0,3676.56,-1.865,-8.234,-12.562,9.079,13.407,3373.8,3214.7,6.94,MILD DIP,6517,4.328,3.99,144.0,4.27,4,32,3867.5,6.7,False,False,False,True,False,一般消費財,Residential Construction,月足GC,1,4800.0,3600.0,2880.0,2400.0,False
9434.T,ソフトバンク,Nikkei225,217.5,212.97,2.128,-4.497,-7.023,5.608,8.135,203.4,198.0,6.94,NEUTRAL,1741,2.526,3.95,8.6,4.23,0,22,242.2,10.2,False,False,False,False,False,通信,Telecom Services,—,0,286.7,215.0,172.0,143.3,False
1925.T,大和ハウス,Nikkei225,5274.0,5437.48,-3.007,-9.312,-14.22,10.32,15.227,4931.2,4664.3,6.95,MILD DIP,6517,4.908,2.84,150.0,3.04,5,20,5710.0,7.6,False,False,False,False,False,不動産,Real Estate - Development,—,0,5000.0,3750.0,3000.0,2500.0,False
IDXX,IDEXX Labs,NASDAQ100,586.98,623.72,-5.89,-12.005,-18.51,14.016,20.522,548.8,508.3,6.95,MILD DIP,8722,6.505,0.0,0.0,0.0,0,10,766.7,23.4,False,False,False,False,False,ヘルスケア,Diagnostics & Research,—,0,0.0,0.0,0.0,0.0,False
9064.T,ヤマトHD,Nikkei225,1780.0,1837.26,-3.117,-9.433,-14.151,9.441,14.16,1664.0,1577.3,6.97,MILD DIP,6517,4.718,2.58,46.0,2.76,0,25,3070.8,42.0,False,False,False,False,False,資本財,Trucking,—,0,1533.3,1150.0,920.0,766.7,False
9009.T,京成電鉄,Nikkei225,1257.5,1296.12,-2.98,-9.325,-14.216,10.238,15.129,1175.3,1111.9,7.0,MILD DIP,6517,4.891,1.67,21.0,1.79,3,20,2464.4,49.0,False,False,False,False,False,資本財,Railroads,—,0,700.0,525.0,420.0,350.0,False
5301.T,東海カーボン,Nikkei225,956.8,1027.83,-6.911,-13.013,-19.779,14.05,20.816,894.1,824.5,7.02,MILD DIP,6517,6.766,3.14,30.0,3.36,0,27,1858.1,48.5,False,False,False,False,False,素材,Specialty Chemicals,—,0,1000.0,750.0,600.0,500.0,False
2002.T,日清製粉G,Nikkei225,2098.5,2115.8,-0.818,-7.435,-11.328,8.136,12.029,1958.5,1876.1,7.15,MILD DIP,6517,3.893,2.62,55.0,2.81,3,25,2285.5,8.2,False,False,False,False,False,生活必需品,Packaged Foods,—,0,1833.3,1375.0,1100.0,916.7,False
3405.T,クラレ,Nikkei225,1713.0,1756.7,-2.488,-9.03,-13.672,9.536,14.177,1598.1,1516.5,7.19,MILD DIP,6517,4.641,3.15,54.0,3.38,0,27,2280.5,24.9,False,False,False,False,False,素材,Chemicals,—,0,1800.0,1350.0,1080.0,900.0,False
CMCSA,Comcast,NASDAQ100,30.08,31.23,-3.681,-10.145,-15.579,11.588,17.022,28.1,26.4,7.19,MILD DIP,11570,5.433,4.39,1.32,4.7,6,25,50.4,40.3,False,False,False,False,False,通信,Telecom Services,—,0,44.0,33.0,26.4,22.0,False
8316.T,三井住友FG,Nikkei225,5256.0,5609.24,-6.297,-12.591,-19.099,13.438,19.946,4903.0,4538.0,7.2,MILD DIP,6517,6.507,2.32,122.0,2.49,9,15,6204.0,15.3,False,False,False,False,False,金融,Banks - Diversified,—,0,4066.7,3050.0,2440.0,2033.3,False
4005.T,住友化学,Nikkei225,505.4,533.02,-5.182,-11.656,-17.577,12.028,17.949,470.9,439.3,7.33,MILD DIP,6517,5.921,1.78,9.0,1.91,1,15,673.2,24.9,False,False,False,False,False,素材,Chemicals,—,0,300.0,225.0,180.0,150.0,False
8053.T,住友商事,Nikkei225,5992.0,6188.96,-3.182,-9.863,-15.049,10.881,16.067,5578.5,5257.6,7.41,MILD DIP,6517,5.186,2.17,130.0,2.33,2,20,6739.0,11.1,False,False,False,False,False,資本財,Conglomerates,—,0,4333.3,3250.0,2600.0,2166.7,False
1332.T,日本水産,Nikkei225,1409.5,1462.78,-3.642,-10.319,-15.753,11.415,16.848,1311.8,1232.4,7.45,MILD DIP,6517,5.433,1.99,28.0,2.13,6,15,1560.0,9.6,False,False,False,False,False,生活必需品,Packaged Foods,—,0,933.3,700.0,560.0,466.7,False
3659.T,ネクソン,Nikkei225,2951.0,3160.12,-6.617,-13.108,-20.015,14.52,21.427,2745.9,2527.6,7.47,MILD DIP,3484,6.907,1.52,45.0,1.64,2,15,4421.0,33.3,False,False,False,False,False,通信,Electronic Gaming & Multimedia,—,0,1500.0,1125.0,900.0,750.0,False
FRT,Federal Realty,配当貴族,106.82,107.27,-0.423,-7.373,-11.321,8.416,12.364,99.4,95.1,7.5,MILD DIP,13306,3.947,5.21,5.56,5.6,1,32,118.2,9.7,False,False,False,False,False,不動産,REIT - Retail,—,0,185.3,139.0,111.2,92.7,False
BKR,Baker Hughes,NASDAQ100,57.0,60.82,-6.288,-12.844,-19.457,13.609,20.223,53.0,49.0,7.52,MILD DIP,9787,6.613,1.63,0.93,1.75,4,10,65.3,12.7,False,False,False,False,False,エネルギー,Oil & Gas Equipment & Services,セクター唯一安,1,31.0,23.2,18.6,15.5,True
JPM,JPMorgan Chase,Dow30,286.89,298.38,-3.851,-10.585,-16.204,11.891,17.51,266.8,250.0,7.53,MILD DIP,11570,5.619,2.01,5.78,2.17,15,15,334.6,14.3,False,False,False,False,False,金融,Banks - Diversified,—,0,192.7,144.5,115.6,96.3,False
CHTR,Charter Comm,NASDAQ100,222.52,229.95,-3.231,-10.035,-15.381,11.349,16.695,206.9,194.6,7.56,MILD DIP,4050,5.346,0.0,0.0,0.0,0,25,821.0,72.9,True,False,False,False,False,通信,Telecom Services,半値,1,0.0,0.0,0.0,0.0,False
3382.T,セブン&アイ,Nikkei225,2109.0,2151.51,-1.976,-8.875,-13.476,9.529,14.13,1960.6,1861.6,7.57,MILD DIP,6517,4.601,1.9,40.0,2.04,1,15,2548.6,17.2,False,False,False,False,False,生活必需品,Grocery Stores,—,0,1333.3,1000.0,800.0,666.7,False
XEL,Xcel Energy,NASDAQ100,81.41,81.16,0.313,-6.772,-10.372,7.627,11.227,75.7,72.7,7.6,NEUTRAL,13356,3.6,2.79,2.27,3.0,1,20,83.3,2.3,False,False,False,False,False,公益,Utilities - Regulated Electric,—,0,75.7,56.8,45.4,37.8,False
4631.T,DIC,Nikkei225,4014.0,4194.8,-4.31,-11.072,-16.731,11.562,17.22,3730.3,3493.0,7.6,MILD DIP,6258,5.659,1.49,60.0,1.61,2,15,4624.0,13.2,False,False,False,False,False,素材,Specialty Chemicals,—,0,2000.0,1500.0,1200.0,1000.0,False
6273.T,SMC,Nikkei225,68040.0,70567.6,-3.582,-10.419,-15.83,11.224,16.635,63215.2,59396.9,7.63,MILD DIP,6258,5.411,1.47,1000.0,1.58,0,15,88444.1,23.1,False,False,False,False,False,資本財,Specialty Industrial Machinery,—,0,33333.3,25000.0,20000.0,16666.7,False
2503.T,キリンHD,Nikkei225,2595.5,2614.42,-0.724,-7.784,-11.814,8.333,12.363,2410.9,2305.6,7.66,MILD DIP,6517,4.029,2.85,74.0,3.07,1,20,2742.0,5.3,False,False,False,False,False,生活必需品,Beverages - Brewers,—,0,2466.7,1850.0,1480.0,1233.3,False
2871.T,ニチレイ,Nikkei225,2014.5,2048.14,-1.642,-8.687,-13.277,9.672,14.262,1870.2,1776.2,7.72,MILD DIP,6517,4.59,2.28,46.0,2.46,0,20,2215.2,9.1,False,False,False,False,False,生活必需品,Packaged Foods,—,0,1533.3,1150.0,920.0,766.7,False
MAR,Marriott,NASDAQ100,327.28,339.14,-3.497,-10.41,-15.932,11.678,17.2,303.8,285.1,7.72,MILD DIP,7016,5.522,0.8,2.62,0.86,4,15,359.2,8.9,False,False,False,False,False,一般消費財,Lodging,—,0,87.3,65.5,52.4,43.7,False
2501.T,サッポロHD,Nikkei225,1650.0,1711.7,-3.605,-10.518,-15.994,11.382,16.857,1531.7,1437.9,7.73,MILD DIP,6517,5.475,1.09,18.0,1.18,3,15,1880.5,12.3,False,False,False,False,False,生活必需品,Beverages - Brewers,—,0,600.0,450.0,360.0,300.0,False
KVUE,Kenvue,配当貴族,17.77,18.38,-3.302,-10.251,-15.196,9.526,14.471,16.5,15.6,7.74,MILD DIP,695,4.944,5.82,1.03,6.27,2,22,24.6,27.9,False,False,False,False,False,生活必需品,Household & Personal Products,—,0,34.5,25.9,20.7,17.2,False
NEE,NextEra Energy,配当貴族,92.53,92.15,0.407,-6.827,-10.506,7.887,11.566,85.9,82.5,7.76,NEUTRAL,13356,3.679,3.12,2.89,3.37,30,25,95.0,2.6,False,False,False,False,False,公益,Utilities - Regulated Electric,—,0,96.4,72.3,57.8,48.2,False
ADI,Analog Devices,NASDAQ100,313.66,334.24,-6.157,-12.922,-19.786,14.533,21.397,291.0,268.1,7.77,MILD DIP,11570,6.864,1.26,3.95,1.36,22,10,359.7,12.8,False,False,False,False,False,テクノロジー,Semiconductors,—,0,131.7,98.8,79.0,65.8,False
7912.T,大日本印刷,Nikkei225,3045.0,3100.42,-1.787,-8.869,-13.432,9.382,13.945,2825.4,2684.0,7.77,MILD DIP,6517,4.563,1.25,38.0,1.34,1,15,3297.0,7.6,False,False,False,False,False,資本財,Conglomerates,—,0,1266.7,950.0,760.0,633.3,False
CAH,Cardinal Health,配当貴族,216.36,221.98,-2.532,-9.597,-14.752,11.021,16.176,200.7,189.2,7.81,MILD DIP,10714,5.155,1.18,2.55,1.27,1,15,229.9,5.9,False,False,False,False,False,ヘルスケア,Medical Distribution,—,0,84.8,63.6,50.9,42.4,False
DIS,Disney,Dow30,100.3,103.73,-3.309,-10.413,-15.934,11.672,17.193,92.9,87.2,7.93,MILD DIP,16135,5.521,1.0,1.0,1.08,2,20,197.3,49.2,False,False,False,False,False,通信,Entertainment,—,0,33.3,25.0,20.0,16.7,False
AVGO,Broadcom,NASDAQ100,321.31,329.97,-2.625,-9.871,-15.652,13.254,19.036,297.4,278.3,8.04,MILD DIP,4154,5.781,0.74,2.37,0.8,6,20,412.2,22.0,False,False,True,False,False,テクノロジー,Semiconductors,月足陽転,1,79.0,59.2,47.4,39.5,False
5401.T,日本製鉄,Nikkei225,607.0,632.85,-4.084,-11.246,-16.993,11.743,17.49,561.7,525.3,8.07,MILD DIP,6517,5.747,5.27,32.0,5.7,1,40,973.0,37.6,False,False,False,False,True,素材,Steel,高配当,1,1066.7,800.0,640.0,533.3,False
6141.T,DMG森精機,Nikkei225,2641.5,2846.12,-7.189,-14.142,-21.407,14.92,22.185,2443.6,2236.9,8.1,MILD DIP,6255,7.265,1.97,52.0,2.13,5,15,4457.0,40.7,False,False,False,False,False,資本財,Tools & Accessories,—,0,1733.3,1300.0,1040.0,866.7,False
8604.T,野村HD,Nikkei225,1239.0,1324.88,-6.482,-13.489,-20.29,13.717,20.519,1146.2,1056.1,8.1,MILD DIP,6517,6.802,4.6,57.0,4.97,3,40,1815.6,31.8,False,False,False,True,True,金融,Capital Markets,高配当／月足GC,2,1900.0,1425.0,1140.0,950.0,False
WST,West Pharma,配当貴族,239.42,244.37,-2.024,-9.403,-14.466,10.847,15.91,221.4,209.0,8.14,MILD DIP,11570,5.063,0.45,1.07,0.48,33,20,466.0,48.6,False,False,False,False,False,ヘルスケア,Medical Instruments & Supplies,—,0,35.7,26.8,21.4,17.8,False
7733.T,オリンパス,Nikkei225,1401.5,1489.24,-5.892,-12.987,-19.675,13.766,20.455,1295.8,1196.2,8.15,MILD DIP,6517,6.688,1.43,20.0,1.54,7,20,3097.5,54.8,True,False,False,False,False,ヘルスケア,Medical Devices,半値,1,666.7,500.0,400.0,333.3,False
AFL,Aflac,配当貴族,109.52,112.29,-2.466,-9.91,-15.298,11.643,17.031,101.2,95.1,8.26,MILD DIP,11570,5.388,2.68,2.93,2.9,41,15,116.8,6.3,False,False,False,False,False,金融,Insurance - Life,—,0,97.7,73.2,58.6,48.8,False
4208.T,UBE,Nikkei225,2600.0,2722.72,-4.507,-11.82,-17.849,12.296,18.325,2400.9,2236.7,8.29,MILD DIP,6517,6.029,4.23,110.0,4.58,0,30,2896.5,10.2,False,False,False,False,True,素材,Specialty Chemicals,高配当,1,3666.7,2750.0,2200.0,1833.3,False
6370.T,栗田工業,Nikkei225,7974.0,8159.96,-2.279,-9.779,-14.899,10.698,15.818,7362.0,6944.2,8.31,MILD DIP,6258,5.119,1.3,104.0,1.41,16,15,8733.0,8.7,False,False,False,False,False,資本財,Pollution & Treatment Controls,—,0,3466.7,2600.0,2080.0,1733.3,False
EXPD,Expeditors Intl,配当貴族,143.16,146.67,-2.393,-9.894,-15.281,11.656,17.044,132.2,124.3,8.32,MILD DIP,10424,5.387,1.59,2.27,1.72,29,15,165.0,13.3,False,False,False,False,False,資本財,Integrated Freight & Logistics,—,0,75.7,56.8,45.4,37.8,False
9005.T,東急,Nikkei225,1887.0,1929.5,-2.203,-9.722,-14.758,10.425,15.462,1741.9,1644.7,8.33,MILD DIP,6517,5.037,1.27,24.0,1.38,2,15,2057.2,8.3,False,False,False,False,False,一般消費財,Department Stores,—,0,800.0,600.0,480.0,400.0,False
1802.T,大林組,Nikkei225,3955.0,4072.04,-2.874,-10.369,-15.848,11.547,17.027,3649.8,3426.7,8.36,MILD DIP,6517,5.479,2.05,81.0,2.22,0,20,4416.0,10.4,False,False,False,False,False,資本財,Engineering & Construction,—,0,2700.0,2025.0,1620.0,1350.0,False
6361.T,荏原製作所,Nikkei225,4965.0,5300.32,-6.326,-13.588,-20.61,14.501,21.523,4580.1,4207.9,8.4,MILD DIP,6517,7.022,1.19,59.0,1.29,5,10,5680.0,12.6,False,False,False,False,False,資本財,Specialty Industrial Machinery,—,0,1966.7,1475.0,1180.0,983.3,False
2802.T,味の素,Nikkei225,4577.0,4573.56,0.075,-7.714,-11.802,8.641,12.73,4220.8,4033.8,8.44,NEUTRAL,6517,4.089,0.87,40.0,0.95,5,20,4968.0,7.9,False,True,False,False,False,生活必需品,Packaged Foods,日足25MA上抜け,1,1333.3,1000.0,800.0,666.7,False
7272.T,ヤマハ発動機,Nikkei225,1120.5,1169.86,-4.219,-11.673,-17.741,12.598,18.666,1033.3,962.3,8.44,MILD DIP,6258,6.068,3.12,35.0,3.39,0,22,1530.3,26.8,False,False,False,False,False,一般消費財,Auto Manufacturers,—,0,1166.7,875.0,700.0,583.3,False
9532.T,大阪ガス,Nikkei225,6505.0,6446.52,0.907,-6.993,-10.706,7.86,11.573,5995.7,5756.3,8.49,NEUTRAL,6517,3.713,1.46,95.0,1.58,5,25,6737.0,3.4,False,True,False,False,False,公益,Utilities - Regulated Gas,日足25MA上抜け,1,3166.7,2375.0,1900.0,1583.3,False
9531.T,東京ガス,Nikkei225,7687.0,7633.84,0.696,-7.248,-11.106,8.186,12.044,7080.6,6786.0,8.56,NEUTRAL,6517,3.858,1.04,80.0,1.13,2,25,7861.0,2.2,False,True,False,False,False,公益,Utilities - Regulated Gas,日足25MA上抜け,1,2666.7,2000.0,1600.0,1333.3,False
4503.T,アステラス製薬,Nikkei225,2446.5,2449.86,-0.137,-8.055,-12.243,8.697,12.885,2252.5,2149.9,8.61,MILD DIP,6517,4.188,3.02,74.0,3.29,12,27,2601.5,6.0,False,False,False,False,False,ヘルスケア,Drug Manufacturers - General,—,0,2466.7,1850.0,1480.0,1233.3,False
3401.T,帝人,Nikkei225,1610.0,1647.26,-2.262,-10.03,-15.095,10.228,15.293,1482.0,1398.6,8.63,MILD DIP,6517,5.065,3.11,50.0,3.37,2,37,2855.6,43.6,False,False,False,True,False,資本財,Conglomerates,月足GC,1,1666.7,1250.0,1000.0,833.3,False
WMT,Walmart,Dow30,125.08,126.51,-1.132,-8.991,-13.932,10.774,15.715,115.1,108.9,8.64,MILD DIP,13476,4.941,0.74,0.93,0.81,43,15,133.9,6.6,False,False,False,False,False,生活必需品,Discount Stores,—,0,31.0,23.2,18.6,15.5,False
