ticker,name,market,price,sma25,deviation,sigma2_lower,sigma3_lower,sigma2_upper,sigma3_upper,price_at_2s,price_at_3s,dist_to_2s,zone,stat_days,std,div_yield,div_per_share,div_at_2s,div_consec_years,buy_score,ath,drop_from_ath,half_from_ath,cross_above_25ma,monthly_bullish,method12,flag_high_div,pbr,pbr_under1,rev_growth_pct,earn_growth_pct,biz_momentum,rsi_14,rsi_oversold,week52_pos,per,roe,equity_ratio,is_quality,sector,industry,signals,n_signals,price_at_3pct,price_at_4pct,price_at_5pct,price_at_6pct,sector_sole_dip
PEP,PepsiCo,NASDAQ100,155.88,155.51,0.238,-6.997,-10.78,8.133,11.916,144.6,138.7,7.78,NEUTRAL,13554,3.783,3.76,5.86,4.05,51,25,177.2,12.1,False,False,False,True,False,10.44,False,5.6,67.5,増収増益,61.1,False,64.4,17.0,42.8,27.9,False,生活必需品,Beverages - Non-Alcoholic,月足GC,1,195.3,146.5,117.2,97.7,False
XEL,Xcel Energy,NASDAQ100,80.45,80.01,0.544,-6.773,-10.372,7.624,11.223,74.6,71.7,7.85,NEUTRAL,13374,3.599,2.98,2.4,3.22,0,15,83.3,3.4,False,False,False,False,False,2.12,False,14.1,20.8,増収増益,68.7,False,80.1,17.8,9.4,39.6,False,公益,Utilities - Regulated Electric,—,0,80.0,60.0,48.0,40.0,False
CHD,Church & Dwight,配当貴族,95.03,95.63,-0.627,-7.941,-12.285,9.438,13.783,88.0,83.9,7.94,MILD DIP,11588,4.345,0.0,0.0,0.0,0,15,111.7,15.0,False,False,False,False,False,5.62,False,3.9,-20.8,減益,51.7,False,53.3,23.7,17.6,62.7,True,生活必需品,Household & Personal Products,優良財務,1,0.0,0.0,0.0,0.0,False
9007.T,小田急電鉄,Nikkei225,1662.0,1658.9,0.187,-7.205,-10.935,7.716,11.446,1539.4,1477.5,7.97,NEUTRAL,6535,3.73,2.85,47.3,3.07,0,20,3161.6,47.4,False,False,False,False,False,1.15,False,0.0,0.0,—,59.8,False,45.6,14.9,9.0,42.6,False,資本財,Railroads,—,0,1576.7,1182.5,946.0,788.3,False
D,Dominion Energy,SP500高配当,62.97,62.14,1.344,-6.133,-9.473,7.224,10.563,58.3,56.2,7.97,NEUTRAL,11588,3.339,4.26,2.68,4.6,0,20,73.3,14.0,False,False,False,False,False,1.97,False,20.4,365.5,増収増益,73.0,False,71.5,16.5,9.7,40.0,False,公益,Utilities - Regulated Electric,—,0,89.3,67.0,53.6,44.7,False
DLTR,Dollar Tree,NASDAQ100,102.13,108.18,-5.592,-12.585,-19.268,14.146,20.829,94.6,87.3,8.0,MILD DIP,7803,6.683,0.0,0.0,0.0,0,15,174.1,41.3,False,False,False,False,False,5.4,False,9.0,0.0,—,38.4,False,43.8,13.8,31.7,34.7,False,生活必需品,Discount Stores,—,0,0.0,0.0,0.0,0.0,False
9202.T,ANA HD,Nikkei225,2856.5,2898.63,-1.454,-8.832,-13.291,9.007,13.467,2642.6,2513.4,8.09,MILD DIP,6535,4.46,2.28,65.1,2.46,0,35,4342.9,34.2,False,False,False,False,False,0.92,True,13.9,18.0,増収増益,44.1,False,29.1,10.2,12.3,55.0,True,資本財,Airlines,PBR1倍割れ／優良財務,2,2170.0,1627.5,1302.0,1085.0,False
MDLZ,Mondelez,NASDAQ100,57.68,56.97,1.255,-6.357,-9.71,7.051,10.403,53.3,51.4,8.13,NEUTRAL,6220,3.352,3.54,2.04,3.82,0,15,72.1,20.0,False,False,False,False,False,2.86,False,9.3,-60.4,減益,59.0,False,32.5,17.1,9.3,54.1,False,生活必需品,Confectioners,—,0,68.0,51.0,40.8,34.0,False
7751.T,キヤノン,Nikkei225,4345.0,4408.8,-1.447,-8.883,-13.46,9.425,14.002,4017.2,3815.4,8.16,MILD DIP,6535,4.577,3.77,164.0,4.08,0,22,5009.1,13.3,False,False,False,False,False,1.09,False,3.8,0.0,—,44.3,False,36.1,12.0,9.7,80.0,False,テクノロジー,Computer Hardware,—,0,5466.7,4100.0,3280.0,2733.3,False
1332.T,日本水産,Nikkei225,1316.0,1356.69,-2.999,-10.322,-15.752,11.399,16.829,1216.7,1143.0,8.17,MILD DIP,6535,5.43,2.28,30.0,2.47,0,20,1539.7,14.5,False,False,False,False,False,1.41,False,6.4,-9.1,減益,42.0,False,66.0,14.8,10.7,54.8,True,生活必需品,Packaged Foods,優良財務,1,1000.0,750.0,600.0,500.0,False
2914.T,JT,Nikkei225,5895.0,5928.16,-0.559,-8.113,-12.437,9.182,13.506,5447.2,5190.9,8.22,MILD DIP,6535,4.324,4.33,255.5,4.69,0,35,6140.0,4.0,False,False,False,False,True,2.56,False,0.0,0.0,—,45.3,False,86.0,19.6,12.6,71.0,True,生活必需品,Tobacco,高配当／優良財務,2,8516.7,6387.5,5110.0,4258.3,False
OKE,ONEOK,SP500高配当,85.33,88.22,-3.276,-10.754,-16.438,11.983,17.667,78.7,73.7,8.38,MILD DIP,11450,5.684,5.04,4.3,5.46,0,22,109.7,22.2,False,False,False,False,False,2.39,False,29.5,-1.5,減益,38.1,False,68.1,14.1,15.5,40.6,False,エネルギー,Oil & Gas Midstream,—,0,143.3,107.5,86.0,71.7,False
CMCSA,Comcast,NASDAQ100,28.05,28.78,-2.54,-10.156,-15.59,11.581,17.015,25.9,24.3,8.48,MILD DIP,11588,5.434,4.78,1.34,5.18,0,27,49.8,43.7,False,False,False,False,False,1.04,False,1.2,-52.5,減益,41.6,False,38.3,7.3,21.4,48.1,False,通信,Telecom Services,—,0,44.7,33.5,26.8,22.3,False
COST,Costco,NASDAQ100,980.85,995.5,-1.471,-9.204,-14.138,10.53,15.464,903.9,854.8,8.52,MILD DIP,9993,4.934,0.56,5.48,0.61,0,20,1071.0,8.4,False,False,False,False,False,26.31,False,21.5,45.5,増収増益,55.9,False,61.3,43.7,29.7,62.4,True,生活必需品,Discount Stores,優良財務,1,182.7,137.0,109.6,91.3,False
7267.T,ホンダ,Nikkei225,1269.0,1296.11,-2.092,-9.785,-14.83,10.393,15.437,1169.3,1103.9,8.53,MILD DIP,6535,5.045,5.68,72.1,6.17,0,35,1725.7,26.5,False,False,False,False,True,0.4,True,-3.4,-41.2,減益,47.5,False,4.8,5.6,4.3,48.5,False,一般消費財,Auto Manufacturers,高配当／PBR1倍割れ,2,2403.3,1802.5,1442.0,1201.7,False
MKC,McCormick,配当貴族,54.11,54.24,-0.239,-8.087,-12.378,9.076,13.367,49.9,47.5,8.54,MILD DIP,13374,4.291,0.0,0.0,0.0,0,25,95.9,43.6,False,False,False,False,False,2.08,False,16.7,528.3,増収増益,52.5,False,21.5,16.2,25.3,60.5,True,生活必需品,Packaged Foods,優良財務,1,0.0,0.0,0.0,0.0,False
9022.T,東海旅客鉄道,Nikkei225,4193.0,4200.88,-0.188,-8.131,-12.344,8.719,12.932,3859.3,3682.3,8.65,MILD DIP,6273,4.213,0.79,33.0,0.86,0,25,4949.0,15.3,False,False,False,False,False,0.81,True,7.6,14.9,増収増益,45.2,False,67.9,9.9,11.4,51.1,True,資本財,Railroads,PBR1倍割れ／優良財務,2,1100.0,825.0,660.0,550.0,False
9001.T,東武鉄道,Nikkei225,2923.5,2892.63,1.067,-7.068,-10.704,7.475,11.111,2688.2,2583.0,8.75,NEUTRAL,6535,3.636,2.23,65.3,2.43,0,20,3907.6,25.2,False,False,False,False,False,0.96,True,0.0,0.0,—,58.7,False,66.6,12.8,0.0,43.0,False,資本財,Railroads,PBR1倍割れ,1,2176.7,1632.5,1306.0,1088.3,False
8001.T,伊藤忠商事,Nikkei225,1985.0,2032.97,-2.36,-10.327,-15.873,11.859,17.406,1823.0,1710.3,8.88,MILD DIP,6535,5.547,2.43,48.2,2.64,0,20,2245.8,11.6,False,False,False,False,False,2.2,False,-0.3,-12.4,減益,41.6,False,69.6,3.1,14.2,58.5,True,資本財,Conglomerates,優良財務,1,1606.7,1205.0,964.0,803.3,False
2002.T,日清製粉G,Nikkei225,2103.0,2085.44,0.842,-7.427,-11.318,8.135,12.025,1930.6,1849.4,8.93,NEUTRAL,6535,3.89,2.85,59.9,3.1,0,17,2253.0,6.7,False,False,False,False,False,1.18,False,2.2,27.8,微増,63.6,False,81.1,16.5,5.4,85.7,False,生活必需品,Packaged Foods,—,0,1996.7,1497.5,1198.0,998.3,False
O,Realty Income,配当貴族,63.32,62.44,1.405,-6.983,-10.794,8.262,12.073,58.1,55.7,9.02,NEUTRAL,7899,3.811,0.0,0.0,0.0,30,15,67.3,5.9,False,False,False,False,False,1.5,False,11.0,41.2,増収増益,73.1,False,65.9,36.1,2.7,57.6,False,不動産,REIT - Retail,—,0,0.0,0.0,0.0,0.0,False
3088.T,マツキヨココカラ,Nikkei225,2439.0,2476.28,-1.505,-9.723,-14.861,10.828,15.966,2235.5,2108.3,9.1,MILD DIP,6273,5.138,0.0,0.0,0.0,0,15,3327.2,26.7,False,False,False,False,False,1.83,False,0.0,0.0,—,55.3,False,7.8,17.6,10.9,99.7,True,ヘルスケア,Pharmaceutical Retailers,優良財務,1,0.0,0.0,0.0,0.0,False
PFE,Pfizer,SP500高配当,27.34,27.31,0.119,-8.249,-12.625,9.258,13.634,25.1,23.9,9.12,NEUTRAL,13554,4.377,6.4,1.75,6.98,0,45,49.0,44.3,False,True,False,True,True,1.8,False,-1.2,0.0,—,55.1,False,79.5,9.7,8.9,56.2,False,ヘルスケア,Drug Manufacturers - General,高配当／日足25MA上抜け／月足GC,3,58.3,43.8,35.0,29.2,False
3349.T,コスモス薬品,Nikkei225,6466.0,6676.28,-3.15,-11.27,-17.299,12.849,18.879,5923.9,5521.3,9.15,MILD DIP,5268,6.03,0.0,0.0,0.0,0,22,9940.4,35.0,False,False,False,False,False,1.9,False,10.9,2.3,微増,46.3,False,4.6,17.7,12.0,84.4,True,ヘルスケア,Pharmaceutical Retailers,優良財務,1,0.0,0.0,0.0,0.0,False
GD,General Dynamics,配当貴族,340.76,348.07,-2.1,-10.316,-15.787,11.57,17.042,312.2,293.1,9.16,MILD DIP,16153,5.471,0.0,0.0,0.0,31,17,365.7,6.8,False,False,False,False,False,3.59,False,7.8,0.4,微増,45.9,False,72.9,19.0,17.7,72.4,True,資本財,Aerospace & Defense,優良財務,1,0.0,0.0,0.0,0.0,False
3861.T,王子HD,Nikkei225,852.1,862.26,-1.178,-9.529,-14.401,9.959,14.832,780.1,738.1,9.23,MILD DIP,6535,4.872,4.22,36.0,4.61,0,35,967.5,11.9,False,False,False,False,True,0.73,True,3.7,-17.1,減益,48.6,False,64.3,11.2,2.6,53.5,False,素材,Paper & Paper Products,高配当／PBR1倍割れ,2,1200.0,900.0,720.0,600.0,False
V,Visa,Dow30,309.39,304.96,1.452,-7.163,-11.166,8.848,12.851,283.1,270.9,9.28,NEUTRAL,4521,4.003,0.88,2.73,0.96,0,30,371.2,16.6,False,True,True,False,False,15.44,False,14.6,17.4,増収増益,55.6,False,19.0,21.3,54.0,64.7,True,金融,Credit Services,優良財務／日足25MA上抜け／月足陽転,3,91.0,68.2,54.6,45.5,False
AEP,American Electric Power,NASDAQ100,134.46,131.71,2.086,-6.596,-10.096,7.403,10.903,123.0,118.4,9.3,NEUTRAL,16153,3.5,2.9,3.9,3.17,0,10,137.1,2.0,False,False,False,False,False,2.34,False,13.2,-12.6,減益,74.0,False,91.9,19.6,12.5,39.3,False,公益,Utilities - Regulated Electric,—,0,130.0,97.5,78.0,65.0,False
9433.T,KDDI,Nikkei225,2607.0,2658.65,-1.943,-10.293,-15.613,10.987,16.307,2385.0,2243.6,9.31,MILD DIP,6535,5.32,3.09,80.5,3.38,23,27,2763.5,5.7,False,False,False,False,False,2.01,False,0.0,0.0,—,44.4,False,57.7,1118.9,13.7,50.9,True,通信,Telecom Services,優良財務,1,2683.3,2012.5,1610.0,1341.7,False
9735.T,セコム,Nikkei225,6043.0,5996.49,0.776,-7.901,-11.933,8.225,12.257,5522.7,5280.9,9.42,NEUTRAL,6535,4.032,1.69,102.2,1.85,0,10,6148.0,1.7,False,False,False,False,False,1.94,False,0.0,0.0,—,74.7,False,71.8,25.5,8.6,95.6,False,資本財,Security & Protection Services,—,0,3406.7,2555.0,2044.0,1703.3,False
FTNT,Fortinet,NASDAQ100,78.74,81.81,-3.75,-12.04,-18.676,14.505,21.141,72.0,66.5,9.42,MILD DIP,4099,6.636,0.0,0.0,0.0,0,20,114.6,31.3,False,False,False,False,False,47.26,False,14.8,-1.1,減益,42.0,False,22.0,23.8,135.7,53.8,True,テクノロジー,Software - Infrastructure,優良財務,1,0.0,0.0,0.0,0.0,False
7269.T,スズキ,Nikkei225,1849.0,1890.37,-2.188,-10.644,-16.169,11.457,16.982,1689.2,1584.7,9.46,MILD DIP,6535,5.525,2.52,46.6,2.76,0,25,2421.1,23.6,False,False,False,False,False,1.08,False,15.7,20.5,増収増益,41.7,False,29.8,10.5,13.4,84.5,True,一般消費財,Auto Manufacturers,優良財務,1,1553.3,1165.0,932.0,776.7,False
9503.T,関西電力,Nikkei225,2538.5,2575.16,-1.424,-9.942,-15.036,10.434,15.529,2319.1,2188.0,9.46,MILD DIP,6535,5.094,2.95,74.9,3.23,0,20,2775.5,8.5,False,False,False,False,False,0.84,True,0.0,0.0,—,46.8,False,77.2,7.7,12.4,44.0,False,公益,Utilities - Renewable,PBR1倍割れ,1,2496.7,1872.5,1498.0,1248.3,False
7911.T,凸版印刷(注:代替),Nikkei225,4594.0,4630.7,-0.793,-9.367,-14.185,9.902,14.72,4196.9,3973.8,9.46,MILD DIP,6535,4.817,1.22,55.9,1.33,0,15,5787.2,20.6,False,False,False,False,False,0.99,True,0.0,0.0,—,46.9,False,43.7,17.2,5.5,73.7,False,資本財,Conglomerates,PBR1倍割れ,1,1863.3,1397.5,1118.0,931.7,False
ESS,Essex Property,配当貴族,248.95,245.44,1.432,-7.363,-11.356,8.608,12.601,227.4,217.6,9.49,NEUTRAL,7992,3.993,0.0,0.0,0.0,0,10,308.2,19.2,False,False,False,False,False,2.9,False,3.2,-68.7,減益,67.4,False,18.9,40.5,12.2,45.6,False,不動産,REIT - Residential,—,0,0.0,0.0,0.0,0.0,False
4631.T,DIC,Nikkei225,3704.0,3802.8,-2.598,-11.1,-16.763,11.552,17.215,3380.7,3165.3,9.56,MILD DIP,6276,5.663,0.0,0.0,0.0,0,15,4624.0,19.9,False,False,False,False,False,0.74,True,1.1,-0.6,減益,41.1,False,55.8,11.3,7.3,51.7,False,素材,Specialty Chemicals,PBR1倍割れ,1,0.0,0.0,0.0,0.0,False
7309.T,シマノ,Nikkei225,16525.0,16561.0,-0.217,-9.023,-13.778,9.996,14.75,15066.7,14279.3,9.68,MILD DIP,6273,4.755,0.0,0.0,0.0,0,20,33410.8,50.5,True,False,False,False,False,1.65,False,-0.8,-47.3,減益,59.1,False,23.4,18.0,3.9,99.5,False,一般消費財,Leisure,半値,1,0.0,0.0,0.0,0.0,False
KHC,Kraft Heinz,NASDAQ100,22.42,22.53,-0.469,-9.329,-13.845,8.731,13.246,20.4,19.4,9.77,MILD DIP,2685,4.515,7.18,1.61,7.88,0,45,63.0,64.4,True,False,False,False,True,0.64,True,-3.4,-69.2,減益,63.2,False,14.8,10.5,-12.8,65.7,False,生活必需品,Packaged Foods,高配当／PBR1倍割れ／半値,3,53.7,40.2,32.2,26.8,False
5332.T,TOTO,Nikkei225,5421.0,5530.3,-1.976,-10.717,-16.288,11.567,17.138,4937.6,4629.5,9.79,MILD DIP,6535,5.571,1.85,100.1,2.03,0,10,6471.8,16.2,False,False,False,False,False,1.77,False,0.0,0.0,—,40.0,False,64.9,22.2,0.5,95.4,False,資本財,Building Products & Equipment,—,0,3336.7,2502.5,2002.0,1668.3,False
8630.T,SOMPOホールディングス,Nikkei225,5902.0,5921.73,-0.333,-9.217,-14.22,10.793,15.796,5375.9,5079.7,9.79,MILD DIP,3918,5.003,2.58,152.1,2.83,0,20,6262.0,5.7,False,False,False,False,False,1.06,False,0.0,0.0,—,44.9,False,81.6,21.6,17.4,87.5,True,金融,Insurance - Property & Casualty,優良財務,1,5070.0,3802.5,3042.0,2535.0,False
AMCR,Amcor,SP500高配当,40.96,40.28,1.683,-7.394,-11.206,7.852,11.664,37.3,35.8,9.8,NEUTRAL,3473,3.812,6.32,2.59,6.94,0,30,57.5,28.8,False,False,False,False,True,1.63,False,68.1,-32.1,減益,56.1,False,23.2,9.3,7.7,41.9,False,一般消費財,Packaging & Containers,高配当,1,86.3,64.8,51.8,43.2,False
3116.T,トヨタ紡織,Nikkei225,2432.0,2524.71,-3.672,-12.306,-18.692,13.236,19.621,2214.0,2052.8,9.85,MILD DIP,6273,6.386,0.0,0.0,0.0,0,15,3222.5,24.5,False,False,False,False,False,0.89,True,7.1,-24.2,減益,36.4,False,41.8,8.8,4.7,73.0,False,一般消費財,Auto Parts,PBR1倍割れ,1,0.0,0.0,0.0,0.0,False
1803.T,清水建設,Nikkei225,2863.0,2914.41,-1.764,-10.604,-16.191,11.744,17.332,2605.4,2442.5,9.89,MILD DIP,6535,5.587,2.14,61.2,2.35,0,25,3525.0,18.8,False,False,False,False,False,2.16,False,8.5,19.6,増収増益,45.9,False,67.0,34.9,12.0,58.1,True,資本財,Engineering & Construction,優良財務,1,2040.0,1530.0,1224.0,1020.0,False
9008.T,京王電鉄,Nikkei225,799.3,786.95,1.569,-7.581,-11.489,8.048,11.956,727.3,696.5,9.9,NEUTRAL,6535,3.907,13.62,108.9,14.97,0,45,1602.7,50.1,True,False,False,True,True,1.06,False,7.3,-15.2,減益,60.0,False,70.8,2.9,8.6,48.8,False,資本財,Conglomerates,高配当／半値／月足GC,3,3630.0,2722.5,2178.0,1815.0,False
2503.T,キリンHD,Nikkei225,2601.0,2566.4,1.348,-7.787,-11.816,8.329,12.358,2366.6,2263.2,9.91,NEUTRAL,6535,4.029,3.09,80.4,3.4,0,27,2742.0,5.1,False,False,False,False,False,1.64,False,6.0,0.0,—,66.3,False,81.8,15.1,11.4,63.3,True,生活必需品,Beverages - Brewers,優良財務,1,2680.0,2010.0,1608.0,1340.0,False
ADSK,Autodesk,NASDAQ100,227.14,241.65,-6.005,-14.491,-22.166,16.208,23.883,206.6,188.1,9.92,MILD DIP,10251,7.675,0.0,0.0,0.0,0,25,342.3,33.6,False,False,False,False,False,15.81,False,19.4,6.3,増収増益,36.9,False,11.3,16.1,39.7,52.7,True,テクノロジー,Software - Application,優良財務,1,0.0,0.0,0.0,0.0,False
4503.T,アステラス製薬,Nikkei225,2521.0,2492.06,1.161,-8.05,-12.241,8.714,12.905,2291.4,2187.0,10.02,NEUTRAL,6535,4.191,3.13,78.8,3.44,0,17,2657.5,5.1,False,False,False,False,False,2.56,False,10.4,0.0,—,52.1,False,86.0,33.3,19.8,70.9,True,ヘルスケア,Drug Manufacturers - General,優良財務,1,2626.7,1970.0,1576.0,1313.3,False
KVUE,Kenvue,配当貴族,17.26,17.47,-1.209,-10.239,-15.143,9.378,14.282,15.7,14.8,10.06,MILD DIP,713,4.904,4.92,0.85,5.42,0,19,24.6,29.9,False,False,False,False,False,3.07,False,3.2,11.2,微増,43.4,False,29.1,14.3,14.4,55.4,True,生活必需品,Household & Personal Products,優良財務,1,28.3,21.2,17.0,14.2,False
6178.T,日本郵政,Nikkei225,1845.0,1818.71,1.446,-7.846,-11.881,8.293,12.328,1676.0,1602.6,10.08,NEUTRAL,2548,4.035,2.72,50.1,2.99,0,10,2063.3,10.6,False,False,False,False,False,0.55,True,0.0,0.0,—,51.7,False,66.5,14.8,4.4,0.0,False,金融,Banks - Regional,PBR1倍割れ,1,1670.0,1252.5,1002.0,835.0,False
7832.T,バンダイナムコHD,Nikkei225,3861.0,4024.68,-4.067,-12.862,-19.4,13.288,19.826,3507.0,3243.9,10.09,MILD DIP,6276,6.538,2.21,85.2,2.43,0,10,5555.7,30.5,False,False,False,False,False,2.93,False,4.1,-23.9,減益,40.4,False,3.8,22.7,13.8,0.0,False,一般消費財,Leisure,—,0,2840.0,2130.0,1704.0,1420.0,False
1802.T,大林組,Nikkei225,3760.0,3809.74,-1.306,-10.371,-15.847,11.531,17.007,3414.6,3206.0,10.11,MILD DIP,6535,5.476,2.3,86.3,2.53,0,10,4363.9,13.8,False,False,False,False,False,2.16,False,0.0,0.0,—,43.8,False,71.9,27.3,15.3,70.9,True,資本財,Engineering & Construction,優良財務,1,2876.7,2157.5,1726.0,1438.3,False
EIX,Edison International,SP500高配当,72.39,71.59,1.113,-8.268,-12.665,9.32,13.717,65.7,62.5,10.23,NEUTRAL,13324,4.397,4.82,3.49,5.31,0,17,81.3,10.9,False,False,False,False,False,1.63,False,30.8,446.3,増収増益,60.9,False,86.6,11.1,24.1,31.7,False,公益,Utilities - Regulated Electric,—,0,116.3,87.2,69.8,58.2,False
7013.T,IHI,Nikkei225,3293.0,3501.7,-5.96,-14.706,-22.431,16.195,23.92,2986.7,2716.2,10.25,MILD DIP,6535,7.725,0.6,19.6,0.66,0,0,4487.1,26.6,False,False,False,False,False,6.19,False,5.9,-22.4,減益,40.3,False,57.1,5.7,23.6,48.1,False,資本財,Specialty Industrial Machinery,—,0,653.3,490.0,392.0,326.7,False
2502.T,アサヒGHD,Nikkei225,1622.5,1597.68,1.554,-7.889,-12.033,8.683,12.826,1471.6,1405.4,10.25,NEUTRAL,6535,4.143,3.14,50.9,3.46,0,17,1971.4,17.7,False,False,False,False,False,0.87,True,0.8,-29.2,減益,66.9,False,15.8,11.3,5.8,66.7,False,生活必需品,Beverages - Brewers,PBR1倍割れ,1,1696.7,1272.5,1018.0,848.3,False
BRO,Brown & Brown,配当貴族,67.46,66.77,1.028,-8.384,-12.948,9.87,14.434,61.2,58.1,10.27,NEUTRAL,11359,4.564,0.0,0.0,0.0,29,20,123.5,45.4,False,True,True,False,False,1.81,False,36.2,-16.2,減益,52.3,False,7.2,13.5,11.2,61.4,True,金融,Insurance Brokers,優良財務／日足25MA上抜け／月足陽転,3,0.0,0.0,0.0,0.0,False
WMT,Walmart,Dow30,124.57,124.08,0.399,-8.988,-13.927,10.767,15.706,112.9,106.8,10.31,NEUTRAL,13494,4.939,0.78,0.97,0.86,50,5,133.6,6.8,False,False,False,False,False,9.96,False,5.6,-19.0,減益,58.3,False,77.0,37.9,21.8,60.8,True,生活必需品,Discount Stores,優良財務,1,32.3,24.2,19.4,16.2,False
MRK,Merck,Dow30,120.15,117.98,1.84,-7.699,-11.851,8.91,13.063,108.9,104.0,10.33,NEUTRAL,16153,4.152,2.69,3.23,2.97,0,5,125.4,4.1,False,False,False,False,False,5.65,False,5.0,-19.3,減益,62.7,False,90.4,12.3,36.9,51.0,True,ヘルスケア,Drug Manufacturers - General,優良財務,1,107.7,80.8,64.6,53.8,False
MO,Altria Group,SP500高配当,66.81,65.65,1.764,-7.825,-12.141,9.443,13.759,60.5,57.7,10.4,NEUTRAL,16153,4.317,6.44,4.3,7.11,0,20,68.6,2.5,False,False,False,False,True,-31.94,False,-0.5,-62.9,減益,70.2,False,76.6,11.5,0.0,0.0,False,生活必需品,Tobacco,高配当,1,143.3,107.5,86.0,71.7,False
2267.T,ヤクルト,Nikkei225,2628.5,2622.38,0.234,-9.241,-14.047,9.982,14.788,2380.0,2254.0,10.44,NEUTRAL,6276,4.806,0.0,0.0,0.0,0,5,4861.1,45.9,False,False,False,False,False,1.33,False,-0.4,9.4,—,59.0,False,43.6,14.8,7.9,86.5,False,生活必需品,Beverages - Non-Alcoholic,—,0,0.0,0.0,0.0,0.0,False
7203.T,トヨタ自動車,Nikkei225,3326.0,3306.78,0.581,-8.982,-13.692,9.858,14.568,3009.8,2854.0,10.51,NEUTRAL,6708,4.71,2.88,95.8,3.18,0,5,3886.1,14.4,False,False,False,False,False,1.11,False,8.6,-42.3,減益,52.7,False,57.0,10.3,10.0,48.7,False,一般消費財,Auto Manufacturers,—,0,3193.3,2395.0,1916.0,1596.7,False
8031.T,三井物産,Nikkei225,6136.0,6174.01,-0.616,-10.105,-15.519,11.553,16.967,5550.1,5215.8,10.56,MILD DIP,6535,5.414,1.87,115.0,2.07,0,5,6597.9,7.0,False,False,False,False,False,2.08,False,-1.5,-20.4,減益,48.3,False,86.8,20.9,10.8,59.9,True,資本財,Conglomerates,優良財務,1,3833.3,2875.0,2300.0,1916.7,False
9005.T,東急,Nikkei225,1871.0,1874.04,-0.162,-9.713,-14.744,10.412,15.443,1692.0,1597.7,10.58,MILD DIP,6535,5.031,1.54,28.8,1.7,0,0,2039.8,8.3,False,False,False,False,False,1.22,False,2.0,-2.9,減益,54.6,False,61.7,16.3,0.0,39.7,False,一般消費財,Department Stores,—,0,960.0,720.0,576.0,480.0,False
1721.T,コムシスHD,Nikkei225,5192.0,5172.0,0.387,-9.251,-14.18,10.463,15.391,4693.5,4438.6,10.62,NEUTRAL,5561,4.929,2.35,122.0,2.6,0,10,5694.5,8.8,False,True,False,False,False,1.58,False,0.0,0.0,—,52.9,False,78.0,20.5,8.9,92.7,False,資本財,Engineering & Construction,日足25MA上抜け,1,4066.7,3050.0,2440.0,2033.3,False
3407.T,旭化成,Nikkei225,1573.5,1574.18,-0.043,-9.684,-14.703,10.394,15.414,1421.7,1342.7,10.67,MILD DIP,6535,5.019,2.57,40.4,2.84,0,7,1860.5,15.4,False,False,False,False,False,1.06,False,0.8,44.7,微増,54.4,False,66.9,15.7,0.0,64.6,False,資本財,Conglomerates,—,0,1346.7,1010.0,808.0,673.3,False
TGT,Target,配当貴族,117.88,118.52,-0.538,-10.226,-15.671,11.55,16.995,106.4,99.9,10.79,MILD DIP,13374,5.444,3.95,4.66,4.38,55,10,232.7,49.3,False,False,False,False,False,3.3,False,-1.5,-5.0,減益,56.1,False,80.9,13.9,24.0,44.3,False,生活必需品,Discount Stores,—,0,155.3,116.5,93.2,77.7,False
4208.T,UBE,Nikkei225,2408.5,2464.81,-2.284,-11.825,-17.851,12.279,18.305,2173.4,2024.8,10.82,MILD DIP,6535,6.026,4.57,110.1,5.07,0,25,2833.5,15.0,False,False,False,False,True,0.55,True,2.5,0.0,—,43.4,False,47.8,7.0,8.8,55.5,False,素材,Specialty Chemicals,高配当／PBR1倍割れ,2,3670.0,2752.5,2202.0,1835.0,False
CB,Chubb,配当貴族,329.98,326.62,1.03,-8.951,-13.753,10.259,15.061,297.4,281.7,10.96,NEUTRAL,8295,4.802,0.0,0.0,0.0,29,10,341.8,3.4,False,False,False,False,False,1.75,False,5.5,27.9,増収増益,55.4,False,80.8,11.3,14.3,76.4,True,金融,Insurance - Property & Casualty,優良財務,1,0.0,0.0,0.0,0.0,False
4151.T,協和キリン,Nikkei225,2496.0,2485.2,0.435,-9.495,-14.384,10.06,14.949,2249.2,2127.7,10.97,NEUTRAL,6535,4.889,2.69,67.2,2.99,0,15,3834.2,34.9,False,False,False,False,False,1.46,False,11.0,768.5,増収増益,54.7,False,49.3,18.0,7.7,0.0,False,ヘルスケア,Drug Manufacturers - Specialty & Generic,—,0,2240.0,1680.0,1344.0,1120.0,False
CINF,Cincinnati Financial,配当貴族,163.68,160.19,2.181,-7.948,-12.262,9.306,13.619,147.5,140.5,11.0,NEUTRAL,11588,4.314,0.0,0.0,0.0,63,10,171.6,4.6,False,False,False,False,False,1.6,False,21.8,67.3,増収増益,58.7,False,77.9,17.8,16.0,94.7,True,金融,Insurance - Property & Casualty,優良財務,1,0.0,0.0,0.0,0.0,False
DDOG,Datadog,NASDAQ100,110.08,121.33,-9.273,-18.294,-28.015,20.588,30.309,99.1,87.3,11.04,MILD DIP,1625,9.721,0.0,0.0,0.0,0,10,199.7,44.9,False,False,False,False,False,10.4,False,29.2,-3.3,減益,28.2,True,19.6,41.8,3.3,74.5,False,テクノロジー,Software - Application,RSI30以下,1,0.0,0.0,0.0,0.0,False
