ticker,name,market,price,sma25,deviation,sigma2_lower,sigma3_lower,sigma2_upper,sigma3_upper,price_at_2s,price_at_3s,dist_to_2s,zone,stat_days,std,div_yield,div_per_share,div_at_2s,div_consec_years,buy_score,ath,drop_from_ath,half_from_ath,cross_above_25ma,monthly_bullish,method12,flag_high_div,sector,industry,signals,n_signals,price_at_3pct,price_at_4pct,price_at_5pct,price_at_6pct,sector_sole_dip
DIS,Disney,Dow30,100.89,104.94,-3.858,-10.412,-15.933,11.673,17.195,94.0,88.2,7.32,MILD DIP,16131,5.521,1.73,1.75,1.86,2,20,197.3,48.9,False,False,False,False,False,通信,Entertainment,—,0,58.3,43.8,35.0,29.2,False
4612.T,日本ペイントHD,Nikkei225,1053.0,1103.76,-4.599,-11.139,-17.044,12.483,18.388,980.8,915.6,7.36,MILD DIP,6254,5.905,1.23,13.0,1.33,5,30,2587.7,59.3,True,False,False,True,False,素材,Specialty Chemicals,半値／月足GC,2,433.3,325.0,260.0,216.7,False
NEE,NextEra Energy,配当貴族,91.66,91.59,0.078,-6.828,-10.507,7.888,11.567,85.3,82.0,7.41,NEUTRAL,13352,3.679,3.15,2.89,3.39,30,25,95.0,3.5,False,False,False,False,False,公益,Utilities - Regulated Electric,—,0,96.4,72.3,57.8,48.2,False
8591.T,オリックス,Nikkei225,4845.0,5206.24,-6.939,-13.378,-20.323,14.399,21.344,4509.7,4148.2,7.43,MILD DIP,6254,6.944,2.44,118.0,2.62,2,15,5618.0,13.8,False,False,False,False,False,金融,Financial Conglomerates,—,0,3933.3,2950.0,2360.0,1966.7,False
4507.T,塩野義製薬,Nikkei225,3404.0,3509.44,-3.004,-9.719,-14.824,10.699,15.803,3168.3,2989.2,7.44,MILD DIP,6513,5.105,3.23,110.0,3.47,13,27,3664.0,7.1,False,False,False,False,False,ヘルスケア,Drug Manufacturers - Specialty & Generic,—,0,3666.7,2750.0,2200.0,1833.3,False
XEL,Xcel Energy,NASDAQ100,81.0,80.84,0.199,-6.773,-10.374,7.628,11.229,75.4,72.5,7.48,NEUTRAL,13352,3.6,3.49,2.83,3.75,1,25,83.9,3.5,False,False,False,False,False,公益,Utilities - Regulated Electric,—,0,94.3,70.7,56.6,47.1,False
JNJ,Johnson & Johnson,Dow30,242.99,242.33,0.271,-6.719,-10.405,8.023,11.709,226.1,217.1,7.49,NEUTRAL,16131,3.686,2.14,5.2,2.3,63,20,248.6,2.2,False,False,False,False,False,ヘルスケア,Drug Manufacturers - General,—,0,173.3,130.0,104.0,86.7,False
1721.T,コムシスHD,Nikkei225,5274.0,5403.28,-2.393,-9.244,-14.175,10.48,15.411,4903.8,4637.3,7.55,MILD DIP,5539,4.931,1.52,80.0,1.63,2,15,5762.0,8.5,False,False,False,False,False,資本財,Engineering & Construction,—,0,2666.7,2000.0,1600.0,1333.3,False
8015.T,豊田通商,Nikkei225,6354.0,6617.24,-3.978,-10.722,-16.556,12.613,18.447,5907.7,5521.7,7.55,MILD DIP,6513,5.834,3.15,200.0,3.39,5,27,7094.0,10.4,False,False,False,False,False,資本財,Conglomerates,—,0,6666.7,5000.0,4000.0,3333.3,False
CHTR,Charter Comm,NASDAQ100,224.36,231.7,-3.166,-10.027,-15.372,11.353,16.698,208.5,196.1,7.63,MILD DIP,4046,5.345,0.0,0.0,0.0,0,25,821.0,72.7,True,False,False,False,False,通信,Telecom Services,半値,1,0.0,0.0,0.0,0.0,False
IDXX,IDEXX Labs,NASDAQ100,600.52,633.82,-5.254,-11.999,-18.503,14.018,20.522,557.8,516.5,7.66,MILD DIP,8718,6.504,0.0,0.0,0.0,0,10,766.7,21.7,False,False,False,False,False,ヘルスケア,Diagnostics & Research,—,0,0.0,0.0,0.0,0.0,False
6971.T,京セラ,Nikkei225,2569.0,2649.06,-3.022,-9.918,-14.957,10.236,15.275,2386.3,2252.8,7.66,MILD DIP,6513,5.039,3.89,100.0,4.19,0,27,2779.5,7.6,False,False,False,False,False,資本財,Conglomerates,—,0,3333.3,2500.0,2000.0,1666.7,False
8253.T,クレディセゾン,Nikkei225,4276.0,4549.32,-6.008,-12.724,-19.253,13.394,19.923,3970.5,3673.4,7.69,MILD DIP,6513,6.529,1.29,55.0,1.39,4,10,4792.0,10.8,False,False,False,False,False,金融,Credit Services,—,0,1833.3,1375.0,1100.0,916.7,False
CINF,Cincinnati Financial,配当貴族,164.0,165.43,-0.865,-7.949,-12.265,9.314,13.63,152.3,145.1,7.7,MILD DIP,11566,4.316,2.62,4.29,2.82,7,15,172.6,5.0,False,False,False,False,False,金融,Insurance - Property & Casualty,—,0,143.0,107.2,85.8,71.5,False
6302.T,住友重機械,Nikkei225,5200.0,5630.44,-7.645,-14.298,-21.681,15.235,22.619,4825.4,4409.7,7.76,MILD DIP,6513,7.383,1.85,96.0,1.99,0,10,6281.0,17.2,False,False,False,False,False,資本財,Specialty Industrial Machinery,—,0,3200.0,2400.0,1920.0,1600.0,False
7735.T,SCREENホールディングス,Nikkei225,19095.0,21040.6,-9.247,-15.805,-24.069,17.248,25.511,17715.1,15976.4,7.79,MILD DIP,6254,8.263,1.15,219.0,1.24,1,10,23690.0,19.4,False,False,False,False,False,テクノロジー,Semiconductor Equipment & Materials,—,0,7300.0,5475.0,4380.0,3650.0,False
3349.T,コスモス薬品,Nikkei225,6699.0,7004.76,-4.365,-11.277,-17.315,12.877,18.916,6214.9,5791.9,7.79,MILD DIP,5246,6.038,0.0,0.0,0.0,7,15,9940.4,32.6,False,False,False,False,False,ヘルスケア,Pharmaceutical Retailers,—,0,0.0,0.0,0.0,0.0,False
FRT,Federal Realty,配当貴族,107.0,107.17,-0.155,-7.374,-11.321,8.418,12.366,99.3,95.0,7.79,MILD DIP,13302,3.948,5.2,5.56,5.6,1,32,118.2,9.5,False,False,False,False,False,不動産,REIT - Retail,—,0,185.3,139.0,111.2,92.7,False
2267.T,ヤクルト,Nikkei225,2558.0,2613.46,-2.122,-9.258,-14.069,9.988,14.8,2371.5,2245.8,7.86,MILD DIP,6254,4.811,2.03,52.0,2.19,8,25,4929.4,48.1,False,False,False,False,False,生活必需品,Beverages - Non-Alcoholic,—,0,1733.3,1300.0,1040.0,866.7,False
4502.T,武田薬品,Nikkei225,5665.0,5671.24,-0.11,-7.419,-11.223,7.794,11.597,5250.5,5034.8,7.9,MILD DIP,6513,3.803,3.46,196.0,3.73,3,32,5819.0,2.6,False,False,False,False,False,ヘルスケア,Drug Manufacturers - Specialty & Generic,—,0,6533.3,4900.0,3920.0,3266.7,False
LIN,Linde,NASDAQ100,481.55,483.19,-0.34,-7.665,-11.855,9.094,13.284,446.2,425.9,7.93,MILD DIP,8468,4.19,1.58,7.6,1.7,33,15,507.6,5.1,False,False,False,False,False,素材,Specialty Chemicals,—,0,253.3,190.0,152.0,126.7,False
2503.T,キリンHD,Nikkei225,2575.5,2587.1,-0.448,-7.787,-11.817,8.336,12.367,2385.7,2281.4,7.96,MILD DIP,6513,4.031,2.76,71.0,2.98,1,20,2742.0,6.1,False,False,False,False,False,生活必需品,Beverages - Brewers,—,0,2366.7,1775.0,1420.0,1183.3,False
8750.T,第一生命HD,Nikkei225,1428.0,1502.76,-4.975,-11.998,-18.313,13.263,19.578,1322.5,1227.6,7.98,MILD DIP,3896,6.315,2.8,40.0,3.02,0,15,1611.0,11.4,False,False,False,False,False,金融,Insurance - Life,—,0,1333.3,1000.0,800.0,666.7,False
6305.T,日立建機,Nikkei225,5973.0,6376.36,-6.326,-13.275,-20.281,14.75,21.756,5529.9,5083.1,8.01,MILD DIP,6254,7.006,2.24,134.0,2.42,1,15,7027.0,15.0,False,False,False,False,False,資本財,Farm & Heavy Construction Machinery,—,0,4466.7,3350.0,2680.0,2233.3,False
XOM,ExxonMobil,配当貴族,151.58,149.87,1.142,-6.36,-9.829,7.518,10.988,140.3,135.1,8.01,NEUTRAL,16131,3.47,3.32,5.03,3.58,42,30,154.5,1.9,False,True,False,False,False,エネルギー,Oil & Gas Integrated,日足25MA上抜け,1,167.7,125.8,100.6,83.8,False
4911.T,資生堂,Nikkei225,2977.0,3061.8,-2.77,-10.056,-15.217,10.588,15.749,2753.9,2595.9,8.1,MILD DIP,6513,5.161,2.02,60.0,2.18,0,30,8466.5,64.8,True,False,False,False,False,生活必需品,Household & Personal Products,半値,1,2000.0,1500.0,1200.0,1000.0,False
ED,Con Edison,配当貴族,111.74,110.67,0.968,-6.649,-10.22,7.633,11.203,103.3,99.4,8.16,NEUTRAL,16131,3.571,3.84,4.29,4.15,37,25,113.0,1.1,False,False,False,False,False,公益,Utilities - Regulated Electric,—,0,142.9,107.2,85.8,71.5,False
6506.T,安川電機,Nikkei225,4675.0,5065.66,-7.712,-14.788,-22.465,15.92,23.598,4316.5,3927.6,8.3,MILD DIP,6254,7.677,1.33,62.0,1.44,4,10,6569.2,28.8,False,False,False,False,False,資本財,Electrical Equipment & Parts,—,0,2066.7,1550.0,1240.0,1033.3,False
5406.T,神戸製鋼所,Nikkei225,2067.0,2209.64,-6.455,-13.649,-20.672,14.445,21.469,1908.1,1752.9,8.33,MILD DIP,6513,7.024,2.42,50.0,2.62,5,25,3249.6,36.4,False,False,False,True,False,素材,Steel,月足GC,1,1666.7,1250.0,1000.0,833.3,False
9502.T,中部電力,Nikkei225,2520.0,2530.38,-0.41,-8.104,-12.277,8.589,12.762,2325.3,2219.7,8.37,MILD DIP,6513,4.173,1.98,50.0,2.15,2,15,2686.0,6.2,False,False,False,False,False,公益,Utilities - Diversified,—,0,1666.7,1250.0,1000.0,833.3,False
9503.T,関西電力,Nikkei225,2578.0,2641.74,-2.413,-9.953,-15.052,10.445,15.545,2378.8,2244.1,8.37,MILD DIP,6513,5.1,1.94,50.0,2.1,2,15,2823.0,8.7,False,False,False,False,False,公益,Utilities - Renewable,—,0,1666.7,1250.0,1000.0,833.3,False
APD,Air Products,配当貴族,277.69,280.44,-0.981,-8.655,-13.277,9.836,14.459,256.2,243.2,8.4,MILD DIP,11566,4.623,3.22,8.93,3.49,1,20,329.3,15.7,False,False,False,False,False,素材,Specialty Chemicals,—,0,297.7,223.2,178.6,148.8,False
7261.T,マツダ,Nikkei225,1181.0,1280.88,-7.798,-14.949,-22.483,15.186,22.72,1089.4,992.9,8.41,MILD DIP,6513,7.534,4.66,55.0,5.05,0,45,2953.1,60.0,True,False,False,True,True,一般消費財,Auto Manufacturers,高配当／半値／月足GC,3,1833.3,1375.0,1100.0,916.7,False
CMCSA,Comcast,NASDAQ100,30.57,31.37,-2.56,-10.144,-15.578,11.591,17.024,28.2,26.5,8.44,MILD DIP,11566,5.434,4.11,1.26,4.46,6,25,50.4,39.4,False,False,False,False,False,通信,Telecom Services,—,0,41.9,31.4,25.2,21.0,False
4021.T,日産化学,Nikkei225,6278.0,6488.24,-3.24,-10.844,-16.575,12.077,17.807,5784.6,5412.8,8.53,MILD DIP,6513,5.73,2.2,138.0,2.39,1,20,7107.0,11.7,False,False,False,False,False,素材,Chemicals,—,0,4600.0,3450.0,2760.0,2300.0,False
6273.T,SMC,Nikkei225,68370.0,70314.4,-2.765,-10.414,-15.824,11.227,16.638,62991.8,59187.6,8.54,MILD DIP,6254,5.41,0.59,400.0,0.64,0,15,88444.1,22.7,False,False,False,False,False,資本財,Specialty Industrial Machinery,—,0,13333.3,10000.0,8000.0,6666.7,False
9531.T,東京ガス,Nikkei225,7655.0,7598.32,0.746,-7.249,-11.108,8.188,12.048,7047.5,6754.3,8.62,NEUTRAL,6513,3.859,0.91,70.0,0.99,2,20,7861.0,2.6,False,False,False,False,False,公益,Utilities - Regulated Gas,—,0,2333.3,1750.0,1400.0,1166.7,False
ABBV,AbbVie,配当貴族,227.68,227.46,0.098,-7.907,-12.313,9.714,14.12,209.5,199.4,8.69,NEUTRAL,3293,4.405,3.64,8.29,3.96,12,25,240.7,5.4,False,True,False,False,False,ヘルスケア,Drug Manufacturers - General,日足25MA上抜け,1,276.3,207.2,165.8,138.2,False
3086.T,Jフロント,Nikkei225,2424.0,2553.05,-5.055,-12.647,-19.195,13.545,20.094,2230.2,2063.0,8.69,MILD DIP,6513,6.548,1.9,46.0,2.06,3,10,2726.7,11.1,False,False,False,False,False,一般消費財,Department Stores,—,0,1533.3,1150.0,920.0,766.7,False
CTSH,Cognizant,NASDAQ100,62.43,66.79,-6.531,-14.015,-21.559,16.164,23.709,57.4,52.4,8.7,MILD DIP,6950,7.545,2.51,1.57,2.73,6,10,88.8,29.7,False,False,False,False,False,テクノロジー,Information Technology Services,—,0,52.3,39.2,31.4,26.2,False
3231.T,野村不動産HD,Nikkei225,1060.0,1104.52,-4.031,-11.732,-17.736,12.284,18.288,974.9,908.6,8.73,MILD DIP,4753,6.004,3.77,40.0,4.1,15,22,1162.5,8.8,False,False,False,False,False,不動産,Real Estate Services,—,0,1333.3,1000.0,800.0,666.7,False
6370.T,栗田工業,Nikkei225,7991.0,8144.8,-1.888,-9.777,-14.897,10.702,15.822,7348.5,6931.5,8.74,MILD DIP,6254,5.12,1.3,104.0,1.42,16,15,8733.0,8.5,False,False,False,False,False,資本財,Pollution & Treatment Controls,—,0,3466.7,2600.0,2080.0,1733.3,False
WDAY,Workday,NASDAQ100,137.84,144.36,-4.517,-12.214,-18.558,13.159,19.502,126.7,117.6,8.77,MILD DIP,3346,6.343,0.0,0.0,0.0,0,25,307.2,55.1,True,False,True,False,False,テクノロジー,Software - Application,半値／月足陽転,2,0.0,0.0,0.0,0.0,False
9005.T,東急,Nikkei225,1887.0,1920.92,-1.766,-9.721,-14.758,10.429,15.466,1734.2,1637.4,8.81,MILD DIP,6513,5.037,1.91,36.0,2.08,2,15,2057.2,8.3,False,False,False,False,False,一般消費財,Department Stores,—,0,1200.0,900.0,720.0,600.0,False
TRV,Travelers,Dow30,299.4,301.54,-0.71,-8.854,-13.531,9.856,14.533,274.8,260.7,8.94,MILD DIP,12659,4.677,1.82,5.45,1.98,20,15,310.9,3.7,False,False,False,False,False,金融,Insurance - Property & Casualty,—,0,181.7,136.3,109.0,90.8,False
3105.T,日清紡HD,Nikkei225,1600.0,1657.32,-3.459,-11.398,-17.303,12.222,18.127,1468.4,1370.5,8.96,MILD DIP,6513,5.905,0.0,0.0,0.0,0,15,1773.5,9.8,False,False,False,False,False,資本財,Conglomerates,—,0,0.0,0.0,0.0,0.0,False
7202.T,いすゞ自動車,Nikkei225,2540.0,2734.72,-7.12,-14.829,-22.513,15.908,23.593,2329.2,2119.1,9.05,MILD DIP,6513,7.684,3.39,86.0,3.69,0,22,2918.5,13.0,False,False,False,False,False,一般消費財,Auto Manufacturers,—,0,2866.7,2150.0,1720.0,1433.3,False
AWK,American Water Works,配当貴族,134.34,131.45,2.201,-6.296,-9.762,7.568,11.034,123.2,118.6,9.07,NEUTRAL,4475,3.466,3.03,4.08,3.31,12,25,172.5,22.1,False,False,False,False,False,公益,Utilities - Regulated Water,—,0,135.9,101.9,81.5,68.0,False
ADI,Analog Devices,NASDAQ100,319.22,336.0,-4.994,-12.918,-19.781,14.535,21.398,292.6,269.5,9.1,MILD DIP,11566,6.863,1.59,5.06,1.73,22,10,359.7,11.2,False,False,False,False,False,テクノロジー,Semiconductors,—,0,168.7,126.5,101.2,84.3,False
6504.T,富士電機,Nikkei225,11225.0,11864.0,-5.386,-13.312,-20.216,14.304,21.208,10284.6,9465.5,9.14,MILD DIP,6513,6.904,1.16,130.0,1.26,5,10,13910.0,19.3,False,False,False,False,False,資本財,Electrical Equipment & Parts,—,0,4333.3,3250.0,2600.0,2166.7,False
4661.T,OLC,Nikkei225,2792.5,2770.82,0.782,-7.693,-11.767,8.604,12.678,2557.7,2444.8,9.18,NEUTRAL,6254,4.074,3.72,104.0,4.07,0,37,5644.8,50.5,True,False,False,False,False,一般消費財,Leisure,半値,1,3466.7,2600.0,2080.0,1733.3,False
ATO,Atmos Energy,配当貴族,184.3,179.98,2.402,-6.214,-9.616,7.394,10.796,168.8,162.7,9.19,NEUTRAL,10609,3.402,2.5,4.61,2.73,28,20,187.1,1.5,False,False,False,False,False,公益,Utilities - Regulated Gas,—,0,153.7,115.2,92.2,76.8,False
MCD,McDonald's,Dow30,325.21,328.08,-0.876,-9.218,-14.181,10.633,15.596,297.8,281.6,9.19,MILD DIP,14996,4.963,2.78,9.03,3.03,50,15,339.2,4.1,False,False,False,False,False,一般消費財,Restaurants,—,0,301.0,225.8,180.6,150.5,False
3003.T,ヒューリック,Nikkei225,1899.0,1988.5,-4.501,-12.598,-19.157,13.636,20.195,1738.0,1607.6,9.26,MILD DIP,6250,6.559,2.74,52.0,2.99,13,15,2289.2,17.0,False,False,False,False,False,不動産,Real Estate Services,—,0,1733.3,1300.0,1040.0,866.7,False
4519.T,中外製薬,Nikkei225,9429.0,9544.84,-1.214,-9.605,-14.75,10.976,16.121,8628.1,8137.0,9.28,MILD DIP,6513,5.145,1.06,100.0,1.16,9,15,10455.0,9.8,False,False,False,False,False,ヘルスケア,Drug Manufacturers - General,—,0,3333.3,2500.0,2000.0,1666.7,False
AEP,American Electric Power,NASDAQ100,131.26,128.59,2.077,-6.599,-10.101,7.406,10.907,120.1,115.6,9.29,NEUTRAL,16131,3.501,3.57,4.69,3.9,16,25,133.8,1.9,False,False,False,False,False,公益,Utilities - Regulated Electric,—,0,156.3,117.3,93.8,78.2,False
CTAS,Cintas,NASDAQ100,198.34,198.1,0.119,-8.417,-13.044,10.091,14.718,181.4,172.3,9.32,NEUTRAL,10699,4.627,1.07,2.13,1.17,4,20,226.1,12.3,False,True,False,False,False,資本財,Specialty Business Services,日足25MA上抜け,1,71.0,53.2,42.6,35.5,False
PAYX,Paychex,NASDAQ100,94.0,94.9,-0.953,-9.492,-14.66,11.179,16.346,85.9,81.0,9.43,MILD DIP,10694,5.168,5.64,5.3,6.17,12,37,155.4,39.5,False,False,True,False,False,テクノロジー,Software - Application,月足陽転,1,176.7,132.5,106.0,88.3,False
4523.T,エーザイ,Nikkei225,4797.0,4915.68,-2.414,-10.878,-16.49,11.571,17.183,4380.9,4105.1,9.5,MILD DIP,6513,5.612,3.34,160.0,3.65,0,37,11314.4,57.6,True,False,False,False,False,ヘルスケア,Drug Manufacturers - Specialty & Generic,半値,1,5333.3,4000.0,3200.0,2666.7,False
GOOG,Alphabet C,NASDAQ100,308.42,310.64,-0.716,-9.344,-14.576,11.58,16.812,281.6,265.4,9.52,MILD DIP,5400,5.231,0.34,1.04,0.37,1,15,344.7,10.5,False,False,False,False,False,通信,Internet Content & Information,—,0,34.7,26.0,20.8,17.3,False
5333.T,日本ガイシ,Nikkei225,4070.0,4218.08,-3.511,-11.924,-18.127,12.888,19.091,3715.1,3453.5,9.55,MILD DIP,6513,6.203,1.43,58.0,1.56,1,10,4587.0,11.3,False,False,False,False,False,資本財,Specialty Industrial Machinery,—,0,1933.3,1450.0,1160.0,966.7,False
6501.T,日立製作所,Nikkei225,4926.0,5063.76,-2.721,-11.247,-17.053,11.974,17.779,4494.2,4200.3,9.61,MILD DIP,6513,5.805,1.62,80.0,1.78,7,15,5818.0,15.3,False,False,False,False,False,資本財,Conglomerates,—,0,2666.7,2000.0,1600.0,1333.3,False
7741.T,HOYA,Nikkei225,27705.0,27830.2,-0.45,-9.219,-14.137,10.453,15.37,25264.6,23896.0,9.66,MILD DIP,6254,4.918,0.4,110.0,0.44,1,15,29205.0,5.1,False,False,False,False,False,ヘルスケア,Medical Instruments & Supplies,—,0,3666.7,2750.0,2200.0,1833.3,False
GOOGL,Alphabet A,NASDAQ100,308.7,310.53,-0.589,-9.35,-14.584,11.584,16.818,281.5,265.2,9.66,MILD DIP,5400,5.234,0.34,1.04,0.37,1,15,343.4,10.1,False,False,False,False,False,通信,Internet Content & Information,—,0,34.7,26.0,20.8,17.3,False
6702.T,富士通,Nikkei225,3545.0,3688.84,-3.899,-12.366,-18.616,12.634,18.884,3232.7,3002.1,9.66,MILD DIP,6513,6.25,1.13,40.0,1.24,7,15,4636.0,23.5,False,False,True,False,False,テクノロジー,Information Technology Services,月足陽転,1,1333.3,1000.0,800.0,666.7,False
6098.T,リクルートHD,Nikkei225,6516.0,6687.36,-2.562,-11.142,-17.136,12.833,18.826,5942.3,5541.4,9.66,MILD DIP,2782,5.994,0.52,34.0,0.57,4,20,11665.4,44.1,False,False,False,False,False,通信,Internet Content & Information,—,0,1133.3,850.0,680.0,566.7,False
HON,Honeywell,Dow30,239.44,240.27,-0.344,-9.131,-13.93,10.067,14.866,218.3,206.8,9.67,MILD DIP,16131,4.799,2.33,5.58,2.55,15,15,248.0,3.5,False,False,False,False,False,資本財,Conglomerates,—,0,185.8,139.4,111.5,92.9,False
9433.T,KDDI,Nikkei225,2626.5,2669.66,-1.617,-10.311,-15.639,11.0,16.328,2394.4,2252.2,9.69,MILD DIP,6513,5.328,3.05,80.0,3.34,1,27,2799.0,6.2,False,False,False,False,False,通信,Telecom Services,—,0,2666.7,2000.0,1600.0,1333.3,False
TEAM,Atlassian,NASDAQ100,75.45,82.42,-8.457,-16.546,-25.153,17.881,26.488,68.8,61.7,9.69,MILD DIP,2553,8.607,0.0,0.0,0.0,0,25,458.1,83.5,True,False,True,False,False,テクノロジー,Software - Application,半値／月足陽転,2,0.0,0.0,0.0,0.0,False
5332.T,TOTO,Nikkei225,5738.0,5854.88,-1.996,-10.704,-16.276,11.58,17.152,5228.1,4902.0,9.75,MILD DIP,6513,5.571,1.74,100.0,1.91,0,15,6532.0,12.2,False,False,False,False,False,資本財,Building Products & Equipment,—,0,3333.3,2500.0,2000.0,1666.7,False
8035.T,東京エレクトロン,Nikkei225,39750.0,42084.4,-5.547,-13.966,-21.253,15.183,22.47,36206.8,33140.1,9.79,MILD DIP,6513,7.287,0.93,371.0,1.02,2,10,46230.0,14.0,False,False,False,False,False,テクノロジー,Semiconductor Equipment & Materials,—,0,12366.7,9275.0,7420.0,6183.3,False
COST,Costco,NASDAQ100,992.23,995.36,-0.314,-9.212,-14.15,10.541,15.479,903.7,854.5,9.8,MILD DIP,9971,4.938,0.64,6.36,0.7,1,15,1071.0,7.4,False,False,False,False,False,生活必需品,Discount Stores,—,0,212.0,159.0,127.2,106.0,False
8252.T,丸井グループ,Nikkei225,3067.0,3137.44,-2.245,-11.029,-16.7,11.655,17.325,2791.4,2613.5,9.87,MILD DIP,6513,5.671,1.86,57.0,2.04,5,15,3276.8,6.4,False,False,False,False,False,金融,Credit Services,—,0,1900.0,1425.0,1140.0,950.0,False
4901.T,富士フイルムHD,Nikkei225,3056.0,3063.5,-0.245,-9.264,-14.025,9.778,14.538,2779.7,2633.8,9.94,MILD DIP,6513,4.761,1.96,60.0,2.16,9,20,3867.9,21.0,False,False,False,True,False,資本財,Conglomerates,月足GC,1,2000.0,1500.0,1200.0,1000.0,False
SPGI,S&P Global,配当貴族,428.96,428.85,0.025,-9.016,-13.878,10.432,15.295,390.2,369.3,9.94,NEUTRAL,13352,4.862,1.12,4.81,1.23,12,15,560.8,23.5,False,False,False,False,False,金融,Financial Data & Stock Exchanges,—,0,160.3,120.2,96.2,80.2,False
6301.T,小松製作所,Nikkei225,7205.0,7393.36,-2.548,-11.416,-17.469,12.797,18.85,6549.3,6101.8,10.01,MILD DIP,6513,6.053,2.32,167.0,2.55,5,5,7799.0,7.6,False,False,False,False,False,資本財,Farm & Heavy Construction Machinery,—,0,5566.7,4175.0,3340.0,2783.3,False
7272.T,ヤマハ発動機,Nikkei225,1133.5,1165.6,-2.754,-11.67,-17.738,12.603,18.671,1029.6,958.8,10.09,MILD DIP,6254,6.068,4.41,50.0,4.86,0,20,1530.3,25.9,False,False,False,False,True,一般消費財,Auto Manufacturers,高配当,1,1666.7,1250.0,1000.0,833.3,False
4324.T,電通G,Nikkei225,2795.0,2855.74,-2.127,-11.108,-16.738,11.411,17.041,2538.5,2377.8,10.1,MILD DIP,6015,5.63,4.97,139.0,5.48,0,30,5562.3,49.8,False,False,False,False,True,通信,Advertising Agencies,高配当,1,4633.3,3475.0,2780.0,2316.7,False
4043.T,トクヤマ,Nikkei225,3906.0,4124.92,-5.307,-14.07,-21.265,14.71,21.905,3544.5,3247.8,10.2,MILD DIP,6254,7.195,1.54,60.0,1.69,2,10,8126.9,51.9,True,False,False,False,False,素材,Specialty Chemicals,半値,1,2000.0,1500.0,1200.0,1000.0,False
6361.T,荏原製作所,Nikkei225,5086.0,5337.56,-4.713,-13.577,-20.597,14.502,21.522,4612.9,4238.2,10.26,MILD DIP,6513,7.02,2.04,104.0,2.25,5,5,5680.0,10.5,False,False,False,False,False,資本財,Specialty Industrial Machinery,—,0,3466.7,2600.0,2080.0,1733.3,False
8804.T,東京建物,Nikkei225,3860.0,4083.32,-5.469,-14.278,-21.769,15.687,23.178,3500.3,3194.4,10.28,MILD DIP,6254,7.491,1.76,68.0,1.94,12,0,4374.0,11.8,False,False,False,False,False,不動産,Real Estate Services,—,0,2266.7,1700.0,1360.0,1133.3,False
9301.T,三菱倉庫,Nikkei225,1357.0,1373.3,-1.187,-10.437,-15.852,11.222,16.637,1230.0,1155.6,10.33,MILD DIP,6513,5.415,3.17,43.0,3.5,5,17,1446.0,6.2,False,False,False,False,False,資本財,Integrated Freight & Logistics,—,0,1433.3,1075.0,860.0,716.7,False
5703.T,日本軽金属HD,Nikkei225,2884.0,2980.72,-3.245,-12.331,-18.712,13.19,19.571,2613.2,2423.0,10.36,MILD DIP,6513,6.38,1.73,50.0,1.91,2,0,3175.0,9.2,False,False,False,False,False,素材,Aluminum,—,0,1666.7,1250.0,1000.0,833.3,False
BKR,Baker Hughes,NASDAQ100,58.97,61.3,-3.794,-12.837,-19.449,13.61,20.222,53.4,49.4,10.38,MILD DIP,9783,6.612,1.56,0.92,1.72,4,0,65.3,9.6,False,False,False,False,False,エネルギー,Oil & Gas Equipment & Services,—,0,30.7,23.0,18.4,15.3,False
CSCO,Cisco,Dow30,78.1,79.76,-2.084,-11.336,-17.533,13.454,19.651,70.7,65.8,10.43,MILD DIP,9057,6.197,2.61,2.04,2.88,14,0,86.8,10.0,False,False,False,False,False,テクノロジー,Communication Equipment,—,0,68.0,51.0,40.8,34.0,False
6113.T,アマダ,Nikkei225,2372.0,2424.32,-2.158,-11.43,-17.345,12.229,18.143,2147.2,2003.8,10.47,MILD DIP,6254,5.915,2.36,56.0,2.61,0,10,2660.5,10.8,False,False,False,False,False,資本財,Specialty Industrial Machinery,—,0,1866.7,1400.0,1120.0,933.3,False
4568.T,第一三共,Nikkei225,2900.0,2921.06,-0.721,-10.174,-15.508,11.163,16.497,2623.9,2468.1,10.52,MILD DIP,6513,5.334,1.72,50.0,1.91,6,15,5990.6,51.6,True,False,False,False,False,ヘルスケア,Drug Manufacturers - General,半値,1,1666.7,1250.0,1000.0,833.3,False
6503.T,三菱電機,Nikkei225,5523.0,5637.36,-2.029,-11.395,-17.362,12.47,18.437,4995.0,4658.6,10.57,MILD DIP,6513,5.966,1.09,60.0,1.2,3,5,5994.0,7.9,False,False,False,False,False,資本財,Electrical Equipment & Parts,—,0,2000.0,1500.0,1200.0,1000.0,False
ORLY,O'Reilly Auto,NASDAQ100,94.39,94.05,0.366,-9.233,-14.338,11.19,16.295,85.4,80.6,10.57,NEUTRAL,8253,5.106,0.0,0.0,0.0,0,5,107.8,12.5,False,False,False,False,False,一般消費財,Auto Parts,—,0,0.0,0.0,0.0,0.0,False
6762.T,TDK,Nikkei225,2172.5,2254.92,-3.655,-12.88,-19.507,13.628,20.255,1964.5,1815.1,10.59,MILD DIP,6513,6.627,4.88,106.0,5.4,8,20,2673.0,18.7,False,False,False,False,True,テクノロジー,Electronic Components,高配当,1,3533.3,2650.0,2120.0,1766.7,False
