ticker,name,market,price,sma25,deviation,sigma2_lower,sigma3_lower,sigma2_upper,sigma3_upper,price_at_2s,price_at_3s,dist_to_2s,zone,stat_days,std,div_yield,div_per_share,div_at_2s,div_consec_years,buy_score,ath,drop_from_ath,half_from_ath,cross_above_25ma,monthly_bullish,method12,flag_high_div,pbr,pbr_under1,rev_growth_pct,earn_growth_pct,biz_momentum,rsi_14,rsi_oversold,week52_pos,per,roe,equity_ratio,is_quality,sector,industry,signals,n_signals,price_at_3pct,price_at_4pct,price_at_5pct,price_at_6pct,sector_sole_dip
ABBV,AbbVie,配当貴族,203.71,208.32,-2.213,-7.969,-12.385,9.696,14.113,191.7,182.5,6.25,MILD DIP,3320,4.416,4.11,8.38,4.37,12,15,238.7,14.7,False,False,False,False,False,-110.11,False,10.0,0.0,—,39.6,False,44.4,12.7,6225.0,0.0,False,ヘルスケア,Drug Manufacturers - General,—,0,279.3,209.5,167.6,139.7,False
HRL,Hormel Foods,配当貴族,21.33,21.72,-1.792,-7.6,-11.692,8.771,12.863,20.1,19.2,6.28,MILD DIP,11593,4.093,5.49,1.17,5.83,57,32,47.5,55.1,True,False,False,False,False,1.48,False,-2.9,-5.1,減益,31.8,False,8.8,13.6,6.1,95.9,False,生活必需品,Packaged Foods,半値,1,39.0,29.2,23.4,19.5,False
CL,Colgate-Palmolive,配当貴族,83.53,84.76,-1.452,-7.303,-11.212,8.336,12.246,78.6,75.3,6.31,MILD DIP,13330,3.91,3.12,2.61,3.32,60,15,104.4,20.0,False,False,False,False,False,1246.72,False,5.8,0.0,—,43.5,False,36.2,20.4,497.5,4.1,False,生活必需品,Household & Personal Products,—,0,87.0,65.2,52.2,43.5,False
9843.T,ニトリHD,Nikkei225,2443.0,2533.68,-3.579,-9.406,-14.403,10.579,15.576,2295.4,2168.8,6.43,MILD DIP,5805,4.996,1.45,35.4,1.54,21,15,4707.6,48.1,False,False,False,False,False,1.42,False,0.0,0.0,—,43.9,False,8.5,2.7,8.4,83.7,False,一般消費財,"Furnishings, Fixtures & Appliances",—,0,1180.0,885.0,708.0,590.0,False
KO,Coca-Cola,Dow30,75.48,76.09,-0.805,-6.798,-10.492,7.978,11.672,70.9,68.1,6.43,MILD DIP,16158,3.694,2.81,2.12,2.99,61,12,81.0,6.8,False,False,False,False,False,10.09,False,2.4,3.6,微増,45.5,False,60.8,21.9,43.3,41.7,False,生活必需品,Beverages - Non-Alcoholic,—,0,70.7,53.0,42.4,35.3,False
9020.T,東日本旅客鉄道,Nikkei225,3544.0,3591.68,-1.327,-7.304,-11.073,7.774,11.543,3329.4,3194.0,6.45,MILD DIP,6540,3.769,1.98,70.1,2.11,3,10,4160.0,14.8,False,False,False,False,False,1.33,False,6.3,-5.8,減益,37.5,False,46.7,17.2,7.7,38.7,False,資本財,Railroads,—,0,2336.7,1752.5,1402.0,1168.3,False
PG,Procter & Gamble,Dow30,144.49,144.75,-0.177,-6.314,-9.725,7.328,10.739,135.6,130.7,6.55,MILD DIP,16158,3.411,2.96,4.27,3.15,67,15,173.8,16.9,False,False,False,False,False,6.42,False,1.5,-5.4,減益,49.4,False,20.6,19.9,31.6,59.3,True,生活必需品,Household & Personal Products,優良財務,1,142.3,106.7,85.4,71.2,False
ES,Eversource Energy,SP500高配当,68.51,69.28,-1.112,-7.212,-10.988,7.893,11.669,64.3,61.7,6.57,MILD DIP,13379,3.776,4.64,3.18,4.95,26,27,80.2,14.6,False,False,False,False,False,1.59,False,13.4,466.2,増収増益,50.8,False,59.4,13.5,10.8,35.1,False,公益,Utilities - Regulated Electric,—,0,106.0,79.5,63.6,53.0,False
OKE,ONEOK,SP500高配当,83.78,88.01,-4.806,-10.756,-16.44,11.98,17.664,78.5,73.5,6.67,MILD DIP,11455,5.684,5.13,4.3,5.47,3,27,109.7,23.6,False,False,False,False,False,2.35,False,29.5,-1.5,減益,25.2,True,63.2,13.6,15.5,40.6,False,エネルギー,Oil & Gas Midstream,RSI30以下,1,143.3,107.5,86.0,71.7,False
ATO,Atmos Energy,配当貴族,186.23,186.08,0.083,-6.207,-9.605,7.388,10.787,174.5,168.2,6.71,NEUTRAL,10636,3.399,2.48,4.61,2.64,39,15,192.3,3.2,False,False,False,False,False,2.16,False,14.2,9.4,増収増益,52.9,False,85.2,21.0,9.2,59.7,False,公益,Utilities - Regulated Gas,—,0,153.7,115.2,92.2,76.8,False
D,Dominion Energy,SP500高配当,62.22,62.11,0.181,-6.132,-9.471,7.223,10.561,58.3,56.2,6.73,NEUTRAL,11593,3.339,4.31,2.68,4.6,0,20,73.3,15.1,False,False,False,False,False,1.95,False,20.4,365.5,増収増益,52.6,False,64.7,16.3,9.7,40.0,False,公益,Utilities - Regulated Electric,—,0,89.3,67.0,53.6,44.7,False
9735.T,セコム,Nikkei225,5910.0,6010.86,-1.678,-7.898,-11.928,8.222,12.252,5536.1,5293.9,6.75,MILD DIP,6540,4.03,1.73,102.2,1.85,1,15,6148.0,3.9,False,False,False,False,False,1.9,False,0.0,0.0,—,29.8,True,61.9,24.9,8.6,95.6,False,資本財,Security & Protection Services,RSI30以下,1,3406.7,2555.0,2044.0,1703.3,False
MDLZ,Mondelez,NASDAQ100,57.31,57.33,-0.033,-6.355,-9.706,7.049,10.399,53.7,51.8,6.75,MILD DIP,6225,3.351,3.56,2.04,3.8,11,15,72.1,20.5,False,False,False,False,False,2.84,False,9.3,-60.4,減益,47.3,False,30.6,17.0,9.3,54.1,False,生活必需品,Confectioners,—,0,68.0,51.0,40.8,34.0,False
9432.T,NTT,Nikkei225,152.3,154.91,-1.685,-7.923,-11.959,8.221,12.257,142.6,136.4,6.78,MILD DIP,6540,4.036,3.48,5.3,3.72,22,27,176.0,13.5,False,False,False,False,False,1.31,False,5.5,13.5,増収増益,36.4,False,30.7,10.5,10.7,26.2,False,通信,Telecom Services,—,0,176.7,132.5,106.0,88.3,False
9024.T,西武HD(注:代替),Nikkei225,4042.0,4254.84,-5.002,-11.187,-16.999,12.061,17.873,3778.8,3531.5,6.96,MILD DIP,2928,5.812,0.0,0.0,0.0,1,15,5744.6,29.6,False,False,False,False,False,1.89,False,-0.1,-8.3,減益,27.2,True,34.5,28.7,42.2,45.7,False,資本財,Conglomerates,RSI30以下,1,0.0,0.0,0.0,0.0,False
4151.T,協和キリン,Nikkei225,2442.0,2519.56,-3.078,-9.493,-14.38,10.056,14.943,2280.4,2157.2,7.09,MILD DIP,6540,4.887,2.75,67.2,2.95,9,30,3834.2,36.3,False,False,False,False,False,1.43,False,11.0,768.5,増収増益,20.5,True,42.7,17.6,7.7,0.0,False,ヘルスケア,Drug Manufacturers - Specialty & Generic,RSI30以下,1,2240.0,1680.0,1344.0,1120.0,False
MRK,Merck,Dow30,117.1,118.45,-1.142,-7.698,-11.85,8.909,13.061,109.3,104.4,7.1,MILD DIP,16158,4.152,2.76,3.23,2.95,15,15,125.4,6.6,False,False,False,False,False,5.51,False,5.0,-19.3,減益,47.7,False,84.5,12.0,36.9,51.0,True,ヘルスケア,Drug Manufacturers - General,優良財務,1,107.7,80.8,64.6,53.8,False
NEE,NextEra Energy,配当貴族,92.01,92.18,-0.185,-6.823,-10.498,7.881,11.557,85.9,82.5,7.12,MILD DIP,13379,3.676,3.14,2.89,3.37,29,20,95.0,3.2,False,False,False,False,False,3.51,False,20.7,26.0,増収増益,49.7,False,87.0,21.0,8.4,40.6,False,公益,Utilities - Regulated Electric,—,0,96.4,72.3,57.8,48.2,False
1928.T,積水ハウス,Nikkei225,3484.0,3543.92,-1.691,-8.231,-12.554,9.064,13.387,3252.2,3099.0,7.13,MILD DIP,6540,4.324,4.28,149.0,4.58,4,40,3867.5,9.9,False,False,False,False,True,1.06,False,5.6,60.8,増収増益,39.9,False,58.2,9.2,11.2,54.2,True,一般消費財,Residential Construction,高配当／優良財務,2,4966.7,3725.0,2980.0,2483.3,False
EIX,Edison International,SP500高配当,70.58,71.79,-1.683,-8.267,-12.664,9.318,13.714,65.9,62.7,7.18,MILD DIP,13329,4.396,4.94,3.49,5.3,1,27,81.3,13.2,False,False,False,False,False,1.59,False,30.8,446.3,増収増益,48.2,False,80.2,10.8,24.1,31.7,False,公益,Utilities - Regulated Electric,—,0,116.3,87.2,69.8,58.2,False
7013.T,IHI,Nikkei225,3087.0,3376.58,-8.576,-14.715,-22.441,16.19,23.916,2879.7,2618.8,7.2,MILD DIP,6540,7.726,0.63,19.6,0.68,1,20,4487.1,31.2,False,False,False,True,False,5.81,False,5.9,-22.4,減益,36.0,False,50.7,5.3,23.6,48.1,False,資本財,Specialty Industrial Machinery,月足GC,1,653.3,490.0,392.0,326.7,False
CLX,Clorox,配当貴族,102.17,104.8,-2.507,-9.068,-13.818,9.934,14.685,95.3,90.3,7.21,MILD DIP,13379,4.751,4.9,5.01,5.26,46,27,199.8,48.9,False,False,False,False,False,-98.81,False,-0.8,-16.2,減益,49.5,False,11.6,15.2,987.2,1.1,False,生活必需品,Household & Personal Products,—,0,167.0,125.2,100.2,83.5,False
MO,Altria Group,SP500高配当,64.61,65.38,-1.176,-7.824,-12.14,9.441,13.757,60.3,57.4,7.21,MILD DIP,16158,4.316,6.66,4.3,7.14,16,30,68.6,5.7,False,False,False,False,True,-30.88,False,-0.5,-62.9,減益,36.4,False,62.7,11.1,0.0,0.0,False,生活必需品,Tobacco,高配当,1,143.3,107.5,86.0,71.7,False
9104.T,商船三井,Nikkei225,6088.0,6527.21,-6.729,-13.168,-20.095,14.538,21.465,5667.7,5215.6,7.42,MILD DIP,6540,6.927,3.36,204.4,3.61,0,27,6907.0,11.9,False,False,False,False,False,0.77,True,13.8,-44.6,減益,34.3,False,59.2,10.8,8.9,53.6,False,資本財,Marine Shipping,PBR1倍割れ,1,6813.3,5110.0,4088.0,3406.7,False
9009.T,京成電鉄,Nikkei225,1179.0,1210.06,-2.567,-9.329,-14.217,10.22,15.108,1097.2,1038.0,7.46,MILD DIP,6540,4.887,1.78,21.0,1.91,3,20,2446.4,51.8,True,False,False,False,False,1.02,False,3.5,-51.8,減益,41.6,False,1.1,3.6,9.8,60.4,False,資本財,Railroads,半値,1,700.0,525.0,420.0,350.0,False
GD,General Dynamics,配当貴族,332.14,344.56,-3.603,-10.316,-15.787,11.568,17.039,309.0,290.2,7.48,MILD DIP,16158,5.471,2.29,7.59,2.46,31,17,365.7,9.2,False,False,False,False,False,3.5,False,7.8,0.4,微増,42.7,False,64.9,18.5,17.7,72.4,True,資本財,Aerospace & Defense,優良財務,1,253.0,189.8,151.8,126.5,False
9434.T,ソフトバンク,Nikkei225,222.0,216.06,2.748,-4.463,-6.982,5.616,8.135,206.4,201.0,7.55,NEUTRAL,1764,2.52,4.01,8.9,4.31,0,30,237.4,6.5,False,False,False,False,True,3.71,False,0.0,0.0,—,62.9,False,37.4,19.2,17.6,40.4,False,通信,Telecom Services,高配当,1,296.7,222.5,178.0,148.3,False
